VARIABLE,REGION,TECHNOLOGY,YEAR,VALUE
UndiscountedTechnologyEmissionsPenalty,EL30,Geothermal_HI,2045,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,Geothermal_HI,2050,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,Geothermal_ME,2023,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,Geothermal_ME,2025,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,Geothermal_ME,2030,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,Geothermal_ME,2035,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,Geothermal_ME,2040,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,Geothermal_ME,2045,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,Geothermal_ME,2050,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,HPS_New,2023,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,HPS_New,2025,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,HPS_New,2030,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,HPS_New,2035,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,HPS_New,2040,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,HPS_New,2045,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,HPS_New,2050,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,HydroStor,2023,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,HydroStor,2025,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,HydroStor,2030,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,HydroStor,2035,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,HydroStor,2040,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,HydroStor,2045,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,HydroStor,2050,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,NGImports,2023,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,NGImports,2025,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,NGImports,2030,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,NGImports,2035,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,NGImports,2040,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,NGImports,2045,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,NGImports,2050,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,OCGT,2023,1.8198814038703292e-07
UndiscountedTechnologyEmissionsPenalty,EL30,OCGT,2025,1.397441488090032e-07
UndiscountedTechnologyEmissionsPenalty,EL30,OCGT,2030,1.6545838893788287e-07
UndiscountedTechnologyEmissionsPenalty,EL30,OCGT,2035,3.734834264020651e-07
UndiscountedTechnologyEmissionsPenalty,EL30,OCGT,2040,9.242278820723415e-07
UndiscountedTechnologyEmissionsPenalty,EL30,OCGT,2045,1.6383897708825586e-06
UndiscountedTechnologyEmissionsPenalty,EL30,OCGT,2050,1.0526423959748187e-05
UndiscountedTechnologyEmissionsPenalty,EL30,OffshoreWind,2023,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,OffshoreWind,2025,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,OffshoreWind,2030,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,OffshoreWind,2035,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,OffshoreWind,2040,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,OffshoreWind,2045,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,OffshoreWind,2050,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,PV,2023,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,PV,2025,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,PV,2030,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,PV,2035,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,PV,2040,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,PV,2045,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,PV,2050,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,PV_Ex,2023,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,PV_Ex,2025,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,PV_Ex,2030,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,PV_Ex,2035,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,PV_Ex,2040,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,PV_Ex,2045,0.0
UndiscountedTechnologyEmissionsPenalty,EL30,PV_Ex,2050,0.0
