VARIABLE,REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
AnnualTechnologyEmission,EL52,RooftopPV,CO2,2030,0.0
AnnualTechnologyEmission,EL52,RooftopPV,CO2,2035,0.0
AnnualTechnologyEmission,EL52,RooftopPV,CO2,2040,0.0
AnnualTechnologyEmission,EL52,RooftopPV,CO2,2045,0.0
AnnualTechnologyEmission,EL52,RooftopPV,CO2,2050,0.0
AnnualTechnologyEmission,EL52,RooftopPV_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL52,RooftopPV_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL52,RooftopPV_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL52,RooftopPV_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL52,RooftopPV_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL52,RooftopPV_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL52,RooftopPV_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL52,Sfikia,CO2,2023,0.0
AnnualTechnologyEmission,EL52,Sfikia,CO2,2025,0.0
AnnualTechnologyEmission,EL52,Sfikia,CO2,2030,0.0
AnnualTechnologyEmission,EL52,Sfikia,CO2,2035,0.0
AnnualTechnologyEmission,EL52,Sfikia,CO2,2040,0.0
AnnualTechnologyEmission,EL52,Sfikia,CO2,2045,0.0
AnnualTechnologyEmission,EL52,Sfikia,CO2,2050,0.0
AnnualTechnologyEmission,EL52,Wind,CO2,2023,0.0
AnnualTechnologyEmission,EL52,Wind,CO2,2025,0.0
AnnualTechnologyEmission,EL52,Wind,CO2,2030,0.0
AnnualTechnologyEmission,EL52,Wind,CO2,2035,0.0
AnnualTechnologyEmission,EL52,Wind,CO2,2040,0.0
AnnualTechnologyEmission,EL52,Wind,CO2,2045,0.0
AnnualTechnologyEmission,EL52,Wind,CO2,2050,0.0
AnnualTechnologyEmission,EL52,Wind_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL52,Wind_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL52,Wind_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL52,Wind_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL52,Wind_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL52,Wind_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL52,Wind_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_I,CO2,2023,0.011224103709290553
AnnualTechnologyEmission,EL53,Ag_Dimitriou_I,CO2,2025,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_I,CO2,2030,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_I,CO2,2035,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_I,CO2,2040,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_I,CO2,2045,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_I,CO2,2050,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_II,CO2,2023,0.011224103709291534
AnnualTechnologyEmission,EL53,Ag_Dimitriou_II,CO2,2025,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_II,CO2,2030,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_II,CO2,2035,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_II,CO2,2040,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_II,CO2,2045,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_II,CO2,2050,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_III,CO2,2023,0.1815206433774792
AnnualTechnologyEmission,EL53,Ag_Dimitriou_III,CO2,2025,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_III,CO2,2030,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_III,CO2,2035,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_III,CO2,2040,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_III,CO2,2045,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_III,CO2,2050,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_IV,CO2,2023,0.18152064337748183
AnnualTechnologyEmission,EL53,Ag_Dimitriou_IV,CO2,2025,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_IV,CO2,2030,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_IV,CO2,2035,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_IV,CO2,2040,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_IV,CO2,2045,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_IV,CO2,2050,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_V,CO2,2023,1.0872313111211838
AnnualTechnologyEmission,EL53,Ag_Dimitriou_V,CO2,2025,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_V,CO2,2030,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_V,CO2,2035,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_V,CO2,2040,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_V,CO2,2045,-0.0
AnnualTechnologyEmission,EL53,Ag_Dimitriou_V,CO2,2050,-0.0
AnnualTechnologyEmission,EL53,BackStop,CO2,2023,0.0
AnnualTechnologyEmission,EL53,BackStop,CO2,2025,0.0
AnnualTechnologyEmission,EL53,BackStop,CO2,2030,0.0
AnnualTechnologyEmission,EL53,BackStop,CO2,2035,0.0
AnnualTechnologyEmission,EL53,BackStop,CO2,2040,0.0
AnnualTechnologyEmission,EL53,BackStop,CO2,2045,0.0
AnnualTechnologyEmission,EL53,BackStop,CO2,2050,0.0
AnnualTechnologyEmission,EL53,Batteries_New,CO2,2023,0.0
AnnualTechnologyEmission,EL53,Batteries_New,CO2,2025,0.0
AnnualTechnologyEmission,EL53,Batteries_New,CO2,2030,0.0
AnnualTechnologyEmission,EL53,Batteries_New,CO2,2035,0.0
AnnualTechnologyEmission,EL53,Batteries_New,CO2,2040,0.0
AnnualTechnologyEmission,EL53,Batteries_New,CO2,2045,0.0
AnnualTechnologyEmission,EL53,Batteries_New,CO2,2050,0.0
AnnualTechnologyEmission,EL53,Biomass,CO2,2023,0.0
AnnualTechnologyEmission,EL53,Biomass,CO2,2025,0.0
AnnualTechnologyEmission,EL53,Biomass,CO2,2030,0.0
AnnualTechnologyEmission,EL53,Biomass,CO2,2035,0.0
AnnualTechnologyEmission,EL53,Biomass,CO2,2040,0.0
AnnualTechnologyEmission,EL53,Biomass,CO2,2045,0.0
AnnualTechnologyEmission,EL53,Biomass,CO2,2050,0.0
AnnualTechnologyEmission,EL53,BiomassImports,CO2,2023,0.0
AnnualTechnologyEmission,EL53,BiomassImports,CO2,2025,0.0
AnnualTechnologyEmission,EL53,BiomassImports,CO2,2030,0.0
AnnualTechnologyEmission,EL53,BiomassImports,CO2,2035,0.0
AnnualTechnologyEmission,EL53,BiomassImports,CO2,2040,0.0
AnnualTechnologyEmission,EL53,BiomassImports,CO2,2045,0.0
AnnualTechnologyEmission,EL53,BiomassImports,CO2,2050,0.0
AnnualTechnologyEmission,EL53,BiomassProduction,CO2,2023,0.0
AnnualTechnologyEmission,EL53,BiomassProduction,CO2,2025,0.0
AnnualTechnologyEmission,EL53,BiomassProduction,CO2,2030,0.0
AnnualTechnologyEmission,EL53,BiomassProduction,CO2,2035,0.0
AnnualTechnologyEmission,EL53,BiomassProduction,CO2,2040,0.0
AnnualTechnologyEmission,EL53,BiomassProduction,CO2,2045,0.0
AnnualTechnologyEmission,EL53,BiomassProduction,CO2,2050,0.0
AnnualTechnologyEmission,EL53,Biomass_CCS,CO2,2023,-0.0
AnnualTechnologyEmission,EL53,Biomass_CCS,CO2,2025,-0.0
AnnualTechnologyEmission,EL53,Biomass_CCS,CO2,2030,-0.0
AnnualTechnologyEmission,EL53,Biomass_CCS,CO2,2035,-0.0
AnnualTechnologyEmission,EL53,Biomass_CCS,CO2,2040,-0.0
AnnualTechnologyEmission,EL53,Biomass_CCS,CO2,2045,-0.0
AnnualTechnologyEmission,EL53,Biomass_CCS,CO2,2050,-0.0
AnnualTechnologyEmission,EL53,Biomass_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL53,Biomass_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL53,Biomass_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL53,Biomass_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL53,Biomass_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL53,Biomass_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL53,Biomass_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL53,CCGT,CO2,2023,-0.0
AnnualTechnologyEmission,EL53,CCGT,CO2,2025,5.6137353732973315e-08
AnnualTechnologyEmission,EL53,CCGT,CO2,2030,6.424377222819512e-08
AnnualTechnologyEmission,EL53,CCGT,CO2,2035,6.029172114947102e-08
AnnualTechnologyEmission,EL53,CCGT,CO2,2040,4.6098846538597724e-08
AnnualTechnologyEmission,EL53,CCGT,CO2,2045,4.3104263711317346e-08
AnnualTechnologyEmission,EL53,CCGT,CO2,2050,1.966307799064692e-07
AnnualTechnologyEmission,EL53,CoalExtraction,CO2,2023,0.0
AnnualTechnologyEmission,EL53,CoalExtraction,CO2,2025,0.0
AnnualTechnologyEmission,EL53,CoalExtraction,CO2,2030,0.0
AnnualTechnologyEmission,EL53,CoalExtraction,CO2,2035,0.0
AnnualTechnologyEmission,EL53,CoalExtraction,CO2,2040,0.0
AnnualTechnologyEmission,EL53,CoalExtraction,CO2,2045,0.0
AnnualTechnologyEmission,EL53,CoalExtraction,CO2,2050,0.0
AnnualTechnologyEmission,EL53,Elec_Network,CO2,2023,0.0
AnnualTechnologyEmission,EL53,Elec_Network,CO2,2025,0.0
AnnualTechnologyEmission,EL53,Elec_Network,CO2,2030,0.0
AnnualTechnologyEmission,EL53,Elec_Network,CO2,2035,0.0
AnnualTechnologyEmission,EL53,Elec_Network,CO2,2040,0.0
AnnualTechnologyEmission,EL53,Elec_Network,CO2,2045,0.0
AnnualTechnologyEmission,EL53,Elec_Network,CO2,2050,0.0
AnnualTechnologyEmission,EL53,Gas_CCS,CO2,2023,-0.0
AnnualTechnologyEmission,EL53,Gas_CCS,CO2,2025,-0.0
AnnualTechnologyEmission,EL53,Gas_CCS,CO2,2030,-0.0
AnnualTechnologyEmission,EL53,Gas_CCS,CO2,2035,-0.0
AnnualTechnologyEmission,EL53,Gas_CCS,CO2,2040,-0.0
AnnualTechnologyEmission,EL53,Gas_CCS,CO2,2045,-0.0
AnnualTechnologyEmission,EL53,Gas_CCS,CO2,2050,-0.0
AnnualTechnologyEmission,EL53,Geothermal_HI,CO2,2023,-0.0
AnnualTechnologyEmission,EL53,Geothermal_HI,CO2,2025,-0.0
AnnualTechnologyEmission,EL53,Geothermal_HI,CO2,2030,-0.0
AnnualTechnologyEmission,EL53,Geothermal_HI,CO2,2035,-0.0
AnnualTechnologyEmission,EL53,Geothermal_HI,CO2,2040,-0.0
AnnualTechnologyEmission,EL53,Geothermal_HI,CO2,2045,-0.0
AnnualTechnologyEmission,EL53,Geothermal_HI,CO2,2050,-0.0
AnnualTechnologyEmission,EL53,Geothermal_ME,CO2,2023,-0.0
AnnualTechnologyEmission,EL53,Geothermal_ME,CO2,2025,-0.0
AnnualTechnologyEmission,EL53,Geothermal_ME,CO2,2030,-0.0
AnnualTechnologyEmission,EL53,Geothermal_ME,CO2,2035,-0.0
AnnualTechnologyEmission,EL53,Geothermal_ME,CO2,2040,-0.0
AnnualTechnologyEmission,EL53,Geothermal_ME,CO2,2045,-0.0
AnnualTechnologyEmission,EL53,Geothermal_ME,CO2,2050,-0.0
AnnualTechnologyEmission,EL53,HPS_New,CO2,2023,0.0
AnnualTechnologyEmission,EL53,HPS_New,CO2,2025,0.0
AnnualTechnologyEmission,EL53,HPS_New,CO2,2030,0.0
AnnualTechnologyEmission,EL53,HPS_New,CO2,2035,0.0
AnnualTechnologyEmission,EL53,HPS_New,CO2,2040,0.0
AnnualTechnologyEmission,EL53,HPS_New,CO2,2045,0.0
AnnualTechnologyEmission,EL53,HPS_New,CO2,2050,0.0
AnnualTechnologyEmission,EL53,HydroStor,CO2,2023,0.0
AnnualTechnologyEmission,EL53,HydroStor,CO2,2025,0.0
AnnualTechnologyEmission,EL53,HydroStor,CO2,2030,0.0
AnnualTechnologyEmission,EL53,HydroStor,CO2,2035,0.0
AnnualTechnologyEmission,EL53,HydroStor,CO2,2040,0.0
AnnualTechnologyEmission,EL53,HydroStor,CO2,2045,0.0
AnnualTechnologyEmission,EL53,HydroStor,CO2,2050,0.0
AnnualTechnologyEmission,EL53,Ilariona,CO2,2023,0.0
AnnualTechnologyEmission,EL53,Ilariona,CO2,2025,0.0
AnnualTechnologyEmission,EL53,Ilariona,CO2,2030,0.0
AnnualTechnologyEmission,EL53,Ilariona,CO2,2035,0.0
AnnualTechnologyEmission,EL53,Ilariona,CO2,2040,0.0
AnnualTechnologyEmission,EL53,Ilariona,CO2,2045,0.0
AnnualTechnologyEmission,EL53,Ilariona,CO2,2050,0.0
AnnualTechnologyEmission,EL53,Melitis_I,CO2,2023,1.1523685321141506
AnnualTechnologyEmission,EL53,Melitis_I,CO2,2025,-0.0
AnnualTechnologyEmission,EL53,Melitis_I,CO2,2030,-0.0
AnnualTechnologyEmission,EL53,Melitis_I,CO2,2035,-0.0
AnnualTechnologyEmission,EL53,Melitis_I,CO2,2040,-0.0
AnnualTechnologyEmission,EL53,Melitis_I,CO2,2045,-0.0
AnnualTechnologyEmission,EL53,Melitis_I,CO2,2050,-0.0
AnnualTechnologyEmission,EL53,NGImports,CO2,2023,0.0
AnnualTechnologyEmission,EL53,NGImports,CO2,2025,0.0
AnnualTechnologyEmission,EL53,NGImports,CO2,2030,0.0
AnnualTechnologyEmission,EL53,NGImports,CO2,2035,0.0
AnnualTechnologyEmission,EL53,NGImports,CO2,2040,0.0
AnnualTechnologyEmission,EL53,NGImports,CO2,2045,0.0
AnnualTechnologyEmission,EL53,NGImports,CO2,2050,0.0
AnnualTechnologyEmission,EL53,OCGT,CO2,2023,3.4007663807815823e-09
AnnualTechnologyEmission,EL53,OCGT,CO2,2025,1.9170389365037773e-09
AnnualTechnologyEmission,EL53,OCGT,CO2,2030,2.107477563848146e-09
AnnualTechnologyEmission,EL53,OCGT,CO2,2035,2.7245643026034613e-09
AnnualTechnologyEmission,EL53,OCGT,CO2,2040,3.0800285757303195e-09
AnnualTechnologyEmission,EL53,OCGT,CO2,2045,3.6929497351432663e-09
AnnualTechnologyEmission,EL53,OCGT,CO2,2050,2.074008461780744e-08
AnnualTechnologyEmission,EL53,OffshoreWind,CO2,2023,0.0
AnnualTechnologyEmission,EL53,OffshoreWind,CO2,2025,0.0
AnnualTechnologyEmission,EL53,OffshoreWind,CO2,2030,0.0
AnnualTechnologyEmission,EL53,OffshoreWind,CO2,2035,0.0
AnnualTechnologyEmission,EL53,OffshoreWind,CO2,2040,0.0
AnnualTechnologyEmission,EL53,OffshoreWind,CO2,2045,0.0
AnnualTechnologyEmission,EL53,OffshoreWind,CO2,2050,0.0
AnnualTechnologyEmission,EL53,PV,CO2,2023,0.0
AnnualTechnologyEmission,EL53,PV,CO2,2025,0.0
AnnualTechnologyEmission,EL53,PV,CO2,2030,0.0
AnnualTechnologyEmission,EL53,PV,CO2,2035,0.0
AnnualTechnologyEmission,EL53,PV,CO2,2040,0.0
AnnualTechnologyEmission,EL53,PV,CO2,2045,0.0
AnnualTechnologyEmission,EL53,PV,CO2,2050,0.0
AnnualTechnologyEmission,EL53,PV_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL53,PV_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL53,PV_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL53,PV_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL53,PV_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL53,PV_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL53,PV_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL53,Polifitou,CO2,2023,0.0
AnnualTechnologyEmission,EL53,Polifitou,CO2,2025,0.0
AnnualTechnologyEmission,EL53,Polifitou,CO2,2030,0.0
AnnualTechnologyEmission,EL53,Polifitou,CO2,2035,0.0
AnnualTechnologyEmission,EL53,Polifitou,CO2,2040,0.0
AnnualTechnologyEmission,EL53,Polifitou,CO2,2045,0.0
AnnualTechnologyEmission,EL53,Polifitou,CO2,2050,0.0
AnnualTechnologyEmission,EL53,Ptolemaidas_V,CO2,2023,2.802080410925064
AnnualTechnologyEmission,EL53,Ptolemaidas_V,CO2,2025,2.4330807646103545
AnnualTechnologyEmission,EL53,Ptolemaidas_V,CO2,2030,-0.0
AnnualTechnologyEmission,EL53,Ptolemaidas_V,CO2,2035,-0.0
AnnualTechnologyEmission,EL53,Ptolemaidas_V,CO2,2040,-0.0
AnnualTechnologyEmission,EL53,Ptolemaidas_V,CO2,2045,-0.0
AnnualTechnologyEmission,EL53,Ptolemaidas_V,CO2,2050,-0.0
AnnualTechnologyEmission,EL53,RoR,CO2,2023,0.0
AnnualTechnologyEmission,EL53,RoR,CO2,2025,0.0
AnnualTechnologyEmission,EL53,RoR,CO2,2030,0.0
AnnualTechnologyEmission,EL53,RoR,CO2,2035,0.0
AnnualTechnologyEmission,EL53,RoR,CO2,2040,0.0
AnnualTechnologyEmission,EL53,RoR,CO2,2045,0.0
AnnualTechnologyEmission,EL53,RoR,CO2,2050,0.0
AnnualTechnologyEmission,EL53,RoR_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL53,RoR_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL53,RoR_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL53,RoR_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL53,RoR_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL53,RoR_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL53,RoR_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL53,RooftopPV,CO2,2023,0.0
AnnualTechnologyEmission,EL53,RooftopPV,CO2,2025,0.0
AnnualTechnologyEmission,EL53,RooftopPV,CO2,2030,0.0
AnnualTechnologyEmission,EL53,RooftopPV,CO2,2035,0.0
AnnualTechnologyEmission,EL53,RooftopPV,CO2,2040,0.0
AnnualTechnologyEmission,EL53,RooftopPV,CO2,2045,0.0
AnnualTechnologyEmission,EL53,RooftopPV,CO2,2050,0.0
AnnualTechnologyEmission,EL53,RooftopPV_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL53,RooftopPV_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL53,RooftopPV_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL53,RooftopPV_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL53,RooftopPV_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL53,RooftopPV_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL53,RooftopPV_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL53,Wind,CO2,2023,0.0
AnnualTechnologyEmission,EL53,Wind,CO2,2025,0.0
AnnualTechnologyEmission,EL53,Wind,CO2,2030,0.0
AnnualTechnologyEmission,EL53,Wind,CO2,2035,0.0
AnnualTechnologyEmission,EL53,Wind,CO2,2040,0.0
AnnualTechnologyEmission,EL53,Wind,CO2,2045,0.0
AnnualTechnologyEmission,EL53,Wind,CO2,2050,0.0
AnnualTechnologyEmission,EL53,Wind_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL53,Wind_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL53,Wind_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL53,Wind_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL53,Wind_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL53,Wind_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL53,Wind_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL54,BackStop,CO2,2023,0.0
AnnualTechnologyEmission,EL54,BackStop,CO2,2025,0.0
AnnualTechnologyEmission,EL54,BackStop,CO2,2030,0.0
AnnualTechnologyEmission,EL54,BackStop,CO2,2035,0.0
AnnualTechnologyEmission,EL54,BackStop,CO2,2040,0.0
AnnualTechnologyEmission,EL54,BackStop,CO2,2045,0.0
AnnualTechnologyEmission,EL54,BackStop,CO2,2050,0.0
AnnualTechnologyEmission,EL54,Batteries_New,CO2,2023,0.0
AnnualTechnologyEmission,EL54,Batteries_New,CO2,2025,0.0
AnnualTechnologyEmission,EL54,Batteries_New,CO2,2030,0.0
AnnualTechnologyEmission,EL54,Batteries_New,CO2,2035,0.0
AnnualTechnologyEmission,EL54,Batteries_New,CO2,2040,0.0
AnnualTechnologyEmission,EL54,Batteries_New,CO2,2045,0.0
AnnualTechnologyEmission,EL54,Batteries_New,CO2,2050,0.0
AnnualTechnologyEmission,EL54,Biomass,CO2,2023,0.0
AnnualTechnologyEmission,EL54,Biomass,CO2,2025,0.0
AnnualTechnologyEmission,EL54,Biomass,CO2,2030,0.0
AnnualTechnologyEmission,EL54,Biomass,CO2,2035,0.0
AnnualTechnologyEmission,EL54,Biomass,CO2,2040,0.0
AnnualTechnologyEmission,EL54,Biomass,CO2,2045,0.0
AnnualTechnologyEmission,EL54,Biomass,CO2,2050,0.0
AnnualTechnologyEmission,EL54,BiomassImports,CO2,2023,0.0
AnnualTechnologyEmission,EL54,BiomassImports,CO2,2025,0.0
AnnualTechnologyEmission,EL54,BiomassImports,CO2,2030,0.0
AnnualTechnologyEmission,EL54,BiomassImports,CO2,2035,0.0
AnnualTechnologyEmission,EL54,BiomassImports,CO2,2040,0.0
AnnualTechnologyEmission,EL54,BiomassImports,CO2,2045,0.0
AnnualTechnologyEmission,EL54,BiomassImports,CO2,2050,0.0
AnnualTechnologyEmission,EL54,BiomassProduction,CO2,2023,0.0
AnnualTechnologyEmission,EL54,BiomassProduction,CO2,2025,0.0
AnnualTechnologyEmission,EL54,BiomassProduction,CO2,2030,0.0
AnnualTechnologyEmission,EL54,BiomassProduction,CO2,2035,0.0
AnnualTechnologyEmission,EL54,BiomassProduction,CO2,2040,0.0
AnnualTechnologyEmission,EL54,BiomassProduction,CO2,2045,0.0
AnnualTechnologyEmission,EL54,BiomassProduction,CO2,2050,0.0
AnnualTechnologyEmission,EL54,Biomass_CCS,CO2,2023,-0.0
AnnualTechnologyEmission,EL54,Biomass_CCS,CO2,2025,-0.0
AnnualTechnologyEmission,EL54,Biomass_CCS,CO2,2030,-0.0
AnnualTechnologyEmission,EL54,Biomass_CCS,CO2,2035,-0.0
AnnualTechnologyEmission,EL54,Biomass_CCS,CO2,2040,-0.0
AnnualTechnologyEmission,EL54,Biomass_CCS,CO2,2045,-0.0
AnnualTechnologyEmission,EL54,Biomass_CCS,CO2,2050,-0.0
AnnualTechnologyEmission,EL54,Biomass_Ex,CO2,2023,0.0
AnnualTechnologyEmission,EL54,Biomass_Ex,CO2,2025,0.0
AnnualTechnologyEmission,EL54,Biomass_Ex,CO2,2030,0.0
AnnualTechnologyEmission,EL54,Biomass_Ex,CO2,2035,0.0
AnnualTechnologyEmission,EL54,Biomass_Ex,CO2,2040,0.0
AnnualTechnologyEmission,EL54,Biomass_Ex,CO2,2045,0.0
AnnualTechnologyEmission,EL54,Biomass_Ex,CO2,2050,0.0
AnnualTechnologyEmission,EL54,CCGT,CO2,2023,-0.0
AnnualTechnologyEmission,EL54,CCGT,CO2,2025,5.74137387105747e-08
AnnualTechnologyEmission,EL54,CCGT,CO2,2030,6.35694063233858e-08
AnnualTechnologyEmission,EL54,CCGT,CO2,2035,6.043622632573997e-08
AnnualTechnologyEmission,EL54,CCGT,CO2,2040,4.6797953022359494e-08
AnnualTechnologyEmission,EL54,CCGT,CO2,2045,4.4584180541218546e-08
AnnualTechnologyEmission,EL54,CCGT,CO2,2050,2.2151912970169224e-07
AnnualTechnologyEmission,EL54,CoalExtraction,CO2,2023,0.0
AnnualTechnologyEmission,EL54,CoalExtraction,CO2,2025,0.0
AnnualTechnologyEmission,EL54,CoalExtraction,CO2,2030,0.0
AnnualTechnologyEmission,EL54,CoalExtraction,CO2,2035,0.0
AnnualTechnologyEmission,EL54,CoalExtraction,CO2,2040,0.0
AnnualTechnologyEmission,EL54,CoalExtraction,CO2,2045,0.0
AnnualTechnologyEmission,EL54,CoalExtraction,CO2,2050,0.0
AnnualTechnologyEmission,EL54,Elec_Network,CO2,2023,0.0
AnnualTechnologyEmission,EL54,Elec_Network,CO2,2025,0.0
AnnualTechnologyEmission,EL54,Elec_Network,CO2,2030,0.0
AnnualTechnologyEmission,EL54,Elec_Network,CO2,2035,0.0
AnnualTechnologyEmission,EL54,Elec_Network,CO2,2040,0.0
AnnualTechnologyEmission,EL54,Elec_Network,CO2,2045,0.0
AnnualTechnologyEmission,EL54,Elec_Network,CO2,2050,0.0
AnnualTechnologyEmission,EL54,Gas_CCS,CO2,2023,-0.0
AnnualTechnologyEmission,EL54,Gas_CCS,CO2,2025,-0.0
AnnualTechnologyEmission,EL54,Gas_CCS,CO2,2030,-0.0
AnnualTechnologyEmission,EL54,Gas_CCS,CO2,2035,-0.0
AnnualTechnologyEmission,EL54,Gas_CCS,CO2,2040,-0.0
AnnualTechnologyEmission,EL54,Gas_CCS,CO2,2045,-0.0
AnnualTechnologyEmission,EL54,Gas_CCS,CO2,2050,-0.0
AnnualTechnologyEmission,EL54,Geothermal_HI,CO2,2023,-0.0
AnnualTechnologyEmission,EL54,Geothermal_HI,CO2,2025,-0.0
AnnualTechnologyEmission,EL54,Geothermal_HI,CO2,2030,-0.0
AnnualTechnologyEmission,EL54,Geothermal_HI,CO2,2035,-0.0
AnnualTechnologyEmission,EL54,Geothermal_HI,CO2,2040,-0.0
AnnualTechnologyEmission,EL54,Geothermal_HI,CO2,2045,-0.0
AnnualTechnologyEmission,EL54,Geothermal_HI,CO2,2050,-0.0
AnnualTechnologyEmission,EL54,Geothermal_ME,CO2,2023,-0.0
AnnualTechnologyEmission,EL54,Geothermal_ME,CO2,2025,-0.0
AnnualTechnologyEmission,EL54,Geothermal_ME,CO2,2030,-0.0
AnnualTechnologyEmission,EL54,Geothermal_ME,CO2,2035,-0.0
AnnualTechnologyEmission,EL54,Geothermal_ME,CO2,2040,-0.0
AnnualTechnologyEmission,EL54,Geothermal_ME,CO2,2045,-0.0
AnnualTechnologyEmission,EL54,Geothermal_ME,CO2,2050,-0.0
AnnualTechnologyEmission,EL54,HPS_New,CO2,2023,0.0
AnnualTechnologyEmission,EL54,HPS_New,CO2,2025,0.0
AnnualTechnologyEmission,EL54,HPS_New,CO2,2030,0.0
AnnualTechnologyEmission,EL54,HPS_New,CO2,2035,0.0
AnnualTechnologyEmission,EL54,HPS_New,CO2,2040,0.0
AnnualTechnologyEmission,EL54,HPS_New,CO2,2045,0.0
AnnualTechnologyEmission,EL54,HPS_New,CO2,2050,0.0
AnnualTechnologyEmission,EL54,HydroStor,CO2,2023,0.0
AnnualTechnologyEmission,EL54,HydroStor,CO2,2025,0.0
AnnualTechnologyEmission,EL54,HydroStor,CO2,2030,0.0
AnnualTechnologyEmission,EL54,HydroStor,CO2,2035,0.0
AnnualTechnologyEmission,EL54,HydroStor,CO2,2040,0.0
AnnualTechnologyEmission,EL54,HydroStor,CO2,2045,0.0
AnnualTechnologyEmission,EL54,HydroStor,CO2,2050,0.0
AnnualTechnologyEmission,EL54,NGImports,CO2,2023,0.0
