VARIABLE,REGION,TECHNOLOGY,FUEL,YEAR,VALUE
ProductionByTechnologyAnnual,EL61,Biomass_Ex,GRBiomass,2025,0.0
ProductionByTechnologyAnnual,EL61,Biomass_Ex,GRBiomass,2030,0.0
ProductionByTechnologyAnnual,EL61,Biomass_Ex,GRBiomass,2035,0.0
ProductionByTechnologyAnnual,EL61,Biomass_Ex,GRBiomass,2040,0.0
ProductionByTechnologyAnnual,EL61,Biomass_Ex,GRBiomass,2045,0.0
ProductionByTechnologyAnnual,EL61,Biomass_Ex,GRBiomass,2050,0.0
ProductionByTechnologyAnnual,EL61,CCGT,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL61,CCGT,Elec_Transmission,2025,1.0150017670649435e-06
ProductionByTechnologyAnnual,EL61,CCGT,Elec_Transmission,2030,9.88866074132012e-07
ProductionByTechnologyAnnual,EL61,CCGT,Elec_Transmission,2035,9.06009145118719e-07
ProductionByTechnologyAnnual,EL61,CCGT,Elec_Transmission,2040,6.905718855651245e-07
ProductionByTechnologyAnnual,EL61,CCGT,Elec_Transmission,2045,6.374685866789851e-07
ProductionByTechnologyAnnual,EL61,CCGT,Elec_Transmission,2050,2.3655439209373624e-06
ProductionByTechnologyAnnual,EL61,CCGT,GRGas,2023,0.0
ProductionByTechnologyAnnual,EL61,CCGT,GRGas,2025,0.0
ProductionByTechnologyAnnual,EL61,CCGT,GRGas,2030,0.0
ProductionByTechnologyAnnual,EL61,CCGT,GRGas,2035,0.0
ProductionByTechnologyAnnual,EL61,CCGT,GRGas,2040,0.0
ProductionByTechnologyAnnual,EL61,CCGT,GRGas,2045,0.0
ProductionByTechnologyAnnual,EL61,CCGT,GRGas,2050,0.0
ProductionByTechnologyAnnual,EL61,CoalExtraction,GRLignite,2023,-0.0
ProductionByTechnologyAnnual,EL61,CoalExtraction,GRLignite,2025,-0.0
ProductionByTechnologyAnnual,EL61,CoalExtraction,GRLignite,2030,-0.0
ProductionByTechnologyAnnual,EL61,CoalExtraction,GRLignite,2035,-0.0
ProductionByTechnologyAnnual,EL61,CoalExtraction,GRLignite,2040,-0.0
ProductionByTechnologyAnnual,EL61,CoalExtraction,GRLignite,2045,-0.0
ProductionByTechnologyAnnual,EL61,CoalExtraction,GRLignite,2050,-0.0
ProductionByTechnologyAnnual,EL61,Elec_Network,Elec_Demand,2023,14.22650236858085
ProductionByTechnologyAnnual,EL61,Elec_Network,Elec_Demand,2025,14.452540144587882
ProductionByTechnologyAnnual,EL61,Elec_Network,Elec_Demand,2030,15.891143192471985
ProductionByTechnologyAnnual,EL61,Elec_Network,Elec_Demand,2035,18.977600081918688
ProductionByTechnologyAnnual,EL61,Elec_Network,Elec_Demand,2040,21.681475138361176
ProductionByTechnologyAnnual,EL61,Elec_Network,Elec_Demand,2045,25.944971854581595
ProductionByTechnologyAnnual,EL61,Elec_Network,Elec_Demand,2050,32.79795593562072
ProductionByTechnologyAnnual,EL61,Elec_Network,Elec_Transmission,2023,0.0
ProductionByTechnologyAnnual,EL61,Elec_Network,Elec_Transmission,2025,0.0
ProductionByTechnologyAnnual,EL61,Elec_Network,Elec_Transmission,2030,0.0
ProductionByTechnologyAnnual,EL61,Elec_Network,Elec_Transmission,2035,0.0
ProductionByTechnologyAnnual,EL61,Elec_Network,Elec_Transmission,2040,0.0
ProductionByTechnologyAnnual,EL61,Elec_Network,Elec_Transmission,2045,0.0
ProductionByTechnologyAnnual,EL61,Elec_Network,Elec_Transmission,2050,0.0
ProductionByTechnologyAnnual,EL61,Gas_CCS,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL61,Gas_CCS,Elec_Transmission,2025,-0.0
ProductionByTechnologyAnnual,EL61,Gas_CCS,Elec_Transmission,2030,-0.0
ProductionByTechnologyAnnual,EL61,Gas_CCS,Elec_Transmission,2035,-0.0
ProductionByTechnologyAnnual,EL61,Gas_CCS,Elec_Transmission,2040,-0.0
ProductionByTechnologyAnnual,EL61,Gas_CCS,Elec_Transmission,2045,-0.0
ProductionByTechnologyAnnual,EL61,Gas_CCS,Elec_Transmission,2050,-0.0
ProductionByTechnologyAnnual,EL61,Geothermal_HI,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL61,Geothermal_HI,Elec_Transmission,2025,-0.0
ProductionByTechnologyAnnual,EL61,Geothermal_HI,Elec_Transmission,2030,-0.0
ProductionByTechnologyAnnual,EL61,Geothermal_HI,Elec_Transmission,2035,-0.0
ProductionByTechnologyAnnual,EL61,Geothermal_HI,Elec_Transmission,2040,-0.0
ProductionByTechnologyAnnual,EL61,Geothermal_HI,Elec_Transmission,2045,-0.0
ProductionByTechnologyAnnual,EL61,Geothermal_HI,Elec_Transmission,2050,-0.0
ProductionByTechnologyAnnual,EL61,Geothermal_ME,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL61,Geothermal_ME,Elec_Transmission,2025,-0.0
ProductionByTechnologyAnnual,EL61,Geothermal_ME,Elec_Transmission,2030,-0.0
ProductionByTechnologyAnnual,EL61,Geothermal_ME,Elec_Transmission,2035,-0.0
ProductionByTechnologyAnnual,EL61,Geothermal_ME,Elec_Transmission,2040,-0.0
ProductionByTechnologyAnnual,EL61,Geothermal_ME,Elec_Transmission,2045,-0.0
ProductionByTechnologyAnnual,EL61,Geothermal_ME,Elec_Transmission,2050,-0.0
ProductionByTechnologyAnnual,EL61,HPS_New,Elec_Storage,2023,4.4317526718315395e-07
ProductionByTechnologyAnnual,EL61,HPS_New,Elec_Storage,2025,4.7465073831929834e-07
ProductionByTechnologyAnnual,EL61,HPS_New,Elec_Storage,2030,1.3149999666116395e-06
ProductionByTechnologyAnnual,EL61,HPS_New,Elec_Storage,2035,5.840232247198952e-06
ProductionByTechnologyAnnual,EL61,HPS_New,Elec_Storage,2040,8.159408651605946e-05
ProductionByTechnologyAnnual,EL61,HPS_New,Elec_Storage,2045,8.784208699068219e-05
ProductionByTechnologyAnnual,EL61,HPS_New,Elec_Storage,2050,8.191354350700347e-05
ProductionByTechnologyAnnual,EL61,HPS_New,Elec_Transmission,2023,3.5454021375805804e-07
ProductionByTechnologyAnnual,EL61,HPS_New,Elec_Transmission,2025,3.7972059065543863e-07
ProductionByTechnologyAnnual,EL61,HPS_New,Elec_Transmission,2030,1.0519999732893122e-06
ProductionByTechnologyAnnual,EL61,HPS_New,Elec_Transmission,2035,4.672185797759162e-06
ProductionByTechnologyAnnual,EL61,HPS_New,Elec_Transmission,2040,6.527526921284752e-05
ProductionByTechnologyAnnual,EL61,HPS_New,Elec_Transmission,2045,7.027366959254575e-05
ProductionByTechnologyAnnual,EL61,HPS_New,Elec_Transmission,2050,6.55308348056028e-05
ProductionByTechnologyAnnual,EL61,HydroStor,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL61,HydroStor,Elec_Transmission,2025,0.38792867776716655
ProductionByTechnologyAnnual,EL61,HydroStor,Elec_Transmission,2030,0.38792867778738116
ProductionByTechnologyAnnual,EL61,HydroStor,Elec_Transmission,2035,0.38792867815824106
ProductionByTechnologyAnnual,EL61,HydroStor,Elec_Transmission,2040,0.3879286782822873
ProductionByTechnologyAnnual,EL61,HydroStor,Elec_Transmission,2045,0.38792867813581455
ProductionByTechnologyAnnual,EL61,HydroStor,Elec_Transmission,2050,0.3879286727914801
ProductionByTechnologyAnnual,EL61,NGImports,GRGas,2023,6.635040011897085e-08
ProductionByTechnologyAnnual,EL61,NGImports,GRGas,2025,1.7413679761144541e-06
ProductionByTechnologyAnnual,EL61,NGImports,GRGas,2030,1.693027459805623e-06
ProductionByTechnologyAnnual,EL61,NGImports,GRGas,2035,1.557187502104097e-06
ProductionByTechnologyAnnual,EL61,NGImports,GRGas,2040,1.1997107396674548e-06
ProductionByTechnologyAnnual,EL61,NGImports,GRGas,2045,1.1237853037915537e-06
ProductionByTechnologyAnnual,EL61,NGImports,GRGas,2050,4.294445463100585e-06
ProductionByTechnologyAnnual,EL61,OCGT,Elec_Transmission,2023,2.3800300651069666e-08
ProductionByTechnologyAnnual,EL61,OCGT,Elec_Transmission,2025,1.2974485320959693e-08
ProductionByTechnologyAnnual,EL61,OCGT,Elec_Transmission,2030,1.4920789369709553e-08
ProductionByTechnologyAnnual,EL61,OCGT,Elec_Transmission,2035,1.9066306760161763e-08
ProductionByTechnologyAnnual,EL61,OCGT,Elec_Transmission,2040,2.1568743034390947e-08
ProductionByTechnologyAnnual,EL61,OCGT,Elec_Transmission,2045,2.5723745618998775e-08
ProductionByTechnologyAnnual,EL61,OCGT,Elec_Transmission,2050,1.4828064333149725e-07
ProductionByTechnologyAnnual,EL61,OCGT,GRGas,2023,0.0
ProductionByTechnologyAnnual,EL61,OCGT,GRGas,2025,0.0
ProductionByTechnologyAnnual,EL61,OCGT,GRGas,2030,0.0
ProductionByTechnologyAnnual,EL61,OCGT,GRGas,2035,0.0
ProductionByTechnologyAnnual,EL61,OCGT,GRGas,2040,0.0
ProductionByTechnologyAnnual,EL61,OCGT,GRGas,2045,0.0
ProductionByTechnologyAnnual,EL61,OCGT,GRGas,2050,0.0
ProductionByTechnologyAnnual,EL61,OffshoreWind,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL61,OffshoreWind,Elec_Transmission,2025,3.039321030595224e-08
ProductionByTechnologyAnnual,EL61,OffshoreWind,Elec_Transmission,2030,8.940020009352848e-08
ProductionByTechnologyAnnual,EL61,OffshoreWind,Elec_Transmission,2035,1.971442224356221e-07
ProductionByTechnologyAnnual,EL61,OffshoreWind,Elec_Transmission,2040,3.4254099334148377e-07
ProductionByTechnologyAnnual,EL61,OffshoreWind,Elec_Transmission,2045,5.900594061892123e-07
ProductionByTechnologyAnnual,EL61,OffshoreWind,Elec_Transmission,2050,5.660787440591896e-06
ProductionByTechnologyAnnual,EL61,PV,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL61,PV,Elec_Transmission,2025,3.1453298174880434e-08
ProductionByTechnologyAnnual,EL61,PV,Elec_Transmission,2030,7.96728559232241e-08
ProductionByTechnologyAnnual,EL61,PV,Elec_Transmission,2035,1.3741408713665647e-07
ProductionByTechnologyAnnual,EL61,PV,Elec_Transmission,2040,2.940756775834509e-07
ProductionByTechnologyAnnual,EL61,PV,Elec_Transmission,2045,8.011996800189369e-07
ProductionByTechnologyAnnual,EL61,PV,Elec_Transmission,2050,1.7276398277476732e-05
ProductionByTechnologyAnnual,EL61,PV_Ex,Elec_Transmission,2023,2.8637542503991953
ProductionByTechnologyAnnual,EL61,PV_Ex,Elec_Transmission,2025,3.360221007598239
ProductionByTechnologyAnnual,EL61,PV_Ex,Elec_Transmission,2030,3.360223811077475
ProductionByTechnologyAnnual,EL61,PV_Ex,Elec_Transmission,2035,3.3635993538440156
ProductionByTechnologyAnnual,EL61,PV_Ex,Elec_Transmission,2040,3.781938805851787
ProductionByTechnologyAnnual,EL61,PV_Ex,Elec_Transmission,2045,4.091761964108135
ProductionByTechnologyAnnual,EL61,PV_Ex,Elec_Transmission,2050,4.254567386119024
ProductionByTechnologyAnnual,EL61,Plastira,Elec_Transmission,2023,0.6362596660513297
ProductionByTechnologyAnnual,EL61,Plastira,Elec_Transmission,2025,0.6362596662412174
ProductionByTechnologyAnnual,EL61,Plastira,Elec_Transmission,2030,0.6362596661173109
ProductionByTechnologyAnnual,EL61,Plastira,Elec_Transmission,2035,0.6362596660069179
ProductionByTechnologyAnnual,EL61,Plastira,Elec_Transmission,2040,0.6362596658401434
ProductionByTechnologyAnnual,EL61,Plastira,Elec_Transmission,2045,0.6362596655137973
ProductionByTechnologyAnnual,EL61,Plastira,Elec_Transmission,2050,0.6362596599641903
ProductionByTechnologyAnnual,EL61,RoR,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL61,RoR,Elec_Transmission,2025,3.444202123189791e-08
ProductionByTechnologyAnnual,EL61,RoR,Elec_Transmission,2030,4.1911348748769504e-08
ProductionByTechnologyAnnual,EL61,RoR,Elec_Transmission,2035,6.905882754903198e-08
ProductionByTechnologyAnnual,EL61,RoR,Elec_Transmission,2040,1.0127147878630674e-07
ProductionByTechnologyAnnual,EL61,RoR,Elec_Transmission,2045,1.448496811149638e-07
ProductionByTechnologyAnnual,EL61,RoR,Elec_Transmission,2050,9.176497457695163e-07
ProductionByTechnologyAnnual,EL61,RoR_Ex,Elec_Transmission,2023,0.26597287963296695
ProductionByTechnologyAnnual,EL61,RoR_Ex,Elec_Transmission,2025,0.2659945389676106
ProductionByTechnologyAnnual,EL61,RoR_Ex,Elec_Transmission,2030,0.26598847283544397
ProductionByTechnologyAnnual,EL61,RoR_Ex,Elec_Transmission,2035,0.26597657161665816
ProductionByTechnologyAnnual,EL61,RoR_Ex,Elec_Transmission,2040,0.2659708475918259
ProductionByTechnologyAnnual,EL61,RoR_Ex,Elec_Transmission,2045,0.26596561014062803
ProductionByTechnologyAnnual,EL61,RoR_Ex,Elec_Transmission,2050,0.26473603604412776
ProductionByTechnologyAnnual,EL61,RooftopPV,Elec_Demand,2023,-0.0
ProductionByTechnologyAnnual,EL61,RooftopPV,Elec_Demand,2025,4.8258816603964584e-08
ProductionByTechnologyAnnual,EL61,RooftopPV,Elec_Demand,2030,1.7595168777197174e-07
ProductionByTechnologyAnnual,EL61,RooftopPV,Elec_Demand,2035,9.830912290037816e-07
ProductionByTechnologyAnnual,EL61,RooftopPV,Elec_Demand,2040,1.2980583776856358
ProductionByTechnologyAnnual,EL61,RooftopPV,Elec_Demand,2045,1.2980583286686904
ProductionByTechnologyAnnual,EL61,RooftopPV,Elec_Demand,2050,1.2980574204666337
ProductionByTechnologyAnnual,EL61,RooftopPV_Ex,Elec_Demand,2023,0.14274265820702614
ProductionByTechnologyAnnual,EL61,RooftopPV_Ex,Elec_Demand,2025,0.1427426619920958
ProductionByTechnologyAnnual,EL61,RooftopPV_Ex,Elec_Demand,2030,0.14274263030543227
ProductionByTechnologyAnnual,EL61,RooftopPV_Ex,Elec_Demand,2035,0.1427426076797279
ProductionByTechnologyAnnual,EL61,RooftopPV_Ex,Elec_Demand,2040,0.14274255402527292
ProductionByTechnologyAnnual,EL61,RooftopPV_Ex,Elec_Demand,2045,0.1427424894671474
ProductionByTechnologyAnnual,EL61,RooftopPV_Ex,Elec_Demand,2050,0.14274159424998478
ProductionByTechnologyAnnual,EL61,Wind,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL61,Wind,Elec_Transmission,2025,1.1559869775718276e-07
ProductionByTechnologyAnnual,EL61,Wind,Elec_Transmission,2030,1.3839248586384928e-07
ProductionByTechnologyAnnual,EL61,Wind,Elec_Transmission,2035,2.6475245891324176e-07
ProductionByTechnologyAnnual,EL61,Wind,Elec_Transmission,2040,3.371704205135186e-07
ProductionByTechnologyAnnual,EL61,Wind,Elec_Transmission,2045,4.0026905891853915e-07
ProductionByTechnologyAnnual,EL61,Wind,Elec_Transmission,2050,2.393949915799021e-06
ProductionByTechnologyAnnual,EL61,Wind_Ex,Elec_Transmission,2023,0.13475292335588107
ProductionByTechnologyAnnual,EL61,Wind_Ex,Elec_Transmission,2025,0.14232240797935924
ProductionByTechnologyAnnual,EL61,Wind_Ex,Elec_Transmission,2030,0.13854045820720484
ProductionByTechnologyAnnual,EL61,Wind_Ex,Elec_Transmission,2035,0.13971830189086948
ProductionByTechnologyAnnual,EL61,Wind_Ex,Elec_Transmission,2040,0.14881624602720342
ProductionByTechnologyAnnual,EL61,Wind_Ex,Elec_Transmission,2045,0.15689900643491156
ProductionByTechnologyAnnual,EL61,Wind_Ex,Elec_Transmission,2050,0.16095871634633938
ProductionByTechnologyAnnual,EL62,BackStop,Elec_Demand,2023,8.224430477619663e-12
ProductionByTechnologyAnnual,EL62,BackStop,Elec_Demand,2025,4.3066278776201844e-12
ProductionByTechnologyAnnual,EL62,BackStop,Elec_Demand,2030,6.327691832902661e-12
ProductionByTechnologyAnnual,EL62,BackStop,Elec_Demand,2035,9.297627889076167e-12
ProductionByTechnologyAnnual,EL62,BackStop,Elec_Demand,2040,1.3661399389782923e-11
ProductionByTechnologyAnnual,EL62,BackStop,Elec_Demand,2045,2.007290311864944e-11
ProductionByTechnologyAnnual,EL62,BackStop,Elec_Demand,2050,1.2165509760685292e-10
ProductionByTechnologyAnnual,EL62,Batteries_New,Elec_Storage,2023,3.6359350820787e-07
ProductionByTechnologyAnnual,EL62,Batteries_New,Elec_Storage,2025,5.983455505804599e-07
ProductionByTechnologyAnnual,EL62,Batteries_New,Elec_Storage,2030,1.3133791078191468e-06
ProductionByTechnologyAnnual,EL62,Batteries_New,Elec_Storage,2035,1.9240220000969267e-06
ProductionByTechnologyAnnual,EL62,Batteries_New,Elec_Storage,2040,1.0923819612744868e-05
ProductionByTechnologyAnnual,EL62,Batteries_New,Elec_Storage,2045,0.33068208552814415
ProductionByTechnologyAnnual,EL62,Batteries_New,Elec_Storage,2050,1.1198481702600431
ProductionByTechnologyAnnual,EL62,Batteries_New,Elec_Transmission,2023,3.090544819833654e-07
ProductionByTechnologyAnnual,EL62,Batteries_New,Elec_Transmission,2025,5.085937180250778e-07
ProductionByTechnologyAnnual,EL62,Batteries_New,Elec_Transmission,2030,1.116372241678124e-06
ProductionByTechnologyAnnual,EL62,Batteries_New,Elec_Transmission,2035,1.6354187001145933e-06
ProductionByTechnologyAnnual,EL62,Batteries_New,Elec_Transmission,2040,9.285246670865222e-06
ProductionByTechnologyAnnual,EL62,Batteries_New,Elec_Transmission,2045,0.28107977269890805
ProductionByTechnologyAnnual,EL62,Batteries_New,Elec_Transmission,2050,0.9518709447210095
ProductionByTechnologyAnnual,EL62,Biomass,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL62,Biomass,Elec_Transmission,2025,0.13250291782297918
ProductionByTechnologyAnnual,EL62,Biomass,Elec_Transmission,2030,0.13775552995119686
ProductionByTechnologyAnnual,EL62,Biomass,Elec_Transmission,2035,0.13769552979410646
ProductionByTechnologyAnnual,EL62,Biomass,Elec_Transmission,2040,0.13766778646389366
ProductionByTechnologyAnnual,EL62,Biomass,Elec_Transmission,2045,0.13774176473015431
ProductionByTechnologyAnnual,EL62,Biomass,Elec_Transmission,2050,0.13820615191137334
ProductionByTechnologyAnnual,EL62,Biomass,GRBiomass,2023,0.0
ProductionByTechnologyAnnual,EL62,Biomass,GRBiomass,2025,0.0
ProductionByTechnologyAnnual,EL62,Biomass,GRBiomass,2030,0.0
ProductionByTechnologyAnnual,EL62,Biomass,GRBiomass,2035,0.0
ProductionByTechnologyAnnual,EL62,Biomass,GRBiomass,2040,0.0
ProductionByTechnologyAnnual,EL62,Biomass,GRBiomass,2045,0.0
ProductionByTechnologyAnnual,EL62,Biomass,GRBiomass,2050,0.0
ProductionByTechnologyAnnual,EL62,BiomassImports,GRBiomass,2023,-0.0
ProductionByTechnologyAnnual,EL62,BiomassImports,GRBiomass,2025,-0.0
ProductionByTechnologyAnnual,EL62,BiomassImports,GRBiomass,2030,-0.0
ProductionByTechnologyAnnual,EL62,BiomassImports,GRBiomass,2035,-0.0
ProductionByTechnologyAnnual,EL62,BiomassImports,GRBiomass,2040,-0.0
ProductionByTechnologyAnnual,EL62,BiomassImports,GRBiomass,2045,-0.0
ProductionByTechnologyAnnual,EL62,BiomassImports,GRBiomass,2050,-0.0
ProductionByTechnologyAnnual,EL62,BiomassProduction,GRBiomass,2023,0.016917190262257582
ProductionByTechnologyAnnual,EL62,BiomassProduction,GRBiomass,2025,0.3961341627268099
ProductionByTechnologyAnnual,EL62,BiomassProduction,GRBiomass,2030,0.4135999753707736
ProductionByTechnologyAnnual,EL62,BiomassProduction,GRBiomass,2035,0.4134499992663764
ProductionByTechnologyAnnual,EL62,BiomassProduction,GRBiomass,2040,0.41329999892876335
ProductionByTechnologyAnnual,EL62,BiomassProduction,GRBiomass,2045,0.41274999771680565
ProductionByTechnologyAnnual,EL62,BiomassProduction,GRBiomass,2050,0.4121999872950165
ProductionByTechnologyAnnual,EL62,Biomass_CCS,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL62,Biomass_CCS,Elec_Transmission,2025,-0.0
ProductionByTechnologyAnnual,EL62,Biomass_CCS,Elec_Transmission,2030,-0.0
ProductionByTechnologyAnnual,EL62,Biomass_CCS,Elec_Transmission,2035,-0.0
ProductionByTechnologyAnnual,EL62,Biomass_CCS,Elec_Transmission,2040,-0.0
ProductionByTechnologyAnnual,EL62,Biomass_CCS,Elec_Transmission,2045,-0.0
ProductionByTechnologyAnnual,EL62,Biomass_CCS,Elec_Transmission,2050,-0.0
ProductionByTechnologyAnnual,EL62,Biomass_CCS,GRBiomass,2023,0.0
ProductionByTechnologyAnnual,EL62,Biomass_CCS,GRBiomass,2025,0.0
ProductionByTechnologyAnnual,EL62,Biomass_CCS,GRBiomass,2030,0.0
ProductionByTechnologyAnnual,EL62,Biomass_CCS,GRBiomass,2035,0.0
ProductionByTechnologyAnnual,EL62,Biomass_CCS,GRBiomass,2040,0.0
ProductionByTechnologyAnnual,EL62,Biomass_CCS,GRBiomass,2045,0.0
ProductionByTechnologyAnnual,EL62,Biomass_CCS,GRBiomass,2050,0.0
ProductionByTechnologyAnnual,EL62,Biomass_Ex,Elec_Transmission,2023,0.005915101470479673
ProductionByTechnologyAnnual,EL62,Biomass_Ex,Elec_Transmission,2025,0.006005530672540576
ProductionByTechnologyAnnual,EL62,Biomass_Ex,Elec_Transmission,2030,0.0068598460373454255
ProductionByTechnologyAnnual,EL62,Biomass_Ex,Elec_Transmission,2035,0.006867406989949297
ProductionByTechnologyAnnual,EL62,Biomass_Ex,Elec_Transmission,2040,0.00684270263916601
ProductionByTechnologyAnnual,EL62,Biomass_Ex,Elec_Transmission,2045,0.006576416241403898
ProductionByTechnologyAnnual,EL62,Biomass_Ex,Elec_Transmission,2050,0.005919717479493046
ProductionByTechnologyAnnual,EL62,Biomass_Ex,GRBiomass,2023,0.0
ProductionByTechnologyAnnual,EL62,Biomass_Ex,GRBiomass,2025,0.0
ProductionByTechnologyAnnual,EL62,Biomass_Ex,GRBiomass,2030,0.0
ProductionByTechnologyAnnual,EL62,Biomass_Ex,GRBiomass,2035,0.0
ProductionByTechnologyAnnual,EL62,Biomass_Ex,GRBiomass,2040,0.0
ProductionByTechnologyAnnual,EL62,Biomass_Ex,GRBiomass,2045,0.0
ProductionByTechnologyAnnual,EL62,Biomass_Ex,GRBiomass,2050,0.0
ProductionByTechnologyAnnual,EL62,CCGT,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL62,CCGT,Elec_Transmission,2025,1.1203952636600025e-06
ProductionByTechnologyAnnual,EL62,CCGT,Elec_Transmission,2030,1.1373405059822994e-06
ProductionByTechnologyAnnual,EL62,CCGT,Elec_Transmission,2035,1.0613812423099366e-06
ProductionByTechnologyAnnual,EL62,CCGT,Elec_Transmission,2040,8.18011459122807e-07
ProductionByTechnologyAnnual,EL62,CCGT,Elec_Transmission,2045,7.556276368914289e-07
ProductionByTechnologyAnnual,EL62,CCGT,Elec_Transmission,2050,2.4358454402223954e-06
ProductionByTechnologyAnnual,EL62,CCGT,GRGas,2023,0.0
ProductionByTechnologyAnnual,EL62,CCGT,GRGas,2025,0.0
ProductionByTechnologyAnnual,EL62,CCGT,GRGas,2030,0.0
ProductionByTechnologyAnnual,EL62,CCGT,GRGas,2035,0.0
ProductionByTechnologyAnnual,EL62,CCGT,GRGas,2040,0.0
ProductionByTechnologyAnnual,EL62,CCGT,GRGas,2045,0.0
ProductionByTechnologyAnnual,EL62,CCGT,GRGas,2050,0.0
ProductionByTechnologyAnnual,EL62,CoalExtraction,GRLignite,2023,-0.0
ProductionByTechnologyAnnual,EL62,CoalExtraction,GRLignite,2025,-0.0
ProductionByTechnologyAnnual,EL62,CoalExtraction,GRLignite,2030,-0.0
ProductionByTechnologyAnnual,EL62,CoalExtraction,GRLignite,2035,-0.0
ProductionByTechnologyAnnual,EL62,CoalExtraction,GRLignite,2040,-0.0
ProductionByTechnologyAnnual,EL62,CoalExtraction,GRLignite,2045,-0.0
ProductionByTechnologyAnnual,EL62,CoalExtraction,GRLignite,2050,-0.0
ProductionByTechnologyAnnual,EL62,Elec_Network,Elec_Demand,2023,3.6068625828806935
ProductionByTechnologyAnnual,EL62,Elec_Network,Elec_Demand,2025,3.6638149684553585
ProductionByTechnologyAnnual,EL62,Elec_Network,Elec_Demand,2030,3.49127108679399
ProductionByTechnologyAnnual,EL62,Elec_Network,Elec_Demand,2035,3.986197544347933
ProductionByTechnologyAnnual,EL62,Elec_Network,Elec_Demand,2040,4.755172358017757
ProductionByTechnologyAnnual,EL62,Elec_Network,Elec_Demand,2045,5.803030992897246
ProductionByTechnologyAnnual,EL62,Elec_Network,Elec_Demand,2050,7.5297128698385105
ProductionByTechnologyAnnual,EL62,Elec_Network,Elec_Transmission,2023,0.0
ProductionByTechnologyAnnual,EL62,Elec_Network,Elec_Transmission,2025,0.0
ProductionByTechnologyAnnual,EL62,Elec_Network,Elec_Transmission,2030,0.0
ProductionByTechnologyAnnual,EL62,Elec_Network,Elec_Transmission,2035,0.0
ProductionByTechnologyAnnual,EL62,Elec_Network,Elec_Transmission,2040,0.0
ProductionByTechnologyAnnual,EL62,Elec_Network,Elec_Transmission,2045,0.0
ProductionByTechnologyAnnual,EL62,Elec_Network,Elec_Transmission,2050,0.0
ProductionByTechnologyAnnual,EL62,Gas_CCS,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL62,Gas_CCS,Elec_Transmission,2025,-0.0
ProductionByTechnologyAnnual,EL62,Gas_CCS,Elec_Transmission,2030,-0.0
ProductionByTechnologyAnnual,EL62,Gas_CCS,Elec_Transmission,2035,-0.0
ProductionByTechnologyAnnual,EL62,Gas_CCS,Elec_Transmission,2040,-0.0
ProductionByTechnologyAnnual,EL62,Gas_CCS,Elec_Transmission,2045,-0.0
ProductionByTechnologyAnnual,EL62,Gas_CCS,Elec_Transmission,2050,-0.0
ProductionByTechnologyAnnual,EL62,Geothermal_HI,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL62,Geothermal_HI,Elec_Transmission,2025,-0.0
ProductionByTechnologyAnnual,EL62,Geothermal_HI,Elec_Transmission,2030,-0.0
ProductionByTechnologyAnnual,EL62,Geothermal_HI,Elec_Transmission,2035,-0.0
ProductionByTechnologyAnnual,EL62,Geothermal_HI,Elec_Transmission,2040,-0.0
ProductionByTechnologyAnnual,EL62,Geothermal_HI,Elec_Transmission,2045,-0.0
ProductionByTechnologyAnnual,EL62,Geothermal_HI,Elec_Transmission,2050,-0.0
ProductionByTechnologyAnnual,EL62,Geothermal_ME,Elec_Transmission,2023,-0.0
ProductionByTechnologyAnnual,EL62,Geothermal_ME,Elec_Transmission,2025,-0.0
ProductionByTechnologyAnnual,EL62,Geothermal_ME,Elec_Transmission,2030,-0.0
ProductionByTechnologyAnnual,EL62,Geothermal_ME,Elec_Transmission,2035,-0.0
ProductionByTechnologyAnnual,EL62,Geothermal_ME,Elec_Transmission,2040,-0.0
ProductionByTechnologyAnnual,EL62,Geothermal_ME,Elec_Transmission,2045,-0.0
ProductionByTechnologyAnnual,EL62,Geothermal_ME,Elec_Transmission,2050,-0.0
ProductionByTechnologyAnnual,EL62,HPS_New,Elec_Storage,2023,8.218339216243719e-07
ProductionByTechnologyAnnual,EL62,HPS_New,Elec_Storage,2025,9.661220190131111e-07
ProductionByTechnologyAnnual,EL62,HPS_New,Elec_Storage,2030,1.445729250489461e-06
ProductionByTechnologyAnnual,EL62,HPS_New,Elec_Storage,2035,2.1956696541900126e-06
ProductionByTechnologyAnnual,EL62,HPS_New,Elec_Storage,2040,7.2275341857934374e-06
ProductionByTechnologyAnnual,EL62,HPS_New,Elec_Storage,2045,1.1642105899726478e-05
