VARIABLE,REGION,STORAGE,YEAR,VALUE
ObjFunctionStor,EL52,BATTERY_STORAGE_NEW,2025,6.590839081677272e-06
ObjFunctionStor,EL52,BATTERY_STORAGE_NEW,2030,1.3455636432997429e-05
ObjFunctionStor,EL52,BATTERY_STORAGE_NEW,2035,1.9597721187109877e-05
ObjFunctionStor,EL52,BATTERY_STORAGE_NEW,2040,0.00017213697606861236
ObjFunctionStor,EL52,BATTERY_STORAGE_NEW,2045,50.41912472480429
ObjFunctionStor,EL52,BATTERY_STORAGE_NEW,2050,8.31889937682372
ObjFunctionStor,EL52,HPS_STORAGE_NEW,2023,-0.0
ObjFunctionStor,EL52,HPS_STORAGE_NEW,2025,-0.0
ObjFunctionStor,EL52,HPS_STORAGE_NEW,2030,-0.0
ObjFunctionStor,EL52,HPS_STORAGE_NEW,2035,-0.0
ObjFunctionStor,EL52,HPS_STORAGE_NEW,2040,-0.0
ObjFunctionStor,EL52,HPS_STORAGE_NEW,2045,-0.0
ObjFunctionStor,EL52,HPS_STORAGE_NEW,2050,-0.0
ObjFunctionStor,EL52,Sfikia_S,2023,-0.0
ObjFunctionStor,EL52,Sfikia_S,2025,-0.0
ObjFunctionStor,EL52,Sfikia_S,2030,-0.0
ObjFunctionStor,EL52,Sfikia_S,2035,-0.0
ObjFunctionStor,EL52,Sfikia_S,2040,-0.0
ObjFunctionStor,EL52,Sfikia_S,2045,-0.0
ObjFunctionStor,EL52,Sfikia_S,2050,-0.0
ObjFunctionStor,EL53,BATTERY_STORAGE_NEW,2023,2.821906871335479e-06
ObjFunctionStor,EL53,BATTERY_STORAGE_NEW,2025,6.5627418437424135e-06
ObjFunctionStor,EL53,BATTERY_STORAGE_NEW,2030,1.4279890259645461e-05
ObjFunctionStor,EL53,BATTERY_STORAGE_NEW,2035,2.101120170353083e-05
ObjFunctionStor,EL53,BATTERY_STORAGE_NEW,2040,4.391025393379706e-05
ObjFunctionStor,EL53,BATTERY_STORAGE_NEW,2045,0.00016447388537782557
ObjFunctionStor,EL53,BATTERY_STORAGE_NEW,2050,4.25602081473251e-05
ObjFunctionStor,EL53,HPS_STORAGE_NEW,2023,-0.0
ObjFunctionStor,EL53,HPS_STORAGE_NEW,2025,-0.0
ObjFunctionStor,EL53,HPS_STORAGE_NEW,2030,-0.0
ObjFunctionStor,EL53,HPS_STORAGE_NEW,2035,-0.0
ObjFunctionStor,EL53,HPS_STORAGE_NEW,2040,-0.0
ObjFunctionStor,EL53,HPS_STORAGE_NEW,2045,-0.0
ObjFunctionStor,EL53,HPS_STORAGE_NEW,2050,-0.0
ObjFunctionStor,EL54,BATTERY_STORAGE_NEW,2023,2.809679226981773e-06
ObjFunctionStor,EL54,BATTERY_STORAGE_NEW,2025,6.548019012453181e-06
ObjFunctionStor,EL54,BATTERY_STORAGE_NEW,2030,1.3879963454958446e-05
ObjFunctionStor,EL54,BATTERY_STORAGE_NEW,2035,1.9216973705753773e-05
ObjFunctionStor,EL54,BATTERY_STORAGE_NEW,2040,3.84798292211913e-05
ObjFunctionStor,EL54,BATTERY_STORAGE_NEW,2045,8.9428843565693e-05
ObjFunctionStor,EL54,BATTERY_STORAGE_NEW,2050,8.199848977333508
ObjFunctionStor,EL54,HPS_STORAGE_NEW,2023,-0.0
ObjFunctionStor,EL54,HPS_STORAGE_NEW,2025,-0.0
ObjFunctionStor,EL54,HPS_STORAGE_NEW,2030,-0.0
ObjFunctionStor,EL54,HPS_STORAGE_NEW,2035,-0.0
ObjFunctionStor,EL54,HPS_STORAGE_NEW,2040,-0.0
ObjFunctionStor,EL54,HPS_STORAGE_NEW,2045,-0.0
ObjFunctionStor,EL54,HPS_STORAGE_NEW,2050,-0.0
ObjFunctionStor,EL61,BATTERY_STORAGE_NEW,2023,3.979671224761934e-06
ObjFunctionStor,EL61,BATTERY_STORAGE_NEW,2025,9.121429424464735e-06
ObjFunctionStor,EL61,BATTERY_STORAGE_NEW,2030,2.4814774773156672e-05
ObjFunctionStor,EL61,BATTERY_STORAGE_NEW,2035,5.5582404276882944e-05
ObjFunctionStor,EL61,BATTERY_STORAGE_NEW,2040,11.889949635949169
ObjFunctionStor,EL61,BATTERY_STORAGE_NEW,2045,18.738030095841545
ObjFunctionStor,EL61,BATTERY_STORAGE_NEW,2050,5.698183405130061
ObjFunctionStor,EL61,HPS_STORAGE_NEW,2023,-0.0
ObjFunctionStor,EL61,HPS_STORAGE_NEW,2025,-0.0
ObjFunctionStor,EL61,HPS_STORAGE_NEW,2030,-0.0
ObjFunctionStor,EL61,HPS_STORAGE_NEW,2035,-0.0
ObjFunctionStor,EL61,HPS_STORAGE_NEW,2040,-0.0
