VARIABLE,REGION,STORAGE,YEAR,VALUE
vAnnCapexStor,LEMNOS,BATTERY_STORAGE_NEW,2035,10.720773001342664
vAnnCapexStor,LEMNOS,BATTERY_STORAGE_NEW,2040,13.03109560279789
vAnnCapexStor,LEMNOS,BATTERY_STORAGE_NEW,2045,13.243525576264176
vAnnCapexStor,LEMNOS,BATTERY_STORAGE_NEW,2050,10.450055916603542
vAnnCapexStor,LEMNOS,HPS_STORAGE_NEW,2023,-0.0
vAnnCapexStor,LEMNOS,HPS_STORAGE_NEW,2025,-0.0
vAnnCapexStor,LEMNOS,HPS_STORAGE_NEW,2030,-0.0
vAnnCapexStor,LEMNOS,HPS_STORAGE_NEW,2035,-0.0
vAnnCapexStor,LEMNOS,HPS_STORAGE_NEW,2040,-0.0
vAnnCapexStor,LEMNOS,HPS_STORAGE_NEW,2045,-0.0
vAnnCapexStor,LEMNOS,HPS_STORAGE_NEW,2050,-0.0
vAnnCapexStor,LEMNOS,Sfikia_S,2023,-0.0
vAnnCapexStor,LEMNOS,Sfikia_S,2025,-0.0
vAnnCapexStor,LEMNOS,Sfikia_S,2030,-0.0
vAnnCapexStor,LEMNOS,Sfikia_S,2035,-0.0
vAnnCapexStor,LEMNOS,Sfikia_S,2040,-0.0
vAnnCapexStor,LEMNOS,Sfikia_S,2045,-0.0
vAnnCapexStor,LEMNOS,Sfikia_S,2050,-0.0
vAnnCapexStor,LEMNOS,Thisavros_S,2023,-0.0
vAnnCapexStor,LEMNOS,Thisavros_S,2025,-0.0
vAnnCapexStor,LEMNOS,Thisavros_S,2030,-0.0
vAnnCapexStor,LEMNOS,Thisavros_S,2035,-0.0
vAnnCapexStor,LEMNOS,Thisavros_S,2040,-0.0
vAnnCapexStor,LEMNOS,Thisavros_S,2045,-0.0
vAnnCapexStor,LEMNOS,Thisavros_S,2050,-0.0
vAnnCapexStor,LESVOS,BATTERY_STORAGE_NEW,2023,2.2240225399362877e-06
vAnnCapexStor,LESVOS,BATTERY_STORAGE_NEW,2025,2.2394488336466268e-06
vAnnCapexStor,LESVOS,BATTERY_STORAGE_NEW,2030,3.8621014623962986
vAnnCapexStor,LESVOS,BATTERY_STORAGE_NEW,2035,3.8621014693026003
vAnnCapexStor,LESVOS,BATTERY_STORAGE_NEW,2040,3.862099315047446
vAnnCapexStor,LESVOS,BATTERY_STORAGE_NEW,2045,5.12157422156566
vAnnCapexStor,LESVOS,BATTERY_STORAGE_NEW,2050,5.121575528847154
vAnnCapexStor,LESVOS,HPS_STORAGE_NEW,2023,-0.0
vAnnCapexStor,LESVOS,HPS_STORAGE_NEW,2025,-0.0
vAnnCapexStor,LESVOS,HPS_STORAGE_NEW,2030,-0.0
vAnnCapexStor,LESVOS,HPS_STORAGE_NEW,2035,-0.0
vAnnCapexStor,LESVOS,HPS_STORAGE_NEW,2040,-0.0
vAnnCapexStor,LESVOS,HPS_STORAGE_NEW,2045,-0.0
vAnnCapexStor,LESVOS,HPS_STORAGE_NEW,2050,-0.0
vAnnCapexStor,LESVOS,Sfikia_S,2023,-0.0
vAnnCapexStor,LESVOS,Sfikia_S,2025,-0.0
vAnnCapexStor,LESVOS,Sfikia_S,2030,-0.0
vAnnCapexStor,LESVOS,Sfikia_S,2035,-0.0
vAnnCapexStor,LESVOS,Sfikia_S,2040,-0.0
vAnnCapexStor,LESVOS,Sfikia_S,2045,-0.0
vAnnCapexStor,LESVOS,Sfikia_S,2050,-0.0
vAnnCapexStor,LESVOS,Thisavros_S,2023,-0.0
vAnnCapexStor,LESVOS,Thisavros_S,2025,-0.0
vAnnCapexStor,LESVOS,Thisavros_S,2030,-0.0
vAnnCapexStor,LESVOS,Thisavros_S,2035,-0.0
vAnnCapexStor,LESVOS,Thisavros_S,2040,-0.0
vAnnCapexStor,LESVOS,Thisavros_S,2045,-0.0
vAnnCapexStor,LESVOS,Thisavros_S,2050,-0.0
vAnnCapexStor,RODOS,BATTERY_STORAGE_NEW,2023,2.2114706082743663e-06
vAnnCapexStor,RODOS,BATTERY_STORAGE_NEW,2025,2.2252670636422883e-06
vAnnCapexStor,RODOS,BATTERY_STORAGE_NEW,2030,1.739993659803024
vAnnCapexStor,RODOS,BATTERY_STORAGE_NEW,2035,1.7399936914060021
vAnnCapexStor,RODOS,BATTERY_STORAGE_NEW,2040,7.481566389319017
vAnnCapexStor,RODOS,BATTERY_STORAGE_NEW,2045,10.159590184498272
vAnnCapexStor,RODOS,BATTERY_STORAGE_NEW,2050,10.159590671179739
vAnnCapexStor,RODOS,HPS_STORAGE_NEW,2023,-0.0
vAnnCapexStor,RODOS,HPS_STORAGE_NEW,2025,-0.0
vAnnCapexStor,RODOS,HPS_STORAGE_NEW,2030,-0.0
vAnnCapexStor,RODOS,HPS_STORAGE_NEW,2035,-0.0
vAnnCapexStor,RODOS,HPS_STORAGE_NEW,2040,-0.0
vAnnCapexStor,RODOS,HPS_STORAGE_NEW,2045,-0.0
vAnnCapexStor,RODOS,HPS_STORAGE_NEW,2050,-0.0
vAnnCapexStor,RODOS,Sfikia_S,2023,-0.0
vAnnCapexStor,RODOS,Sfikia_S,2025,-0.0
vAnnCapexStor,RODOS,Sfikia_S,2030,-0.0
vAnnCapexStor,RODOS,Sfikia_S,2035,-0.0
vAnnCapexStor,RODOS,Sfikia_S,2040,-0.0
vAnnCapexStor,RODOS,Sfikia_S,2045,-0.0
vAnnCapexStor,RODOS,Sfikia_S,2050,-0.0
vAnnCapexStor,RODOS,Thisavros_S,2023,-0.0
vAnnCapexStor,RODOS,Thisavros_S,2025,-0.0
vAnnCapexStor,RODOS,Thisavros_S,2030,-0.0
vAnnCapexStor,RODOS,Thisavros_S,2035,-0.0
vAnnCapexStor,RODOS,Thisavros_S,2040,-0.0
vAnnCapexStor,RODOS,Thisavros_S,2045,-0.0
vAnnCapexStor,RODOS,Thisavros_S,2050,-0.0
vAnnCapexStor,SAMOS,BATTERY_STORAGE_NEW,2023,2.223726278708404e-06
vAnnCapexStor,SAMOS,BATTERY_STORAGE_NEW,2025,2.247067726250786e-06
vAnnCapexStor,SAMOS,BATTERY_STORAGE_NEW,2030,2.9097212521589024
vAnnCapexStor,SAMOS,BATTERY_STORAGE_NEW,2035,2.9097212633847254
vAnnCapexStor,SAMOS,BATTERY_STORAGE_NEW,2040,2.9097192590929857
vAnnCapexStor,SAMOS,BATTERY_STORAGE_NEW,2045,4.721232324338484
vAnnCapexStor,SAMOS,BATTERY_STORAGE_NEW,2050,4.721233477382305
vAnnCapexStor,SAMOS,HPS_STORAGE_NEW,2023,-0.0
vAnnCapexStor,SAMOS,HPS_STORAGE_NEW,2025,-0.0
vAnnCapexStor,SAMOS,HPS_STORAGE_NEW,2030,-0.0
vAnnCapexStor,SAMOS,HPS_STORAGE_NEW,2035,-0.0
vAnnCapexStor,SAMOS,HPS_STORAGE_NEW,2040,-0.0
vAnnCapexStor,SAMOS,HPS_STORAGE_NEW,2045,-0.0
vAnnCapexStor,SAMOS,HPS_STORAGE_NEW,2050,-0.0
vAnnCapexStor,SAMOS,Sfikia_S,2023,-0.0
vAnnCapexStor,SAMOS,Sfikia_S,2025,-0.0
vAnnCapexStor,SAMOS,Sfikia_S,2030,-0.0
vAnnCapexStor,SAMOS,Sfikia_S,2035,-0.0
vAnnCapexStor,SAMOS,Sfikia_S,2040,-0.0
vAnnCapexStor,SAMOS,Sfikia_S,2045,-0.0
vAnnCapexStor,SAMOS,Sfikia_S,2050,-0.0
vAnnCapexStor,SAMOS,Thisavros_S,2023,-0.0
vAnnCapexStor,SAMOS,Thisavros_S,2025,-0.0
vAnnCapexStor,SAMOS,Thisavros_S,2030,-0.0
vAnnCapexStor,SAMOS,Thisavros_S,2035,-0.0
vAnnCapexStor,SAMOS,Thisavros_S,2040,-0.0
vAnnCapexStor,SAMOS,Thisavros_S,2045,-0.0
vAnnCapexStor,SAMOS,Thisavros_S,2050,-0.0
vAnnCapexStor,SERIFOS,BATTERY_STORAGE_NEW,2023,2.1762540997418826e-06
vAnnCapexStor,SERIFOS,BATTERY_STORAGE_NEW,2025,2.1914282039012937e-06
vAnnCapexStor,SERIFOS,BATTERY_STORAGE_NEW,2030,7.451860948642619
vAnnCapexStor,SERIFOS,BATTERY_STORAGE_NEW,2035,7.451860965845684
vAnnCapexStor,SERIFOS,BATTERY_STORAGE_NEW,2040,7.451858849716453
vAnnCapexStor,SERIFOS,BATTERY_STORAGE_NEW,2045,5.56982304926556
vAnnCapexStor,SERIFOS,BATTERY_STORAGE_NEW,2050,7.892818618220476
vAnnCapexStor,SERIFOS,HPS_STORAGE_NEW,2023,-0.0
vAnnCapexStor,SERIFOS,HPS_STORAGE_NEW,2025,-0.0
vAnnCapexStor,SERIFOS,HPS_STORAGE_NEW,2030,-0.0
vAnnCapexStor,SERIFOS,HPS_STORAGE_NEW,2035,-0.0
vAnnCapexStor,SERIFOS,HPS_STORAGE_NEW,2040,-0.0
vAnnCapexStor,SERIFOS,HPS_STORAGE_NEW,2045,-0.0
vAnnCapexStor,SERIFOS,HPS_STORAGE_NEW,2050,-0.0
vAnnCapexStor,SERIFOS,Sfikia_S,2023,-0.0
vAnnCapexStor,SERIFOS,Sfikia_S,2025,-0.0
vAnnCapexStor,SERIFOS,Sfikia_S,2030,-0.0
vAnnCapexStor,SERIFOS,Sfikia_S,2035,-0.0
vAnnCapexStor,SERIFOS,Sfikia_S,2040,-0.0
vAnnCapexStor,SERIFOS,Sfikia_S,2045,-0.0
vAnnCapexStor,SERIFOS,Sfikia_S,2050,-0.0
vAnnCapexStor,SERIFOS,Thisavros_S,2023,-0.0
vAnnCapexStor,SERIFOS,Thisavros_S,2025,-0.0
vAnnCapexStor,SERIFOS,Thisavros_S,2030,-0.0
vAnnCapexStor,SERIFOS,Thisavros_S,2035,-0.0
vAnnCapexStor,SERIFOS,Thisavros_S,2040,-0.0
vAnnCapexStor,SERIFOS,Thisavros_S,2045,-0.0
vAnnCapexStor,SERIFOS,Thisavros_S,2050,-0.0
vAnnCapexStor,SKYROS,BATTERY_STORAGE_NEW,2023,2.1638277502517268e-06
vAnnCapexStor,SKYROS,BATTERY_STORAGE_NEW,2025,2.178349305878465e-06
vAnnCapexStor,SKYROS,BATTERY_STORAGE_NEW,2030,0.2951808291252053
vAnnCapexStor,SKYROS,BATTERY_STORAGE_NEW,2035,23.302945159659938
vAnnCapexStor,SKYROS,BATTERY_STORAGE_NEW,2040,23.3029432820325
vAnnCapexStor,SKYROS,BATTERY_STORAGE_NEW,2045,23.189696077909684
vAnnCapexStor,SKYROS,BATTERY_STORAGE_NEW,2050,15.539067260004252
vAnnCapexStor,SKYROS,HPS_STORAGE_NEW,2023,-0.0
vAnnCapexStor,SKYROS,HPS_STORAGE_NEW,2025,-0.0
vAnnCapexStor,SKYROS,HPS_STORAGE_NEW,2030,-0.0
vAnnCapexStor,SKYROS,HPS_STORAGE_NEW,2035,-0.0
vAnnCapexStor,SKYROS,HPS_STORAGE_NEW,2040,-0.0
vAnnCapexStor,SKYROS,HPS_STORAGE_NEW,2045,-0.0
vAnnCapexStor,SKYROS,HPS_STORAGE_NEW,2050,-0.0
vAnnCapexStor,SKYROS,Sfikia_S,2023,-0.0
vAnnCapexStor,SKYROS,Sfikia_S,2025,-0.0
vAnnCapexStor,SKYROS,Sfikia_S,2030,-0.0
vAnnCapexStor,SKYROS,Sfikia_S,2035,-0.0
vAnnCapexStor,SKYROS,Sfikia_S,2040,-0.0
vAnnCapexStor,SKYROS,Sfikia_S,2045,-0.0
vAnnCapexStor,SKYROS,Sfikia_S,2050,-0.0
vAnnCapexStor,SKYROS,Thisavros_S,2023,-0.0
vAnnCapexStor,SKYROS,Thisavros_S,2025,-0.0
vAnnCapexStor,SKYROS,Thisavros_S,2030,-0.0
vAnnCapexStor,SKYROS,Thisavros_S,2035,-0.0
vAnnCapexStor,SKYROS,Thisavros_S,2040,-0.0
vAnnCapexStor,SKYROS,Thisavros_S,2045,-0.0
vAnnCapexStor,SKYROS,Thisavros_S,2050,-0.0
vAnnCapexStor,THIRA,BATTERY_STORAGE_NEW,2023,2.211367482329406e-06
vAnnCapexStor,THIRA,BATTERY_STORAGE_NEW,2025,2.2251292462074584e-06
vAnnCapexStor,THIRA,BATTERY_STORAGE_NEW,2030,2.065703985539543e-05
vAnnCapexStor,THIRA,BATTERY_STORAGE_NEW,2035,0.26702099220801245
vAnnCapexStor,THIRA,BATTERY_STORAGE_NEW,2040,2.9803806478316117
vAnnCapexStor,THIRA,BATTERY_STORAGE_NEW,2045,7.202495837786449
vAnnCapexStor,THIRA,BATTERY_STORAGE_NEW,2050,11.379831796195989
vAnnCapexStor,THIRA,HPS_STORAGE_NEW,2023,-0.0
vAnnCapexStor,THIRA,HPS_STORAGE_NEW,2025,-0.0
vAnnCapexStor,THIRA,HPS_STORAGE_NEW,2030,-0.0
vAnnCapexStor,THIRA,HPS_STORAGE_NEW,2035,-0.0
vAnnCapexStor,THIRA,HPS_STORAGE_NEW,2040,-0.0
vAnnCapexStor,THIRA,HPS_STORAGE_NEW,2045,-0.0
vAnnCapexStor,THIRA,HPS_STORAGE_NEW,2050,-0.0
vAnnCapexStor,THIRA,Sfikia_S,2023,-0.0
vAnnCapexStor,THIRA,Sfikia_S,2025,-0.0
vAnnCapexStor,THIRA,Sfikia_S,2030,-0.0
vAnnCapexStor,THIRA,Sfikia_S,2035,-0.0
vAnnCapexStor,THIRA,Sfikia_S,2040,-0.0
vAnnCapexStor,THIRA,Sfikia_S,2045,-0.0
vAnnCapexStor,THIRA,Sfikia_S,2050,-0.0
vAnnCapexStor,THIRA,Thisavros_S,2023,-0.0
vAnnCapexStor,THIRA,Thisavros_S,2025,-0.0
vAnnCapexStor,THIRA,Thisavros_S,2030,-0.0
vAnnCapexStor,THIRA,Thisavros_S,2035,-0.0
vAnnCapexStor,THIRA,Thisavros_S,2040,-0.0
vAnnCapexStor,THIRA,Thisavros_S,2045,-0.0
vAnnCapexStor,THIRA,Thisavros_S,2050,-0.0
