VARIABLE,REGION,TECHNOLOGY,YEAR,VALUE
UndiscountedFOM,EL30,Elec_Network,2035,128.26015303046665
UndiscountedFOM,EL30,Elec_Network,2040,128.2601530306201
UndiscountedFOM,EL30,Elec_Network,2045,128.2601530310034
UndiscountedFOM,EL30,Elec_Network,2050,128.26015303432732
UndiscountedFOM,EL30,Gas_CCS,2023,0.0
UndiscountedFOM,EL30,Gas_CCS,2025,0.0
UndiscountedFOM,EL30,Gas_CCS,2030,0.0
UndiscountedFOM,EL30,Gas_CCS,2035,0.0
UndiscountedFOM,EL30,Gas_CCS,2040,0.0
UndiscountedFOM,EL30,Gas_CCS,2045,0.0
UndiscountedFOM,EL30,Gas_CCS,2050,0.0
UndiscountedFOM,EL30,Geothermal_HI,2023,0.0
UndiscountedFOM,EL30,Geothermal_HI,2025,0.0
UndiscountedFOM,EL30,Geothermal_HI,2030,0.0
UndiscountedFOM,EL30,Geothermal_HI,2035,0.0
UndiscountedFOM,EL30,Geothermal_HI,2040,0.0
UndiscountedFOM,EL30,Geothermal_HI,2045,0.0
UndiscountedFOM,EL30,Geothermal_HI,2050,0.0
UndiscountedFOM,EL30,Geothermal_ME,2023,0.0
UndiscountedFOM,EL30,Geothermal_ME,2025,0.0
UndiscountedFOM,EL30,Geothermal_ME,2030,0.0
UndiscountedFOM,EL30,Geothermal_ME,2035,0.0
UndiscountedFOM,EL30,Geothermal_ME,2040,0.0
UndiscountedFOM,EL30,Geothermal_ME,2045,0.0
UndiscountedFOM,EL30,Geothermal_ME,2050,0.0
UndiscountedFOM,EL30,HPS_New,2023,0.0
UndiscountedFOM,EL30,HPS_New,2025,0.0
UndiscountedFOM,EL30,HPS_New,2030,0.0
UndiscountedFOM,EL30,HPS_New,2035,0.0
UndiscountedFOM,EL30,HPS_New,2040,0.0
UndiscountedFOM,EL30,HPS_New,2045,0.0
UndiscountedFOM,EL30,HPS_New,2050,0.0
UndiscountedFOM,EL30,HydroStor,2023,0.0
UndiscountedFOM,EL30,HydroStor,2025,0.0
UndiscountedFOM,EL30,HydroStor,2030,0.0
UndiscountedFOM,EL30,HydroStor,2035,0.0
UndiscountedFOM,EL30,HydroStor,2040,0.0
UndiscountedFOM,EL30,HydroStor,2045,0.0
UndiscountedFOM,EL30,HydroStor,2050,0.0
UndiscountedFOM,EL30,NGImports,2023,0.0
UndiscountedFOM,EL30,NGImports,2025,0.0
UndiscountedFOM,EL30,NGImports,2030,0.0
UndiscountedFOM,EL30,NGImports,2035,0.0
UndiscountedFOM,EL30,NGImports,2040,0.0
UndiscountedFOM,EL30,NGImports,2045,0.0
UndiscountedFOM,EL30,NGImports,2050,0.0
UndiscountedFOM,EL30,OCGT,2023,4.938225165369188e-07
UndiscountedFOM,EL30,OCGT,2025,4.943927761656796e-07
UndiscountedFOM,EL30,OCGT,2030,5.470850503087725e-07
UndiscountedFOM,EL30,OCGT,2035,8.634406839719412e-07
UndiscountedFOM,EL30,OCGT,2040,1.1608926075449934e-06
UndiscountedFOM,EL30,OCGT,2045,1.648940070646807e-06
UndiscountedFOM,EL30,OCGT,2050,9.972344058220337e-06
UndiscountedFOM,EL30,OffshoreWind,2023,0.0
UndiscountedFOM,EL30,OffshoreWind,2025,3.820349858405049e-07
UndiscountedFOM,EL30,OffshoreWind,2030,1.2822283134605004e-06
UndiscountedFOM,EL30,OffshoreWind,2035,2.03829997755138e-06
UndiscountedFOM,EL30,OffshoreWind,2040,3.580045756562921e-05
UndiscountedFOM,EL30,OffshoreWind,2045,13.293100484624683
UndiscountedFOM,EL30,OffshoreWind,2050,41.61946537311509
UndiscountedFOM,EL30,PV,2023,0.0
UndiscountedFOM,EL30,PV,2025,5.383284495206569e-07
UndiscountedFOM,EL30,PV,2030,0.2889240103384029
UndiscountedFOM,EL30,PV,2035,1.0885685946262122
UndiscountedFOM,EL30,PV,2040,4.111390407017952
UndiscountedFOM,EL30,PV,2045,7.705736287782415
UndiscountedFOM,EL30,PV,2050,7.397506844581567
UndiscountedFOM,EL30,PV_Ex,2023,3.464579804
UndiscountedFOM,EL30,PV_Ex,2025,3.464579804
UndiscountedFOM,EL30,PV_Ex,2030,3.464579804
UndiscountedFOM,EL30,PV_Ex,2035,3.340844811
UndiscountedFOM,EL30,PV_Ex,2040,3.217109818
UndiscountedFOM,EL30,PV_Ex,2045,3.093374825
UndiscountedFOM,EL30,PV_Ex,2050,2.969639832
UndiscountedFOM,EL30,RoR,2023,0.0
UndiscountedFOM,EL30,RoR,2025,6.023454621328449e-07
UndiscountedFOM,EL30,RoR,2030,7.375051749182737e-07
UndiscountedFOM,EL30,RoR,2035,1.6554004869448112e-06
UndiscountedFOM,EL30,RoR,2040,2.2576908777563698e-06
UndiscountedFOM,EL30,RoR,2045,3.0789912311514204e-06
UndiscountedFOM,EL30,RoR,2050,1.848844274811054e-05
UndiscountedFOM,EL30,RoR_Ex,2023,0.0504
UndiscountedFOM,EL30,RoR_Ex,2025,0.0504
UndiscountedFOM,EL30,RoR_Ex,2030,0.0504
UndiscountedFOM,EL30,RoR_Ex,2035,0.0504
UndiscountedFOM,EL30,RoR_Ex,2040,0.0504
UndiscountedFOM,EL30,RoR_Ex,2045,0.0504
UndiscountedFOM,EL30,RoR_Ex,2050,0.0504
UndiscountedFOM,EL30,RooftopPV,2023,0.0
UndiscountedFOM,EL30,RooftopPV,2025,1.4928906186096057e-07
UndiscountedFOM,EL30,RooftopPV,2030,4.2255333947037256e-07
UndiscountedFOM,EL30,RooftopPV,2035,12.99620017247772
UndiscountedFOM,EL30,RooftopPV,2040,12.996200183168156
UndiscountedFOM,EL30,RooftopPV,2045,30.340466273688193
UndiscountedFOM,EL30,RooftopPV,2050,75.5056643097123
UndiscountedFOM,EL30,RooftopPV_Ex,2023,0.967595713
UndiscountedFOM,EL30,RooftopPV_Ex,2025,0.955347666
UndiscountedFOM,EL30,RooftopPV_Ex,2030,0.881859384
UndiscountedFOM,EL30,RooftopPV_Ex,2035,0.881859384
UndiscountedFOM,EL30,RooftopPV_Ex,2040,0.881859384
UndiscountedFOM,EL30,RooftopPV_Ex,2045,0.881859384
UndiscountedFOM,EL30,RooftopPV_Ex,2050,0.881859384
UndiscountedFOM,EL30,Wind,2023,0.0
UndiscountedFOM,EL30,Wind,2025,5.873177303125791e-06
UndiscountedFOM,EL30,Wind,2030,5.545879241595895e-06
