VARIABLE,REGION,TECHNOLOGY,YEAR,VALUE
DiscountedvAnnCapex,Crete,RoR_Ex,2050,-0.0
DiscountedvAnnCapex,Crete,RooftopPV,2023,0.0
DiscountedvAnnCapex,Crete,RooftopPV,2025,0.0
DiscountedvAnnCapex,Crete,RooftopPV,2030,12.992869961163901
DiscountedvAnnCapex,Crete,RooftopPV,2035,14.317203762940919
DiscountedvAnnCapex,Crete,RooftopPV,2040,10.058465658684113
DiscountedvAnnCapex,Crete,RooftopPV,2045,6.845622716727922
DiscountedvAnnCapex,Crete,RooftopPV,2050,5.64746530458046
DiscountedvAnnCapex,Crete,RooftopPV_Ex,2023,-0.0
DiscountedvAnnCapex,Crete,RooftopPV_Ex,2025,-0.0
DiscountedvAnnCapex,Crete,RooftopPV_Ex,2030,-0.0
DiscountedvAnnCapex,Crete,RooftopPV_Ex,2035,-0.0
DiscountedvAnnCapex,Crete,RooftopPV_Ex,2040,-0.0
DiscountedvAnnCapex,Crete,RooftopPV_Ex,2045,-0.0
DiscountedvAnnCapex,Crete,RooftopPV_Ex,2050,-0.0
DiscountedvAnnCapex,Crete,Wind,2023,0.0
DiscountedvAnnCapex,Crete,Wind,2025,0.0
DiscountedvAnnCapex,Crete,Wind,2030,74.98406032492065
DiscountedvAnnCapex,Crete,Wind,2035,73.21736197990285
DiscountedvAnnCapex,Crete,Wind,2040,49.83050629871442
DiscountedvAnnCapex,Crete,Wind,2045,33.9138052895953
DiscountedvAnnCapex,Crete,Wind,2050,27.978030152798926
DiscountedvAnnCapex,Crete,Wind_Ex,2023,-0.0
DiscountedvAnnCapex,Crete,Wind_Ex,2025,-0.0
DiscountedvAnnCapex,Crete,Wind_Ex,2030,-0.0
DiscountedvAnnCapex,Crete,Wind_Ex,2035,-0.0
DiscountedvAnnCapex,Crete,Wind_Ex,2040,-0.0
DiscountedvAnnCapex,Crete,Wind_Ex,2045,-0.0
DiscountedvAnnCapex,Crete,Wind_Ex,2050,-0.0
DiscountedvAnnCapex,Crete,Xilokamara,2023,-0.0
DiscountedvAnnCapex,Crete,Xilokamara,2025,-0.0
DiscountedvAnnCapex,Crete,Xilokamara,2030,-0.0
DiscountedvAnnCapex,Crete,Xilokamara,2035,-0.0
DiscountedvAnnCapex,Crete,Xilokamara,2040,-0.0
DiscountedvAnnCapex,Crete,Xilokamara,2045,-0.0
DiscountedvAnnCapex,Crete,Xilokamara,2050,-0.0
DiscountedvAnnCapex,EL30,AIS_Lavriou_IV,2023,-0.0
DiscountedvAnnCapex,EL30,AIS_Lavriou_IV,2025,-0.0
DiscountedvAnnCapex,EL30,AIS_Lavriou_IV,2030,-0.0
DiscountedvAnnCapex,EL30,AIS_Lavriou_IV,2035,-0.0
DiscountedvAnnCapex,EL30,AIS_Lavriou_IV,2040,-0.0
DiscountedvAnnCapex,EL30,AIS_Lavriou_IV,2045,-0.0
DiscountedvAnnCapex,EL30,AIS_Lavriou_IV,2050,-0.0
DiscountedvAnnCapex,EL30,AIS_Lavriou_V,2023,-0.0
DiscountedvAnnCapex,EL30,AIS_Lavriou_V,2025,-0.0
DiscountedvAnnCapex,EL30,AIS_Lavriou_V,2030,-0.0
DiscountedvAnnCapex,EL30,AIS_Lavriou_V,2035,-0.0
DiscountedvAnnCapex,EL30,AIS_Lavriou_V,2040,-0.0
DiscountedvAnnCapex,EL30,AIS_Lavriou_V,2045,-0.0
DiscountedvAnnCapex,EL30,AIS_Lavriou_V,2050,-0.0
DiscountedvAnnCapex,EL30,BackStop,2023,1.737099777207443e-06
DiscountedvAnnCapex,EL30,BackStop,2025,6.948332145296367e-07
DiscountedvAnnCapex,EL30,BackStop,2030,6.948294939897505e-07
DiscountedvAnnCapex,EL30,BackStop,2035,6.948343636670196e-07
DiscountedvAnnCapex,EL30,BackStop,2040,6.948365271177937e-07
DiscountedvAnnCapex,EL30,BackStop,2045,6.948350231777951e-07
DiscountedvAnnCapex,EL30,BackStop,2050,3.4741620136041614e-06
DiscountedvAnnCapex,EL30,Batteries_New,2023,2.2236534027766256e-06
DiscountedvAnnCapex,EL30,Batteries_New,2025,1.890583785768212e-06
DiscountedvAnnCapex,EL30,Batteries_New,2030,2.3018943924151862e-06
DiscountedvAnnCapex,EL30,Batteries_New,2035,1.1438623084310677
DiscountedvAnnCapex,EL30,Batteries_New,2040,0.7784928727053734
DiscountedvAnnCapex,EL30,Batteries_New,2045,0.5298288592866143
DiscountedvAnnCapex,EL30,Batteries_New,2050,0.7940292294471372
DiscountedvAnnCapex,EL30,Biomass,2023,0.0
DiscountedvAnnCapex,EL30,Biomass,2025,2.4939669693568083e-11
DiscountedvAnnCapex,EL30,Biomass,2030,1.702238233011418e-11
DiscountedvAnnCapex,EL30,Biomass,2035,1.1622823279027515e-11
DiscountedvAnnCapex,EL30,Biomass,2040,7.93526370764161e-12
DiscountedvAnnCapex,EL30,Biomass,2045,5.4196422873850524e-12
DiscountedvAnnCapex,EL30,Biomass,2050,4.494778687943448e-12
DiscountedvAnnCapex,EL30,BiomassImports,2023,-0.0
DiscountedvAnnCapex,EL30,BiomassImports,2025,-0.0
DiscountedvAnnCapex,EL30,BiomassImports,2030,-0.0
DiscountedvAnnCapex,EL30,BiomassImports,2035,-0.0
DiscountedvAnnCapex,EL30,BiomassImports,2040,-0.0
DiscountedvAnnCapex,EL30,BiomassImports,2045,-0.0
DiscountedvAnnCapex,EL30,BiomassImports,2050,-0.0
DiscountedvAnnCapex,EL30,BiomassProduction,2023,-0.0
DiscountedvAnnCapex,EL30,BiomassProduction,2025,-0.0
DiscountedvAnnCapex,EL30,BiomassProduction,2030,-0.0
DiscountedvAnnCapex,EL30,BiomassProduction,2035,-0.0
DiscountedvAnnCapex,EL30,BiomassProduction,2040,-0.0
DiscountedvAnnCapex,EL30,BiomassProduction,2045,-0.0
DiscountedvAnnCapex,EL30,BiomassProduction,2050,-0.0
DiscountedvAnnCapex,EL30,Biomass_CCS,2023,0.0
DiscountedvAnnCapex,EL30,Biomass_CCS,2025,0.0
DiscountedvAnnCapex,EL30,Biomass_CCS,2030,0.0
DiscountedvAnnCapex,EL30,Biomass_CCS,2035,0.0
DiscountedvAnnCapex,EL30,Biomass_CCS,2040,0.0
DiscountedvAnnCapex,EL30,Biomass_CCS,2045,0.0
DiscountedvAnnCapex,EL30,Biomass_CCS,2050,0.0
DiscountedvAnnCapex,EL30,Biomass_Ex,2023,-0.0
DiscountedvAnnCapex,EL30,Biomass_Ex,2025,-0.0
DiscountedvAnnCapex,EL30,Biomass_Ex,2030,-0.0
DiscountedvAnnCapex,EL30,Biomass_Ex,2035,-0.0
DiscountedvAnnCapex,EL30,Biomass_Ex,2040,-0.0
DiscountedvAnnCapex,EL30,Biomass_Ex,2045,-0.0
DiscountedvAnnCapex,EL30,Biomass_Ex,2050,-0.0
DiscountedvAnnCapex,EL30,CCGT,2023,0.0
DiscountedvAnnCapex,EL30,CCGT,2025,2.6557117996716602e-06
DiscountedvAnnCapex,EL30,CCGT,2030,1.8107238923703316e-06
DiscountedvAnnCapex,EL30,CCGT,2035,1.241388158310254e-06
DiscountedvAnnCapex,EL30,CCGT,2040,8.451976636489203e-07
DiscountedvAnnCapex,EL30,CCGT,2045,5.755842570883487e-07
DiscountedvAnnCapex,EL30,CCGT,2050,1.795090375527096e-06
DiscountedvAnnCapex,EL30,CoalExtraction,2023,-0.0
DiscountedvAnnCapex,EL30,CoalExtraction,2025,-0.0
DiscountedvAnnCapex,EL30,CoalExtraction,2030,-0.0
DiscountedvAnnCapex,EL30,CoalExtraction,2035,-0.0
DiscountedvAnnCapex,EL30,CoalExtraction,2040,-0.0
DiscountedvAnnCapex,EL30,CoalExtraction,2045,-0.0
DiscountedvAnnCapex,EL30,CoalExtraction,2050,-0.0
DiscountedvAnnCapex,EL30,Elec_Network,2023,3.20610868419216e-10
DiscountedvAnnCapex,EL30,Elec_Network,2025,3.944644763354368e-10
DiscountedvAnnCapex,EL30,Elec_Network,2030,4.633612451666505e-10
DiscountedvAnnCapex,EL30,Elec_Network,2035,6.057449443453252e-10
DiscountedvAnnCapex,EL30,Elec_Network,2040,6.698980693145847e-10
DiscountedvAnnCapex,EL30,Elec_Network,2045,8.723257296790253e-10
DiscountedvAnnCapex,EL30,Elec_Network,2050,3.644531149235152e-09
DiscountedvAnnCapex,EL30,Gas_CCS,2023,0.0
DiscountedvAnnCapex,EL30,Gas_CCS,2025,0.0
DiscountedvAnnCapex,EL30,Gas_CCS,2030,0.0
DiscountedvAnnCapex,EL30,Gas_CCS,2035,0.0
DiscountedvAnnCapex,EL30,Gas_CCS,2040,0.0
DiscountedvAnnCapex,EL30,Gas_CCS,2045,0.0
DiscountedvAnnCapex,EL30,Gas_CCS,2050,0.0
DiscountedvAnnCapex,EL30,Geothermal_HI,2023,0.0
DiscountedvAnnCapex,EL30,Geothermal_HI,2025,0.0
DiscountedvAnnCapex,EL30,Geothermal_HI,2030,0.0
DiscountedvAnnCapex,EL30,Geothermal_HI,2035,0.0
DiscountedvAnnCapex,EL30,Geothermal_HI,2040,0.0
DiscountedvAnnCapex,EL30,Geothermal_HI,2045,0.0
DiscountedvAnnCapex,EL30,Geothermal_HI,2050,0.0
DiscountedvAnnCapex,EL30,Geothermal_ME,2023,0.0
DiscountedvAnnCapex,EL30,Geothermal_ME,2025,0.0
DiscountedvAnnCapex,EL30,Geothermal_ME,2030,0.0
DiscountedvAnnCapex,EL30,Geothermal_ME,2035,0.0
DiscountedvAnnCapex,EL30,Geothermal_ME,2040,0.0
DiscountedvAnnCapex,EL30,Geothermal_ME,2045,0.0
DiscountedvAnnCapex,EL30,Geothermal_ME,2050,0.0
DiscountedvAnnCapex,EL30,HPS_New,2023,1.000961355089034e-05
DiscountedvAnnCapex,EL30,HPS_New,2025,7.650054470415572e-06
DiscountedvAnnCapex,EL30,HPS_New,2030,9.968364246350379e-06
DiscountedvAnnCapex,EL30,HPS_New,2035,1.277590882538346
DiscountedvAnnCapex,EL30,HPS_New,2040,0.8695068981209082
DiscountedvAnnCapex,EL30,HPS_New,2045,0.5917717918300932
DiscountedvAnnCapex,EL30,HPS_New,2050,0.4881968152657899
DiscountedvAnnCapex,EL30,HydroStor,2023,0.0
DiscountedvAnnCapex,EL30,HydroStor,2025,0.0
DiscountedvAnnCapex,EL30,HydroStor,2030,0.0
DiscountedvAnnCapex,EL30,HydroStor,2035,0.0
DiscountedvAnnCapex,EL30,HydroStor,2040,0.0
DiscountedvAnnCapex,EL30,HydroStor,2045,0.0
DiscountedvAnnCapex,EL30,HydroStor,2050,0.0
DiscountedvAnnCapex,EL30,NGImports,2023,-0.0
DiscountedvAnnCapex,EL30,NGImports,2025,-0.0
DiscountedvAnnCapex,EL30,NGImports,2030,-0.0
DiscountedvAnnCapex,EL30,NGImports,2035,-0.0
DiscountedvAnnCapex,EL30,NGImports,2040,-0.0
DiscountedvAnnCapex,EL30,NGImports,2045,-0.0
DiscountedvAnnCapex,EL30,NGImports,2050,-0.0
DiscountedvAnnCapex,EL30,OCGT,2023,1.5336166893025486e-06
DiscountedvAnnCapex,EL30,OCGT,2025,1.1728295949064623e-06
DiscountedvAnnCapex,EL30,OCGT,2030,8.801203696227487e-07
DiscountedvAnnCapex,EL30,OCGT,2035,9.225139176396751e-07
DiscountedvAnnCapex,EL30,OCGT,2040,8.496837253657816e-07
DiscountedvAnnCapex,EL30,OCGT,2045,8.197711583654566e-07
DiscountedvAnnCapex,EL30,OCGT,2050,4.100904753377044e-06
DiscountedvAnnCapex,EL30,OffshoreWind,2023,0.0
DiscountedvAnnCapex,EL30,OffshoreWind,2025,1.4426760882400858e-06
DiscountedvAnnCapex,EL30,OffshoreWind,2030,2.9268342092359707e-06
DiscountedvAnnCapex,EL30,OffshoreWind,2035,3.543079037826657e-06
DiscountedvAnnCapex,EL30,OffshoreWind,2040,1.3623237548037071e-05
DiscountedvAnnCapex,EL30,OffshoreWind,2045,5.0929858193017825
DiscountedvAnnCapex,EL30,OffshoreWind,2050,14.408393531926187
DiscountedvAnnCapex,EL30,PV,2023,0.0
DiscountedvAnnCapex,EL30,PV,2025,1.747058979469306e-06
DiscountedvAnnCapex,EL30,PV,2030,1.5786896106468852e-05
DiscountedvAnnCapex,EL30,PV,2035,0.12529304004028619
DiscountedvAnnCapex,EL30,PV,2040,2.1784042842456626
DiscountedvAnnCapex,EL30,PV,2045,3.0872373897328385
DiscountedvAnnCapex,EL30,PV,2050,2.5468926619612926
DiscountedvAnnCapex,EL30,PV_Ex,2023,-0.0
DiscountedvAnnCapex,EL30,PV_Ex,2025,-0.0
DiscountedvAnnCapex,EL30,PV_Ex,2030,-0.0
DiscountedvAnnCapex,EL30,PV_Ex,2035,-0.0
DiscountedvAnnCapex,EL30,PV_Ex,2040,-0.0
DiscountedvAnnCapex,EL30,PV_Ex,2045,-0.0
DiscountedvAnnCapex,EL30,PV_Ex,2050,-0.0
DiscountedvAnnCapex,EL30,RoR,2023,0.0
DiscountedvAnnCapex,EL30,RoR,2025,2.6851506122564834e-06
DiscountedvAnnCapex,EL30,RoR,2030,2.2209336533669853e-06
DiscountedvAnnCapex,EL30,RoR,2035,2.985386894768316e-06
DiscountedvAnnCapex,EL30,RoR,2040,2.8965313048002464e-06
DiscountedvAnnCapex,EL30,RoR,2045,2.6526307076068838e-06
DiscountedvAnnCapex,EL30,RoR,2050,1.3740356320632297e-05
DiscountedvAnnCapex,EL30,RoR_Ex,2023,-0.0
DiscountedvAnnCapex,EL30,RoR_Ex,2025,-0.0
DiscountedvAnnCapex,EL30,RoR_Ex,2030,-0.0
DiscountedvAnnCapex,EL30,RoR_Ex,2035,-0.0
DiscountedvAnnCapex,EL30,RoR_Ex,2040,-0.0
DiscountedvAnnCapex,EL30,RoR_Ex,2045,-0.0
DiscountedvAnnCapex,EL30,RoR_Ex,2050,-0.0
DiscountedvAnnCapex,EL30,RooftopPV,2023,0.0
DiscountedvAnnCapex,EL30,RooftopPV,2025,8.6975140343623e-07
DiscountedvAnnCapex,EL30,RooftopPV,2030,1.6114987879544101e-06
DiscountedvAnnCapex,EL30,RooftopPV,2035,27.808030055355832
DiscountedvAnnCapex,EL30,RooftopPV,2040,18.9256780093332
DiscountedvAnnCapex,EL30,RooftopPV,2045,20.40924344834299
DiscountedvAnnCapex,EL30,RooftopPV,2050,29.635923637240783
DiscountedvAnnCapex,EL30,RooftopPV_Ex,2023,-0.0
DiscountedvAnnCapex,EL30,RooftopPV_Ex,2025,-0.0
DiscountedvAnnCapex,EL30,RooftopPV_Ex,2030,-0.0
DiscountedvAnnCapex,EL30,RooftopPV_Ex,2035,-0.0
DiscountedvAnnCapex,EL30,RooftopPV_Ex,2040,-0.0
DiscountedvAnnCapex,EL30,RooftopPV_Ex,2045,-0.0
DiscountedvAnnCapex,EL30,RooftopPV_Ex,2050,-0.0
DiscountedvAnnCapex,EL30,Wind,2023,0.0
DiscountedvAnnCapex,EL30,Wind,2025,6.3671323849825855e-06
DiscountedvAnnCapex,EL30,Wind,2030,4.9203935150090444e-06
DiscountedvAnnCapex,EL30,Wind,2035,3.998574153302512e-06
DiscountedvAnnCapex,EL30,Wind,2040,1.0086054021270577e-05
DiscountedvAnnCapex,EL30,Wind,2045,6.89123251045677e-06
DiscountedvAnnCapex,EL30,Wind,2050,1.887163576694582e-05
DiscountedvAnnCapex,EL30,Wind_Ex,2023,-0.0
DiscountedvAnnCapex,EL30,Wind_Ex,2025,-0.0
DiscountedvAnnCapex,EL30,Wind_Ex,2030,-0.0
DiscountedvAnnCapex,EL30,Wind_Ex,2035,-0.0
DiscountedvAnnCapex,EL30,Wind_Ex,2040,-0.0
DiscountedvAnnCapex,EL30,Wind_Ex,2045,-0.0
DiscountedvAnnCapex,EL30,Wind_Ex,2050,-0.0
DiscountedvAnnCapex,EL51,AIS_Komotinis,2023,-0.0
DiscountedvAnnCapex,EL51,AIS_Komotinis,2025,-0.0
DiscountedvAnnCapex,EL51,AIS_Komotinis,2030,-0.0
DiscountedvAnnCapex,EL51,AIS_Komotinis,2035,-0.0
DiscountedvAnnCapex,EL51,AIS_Komotinis,2040,-0.0
DiscountedvAnnCapex,EL51,AIS_Komotinis,2045,-0.0
DiscountedvAnnCapex,EL51,AIS_Komotinis,2050,-0.0
DiscountedvAnnCapex,EL51,BackStop,2023,1.7370982732735978e-06
DiscountedvAnnCapex,EL51,BackStop,2025,6.948326177907068e-07
DiscountedvAnnCapex,EL51,BackStop,2030,6.948292151192963e-07
DiscountedvAnnCapex,EL51,BackStop,2035,6.948352894929212e-07
DiscountedvAnnCapex,EL51,BackStop,2040,6.948369230199934e-07
DiscountedvAnnCapex,EL51,BackStop,2045,6.948344719762386e-07
DiscountedvAnnCapex,EL51,BackStop,2050,3.474142636478995e-06
DiscountedvAnnCapex,EL51,Batteries_New,2023,1.4190314181238037e-06
DiscountedvAnnCapex,EL51,Batteries_New,2025,1.0864514444802509e-06
DiscountedvAnnCapex,EL51,Batteries_New,2030,1.430767531231899e-06
DiscountedvAnnCapex,EL51,Batteries_New,2035,2.258452585261825e-06
DiscountedvAnnCapex,EL51,Batteries_New,2040,4.61402299610644e-06
