VARIABLE,REGION,STORAGE,YEAR,VALUE
DiscountedvAnnCapexStor,EL61,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,EL61,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,EL61,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,EL61,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,EL61,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,EL61,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,EL61,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,EL61,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,EL61,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,EL61,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,EL61,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,EL61,Thisavros_S,2040,-0.0
DiscountedvAnnCapexStor,EL61,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,EL61,Thisavros_S,2050,-0.0
DiscountedvAnnCapexStor,EL62,BATTERY_STORAGE_NEW,2023,2.3983114474632352e-06
DiscountedvAnnCapexStor,EL62,BATTERY_STORAGE_NEW,2025,3.1721759509532264e-06
DiscountedvAnnCapexStor,EL62,BATTERY_STORAGE_NEW,2030,4.107206403863541e-06
DiscountedvAnnCapexStor,EL62,BATTERY_STORAGE_NEW,2035,5.474464163251422e-06
DiscountedvAnnCapexStor,EL62,BATTERY_STORAGE_NEW,2040,1.4053611259762215e-05
DiscountedvAnnCapexStor,EL62,BATTERY_STORAGE_NEW,2045,0.5514734751521155
DiscountedvAnnCapexStor,EL62,BATTERY_STORAGE_NEW,2050,1.9446366655613916
DiscountedvAnnCapexStor,EL62,HPS_STORAGE_NEW,2023,-0.0
DiscountedvAnnCapexStor,EL62,HPS_STORAGE_NEW,2025,-0.0
DiscountedvAnnCapexStor,EL62,HPS_STORAGE_NEW,2030,-0.0
DiscountedvAnnCapexStor,EL62,HPS_STORAGE_NEW,2035,-0.0
DiscountedvAnnCapexStor,EL62,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,EL62,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,EL62,HPS_STORAGE_NEW,2050,-0.0
DiscountedvAnnCapexStor,EL62,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,EL62,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,EL62,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,EL62,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,EL62,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,EL62,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,EL62,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,EL62,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,EL62,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,EL62,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,EL62,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,EL62,Thisavros_S,2040,-0.0
DiscountedvAnnCapexStor,EL62,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,EL62,Thisavros_S,2050,-0.0
DiscountedvAnnCapexStor,EL63,BATTERY_STORAGE_NEW,2023,1.412016381403397e-06
DiscountedvAnnCapexStor,EL63,BATTERY_STORAGE_NEW,2025,1.319740106309208e-06
DiscountedvAnnCapexStor,EL63,BATTERY_STORAGE_NEW,2030,2.8055454554779797e-06
DiscountedvAnnCapexStor,EL63,BATTERY_STORAGE_NEW,2035,4.365701629475003e-06
DiscountedvAnnCapexStor,EL63,BATTERY_STORAGE_NEW,2040,9.33322517246108e-06
DiscountedvAnnCapexStor,EL63,BATTERY_STORAGE_NEW,2045,4.494439558448197e-05
DiscountedvAnnCapexStor,EL63,BATTERY_STORAGE_NEW,2050,3.0838885615221634
DiscountedvAnnCapexStor,EL63,HPS_STORAGE_NEW,2023,-0.0
DiscountedvAnnCapexStor,EL63,HPS_STORAGE_NEW,2025,-0.0
DiscountedvAnnCapexStor,EL63,HPS_STORAGE_NEW,2030,-0.0
DiscountedvAnnCapexStor,EL63,HPS_STORAGE_NEW,2035,-0.0
DiscountedvAnnCapexStor,EL63,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,EL63,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,EL63,HPS_STORAGE_NEW,2050,-0.0
DiscountedvAnnCapexStor,EL63,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,EL63,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,EL63,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,EL63,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,EL63,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,EL63,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,EL63,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,EL63,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,EL63,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,EL63,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,EL63,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,EL63,Thisavros_S,2040,-0.0
DiscountedvAnnCapexStor,EL63,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,EL63,Thisavros_S,2050,-0.0
DiscountedvAnnCapexStor,EL64,BATTERY_STORAGE_NEW,2023,1.4109370459305482e-06
DiscountedvAnnCapexStor,EL64,BATTERY_STORAGE_NEW,2025,1.3213827536499129e-06
DiscountedvAnnCapexStor,EL64,BATTERY_STORAGE_NEW,2030,2.806034399736289e-06
DiscountedvAnnCapexStor,EL64,BATTERY_STORAGE_NEW,2035,3.818626114429984e-06
DiscountedvAnnCapexStor,EL64,BATTERY_STORAGE_NEW,2040,6.242660180941524e-06
DiscountedvAnnCapexStor,EL64,BATTERY_STORAGE_NEW,2045,1.1027787437489438e-05
DiscountedvAnnCapexStor,EL64,BATTERY_STORAGE_NEW,2050,9.585456689857566e-05
DiscountedvAnnCapexStor,EL64,HPS_STORAGE_NEW,2023,-0.0
DiscountedvAnnCapexStor,EL64,HPS_STORAGE_NEW,2025,-0.0
DiscountedvAnnCapexStor,EL64,HPS_STORAGE_NEW,2030,-0.0
DiscountedvAnnCapexStor,EL64,HPS_STORAGE_NEW,2035,-0.0
DiscountedvAnnCapexStor,EL64,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,EL64,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,EL64,HPS_STORAGE_NEW,2050,-0.0
DiscountedvAnnCapexStor,EL64,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,EL64,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,EL64,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,EL64,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,EL64,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,EL64,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,EL64,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,EL64,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,EL64,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,EL64,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,EL64,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,EL64,Thisavros_S,2040,-0.0
DiscountedvAnnCapexStor,EL64,Thisavros_S,2045,-0.0
DiscountedvAnnCapexStor,EL64,Thisavros_S,2050,-0.0
DiscountedvAnnCapexStor,EL65,BATTERY_STORAGE_NEW,2023,1.414652477931691e-06
DiscountedvAnnCapexStor,EL65,BATTERY_STORAGE_NEW,2025,1.30977270652196e-06
DiscountedvAnnCapexStor,EL65,BATTERY_STORAGE_NEW,2030,2.7248145345451764e-06
DiscountedvAnnCapexStor,EL65,BATTERY_STORAGE_NEW,2035,3.983583042101782e-06
DiscountedvAnnCapexStor,EL65,BATTERY_STORAGE_NEW,2040,8.758196835267078e-06
DiscountedvAnnCapexStor,EL65,BATTERY_STORAGE_NEW,2045,5.011257027791087e-05
DiscountedvAnnCapexStor,EL65,BATTERY_STORAGE_NEW,2050,9.96739231543722
DiscountedvAnnCapexStor,EL65,HPS_STORAGE_NEW,2023,-0.0
DiscountedvAnnCapexStor,EL65,HPS_STORAGE_NEW,2025,-0.0
DiscountedvAnnCapexStor,EL65,HPS_STORAGE_NEW,2030,-0.0
DiscountedvAnnCapexStor,EL65,HPS_STORAGE_NEW,2035,-0.0
DiscountedvAnnCapexStor,EL65,HPS_STORAGE_NEW,2040,-0.0
DiscountedvAnnCapexStor,EL65,HPS_STORAGE_NEW,2045,-0.0
DiscountedvAnnCapexStor,EL65,HPS_STORAGE_NEW,2050,-0.0
DiscountedvAnnCapexStor,EL65,Sfikia_S,2023,-0.0
DiscountedvAnnCapexStor,EL65,Sfikia_S,2025,-0.0
DiscountedvAnnCapexStor,EL65,Sfikia_S,2030,-0.0
DiscountedvAnnCapexStor,EL65,Sfikia_S,2035,-0.0
DiscountedvAnnCapexStor,EL65,Sfikia_S,2040,-0.0
DiscountedvAnnCapexStor,EL65,Sfikia_S,2045,-0.0
DiscountedvAnnCapexStor,EL65,Sfikia_S,2050,-0.0
DiscountedvAnnCapexStor,EL65,Thisavros_S,2023,-0.0
DiscountedvAnnCapexStor,EL65,Thisavros_S,2025,-0.0
DiscountedvAnnCapexStor,EL65,Thisavros_S,2030,-0.0
DiscountedvAnnCapexStor,EL65,Thisavros_S,2035,-0.0
DiscountedvAnnCapexStor,EL65,Thisavros_S,2040,-0.0
