REGION,INTERCONNECTION,TIMESLICE,YEAR,VALUE
Greece,TURKEY,m9_d1_t13,2035,22.97500002
Greece,TURKEY,m9_d1_t14,2035,23.0527778
Greece,TURKEY,m9_d1_t15,2035,28.21944447
Greece,TURKEY,m9_d1_t16,2035,28.21944447
Greece,TURKEY,m9_d1_t17,2035,28.21944447
Greece,TURKEY,m9_d1_t18,2035,28.21944447
Greece,TURKEY,m9_d1_t19,2035,28.21944447
Greece,TURKEY,m9_d1_t20,2035,28.21944447
Greece,TURKEY,m9_d1_t21,2035,28.21944447
Greece,TURKEY,m9_d1_t22,2035,28.21944447
Greece,TURKEY,m9_d1_t23,2035,24.03888891
Greece,TURKEY,m9_d1_t24,2035,23.4027778
Greece,TURKEY,m9_d2_t1,2035,26.22500002
Greece,TURKEY,m9_d2_t2,2035,23.51944446
Greece,TURKEY,m9_d2_t3,2035,21.7777778
Greece,TURKEY,m9_d2_t4,2035,21.00000002
Greece,TURKEY,m9_d2_t5,2035,19.90277779
Greece,TURKEY,m9_d2_t6,2035,20.01666668
Greece,TURKEY,m9_d2_t7,2035,22.10833335
Greece,TURKEY,m9_d2_t8,2035,21.7777778
Greece,TURKEY,m9_d2_t9,2035,20.60000002
Greece,TURKEY,m9_d2_t10,2035,18.44722224
Greece,TURKEY,m9_d2_t11,2035,16.34722224
Greece,TURKEY,m9_d2_t12,2035,15.37222223
Greece,TURKEY,m9_d2_t13,2035,15.35277779
Greece,TURKEY,m9_d2_t14,2035,17.88333335
Greece,TURKEY,m9_d2_t15,2035,19.47222224
Greece,TURKEY,m9_d2_t16,2035,20.48611113
Greece,TURKEY,m9_d2_t17,2035,23.51944446
Greece,TURKEY,m9_d2_t18,2035,27.18888891
Greece,TURKEY,m9_d2_t19,2035,27.3027778
Greece,TURKEY,m9_d2_t20,2035,27.43888891
Greece,TURKEY,m9_d2_t21,2035,27.1777778
Greece,TURKEY,m9_d2_t22,2035,23.05833335
Greece,TURKEY,m9_d2_t23,2035,21.00000002
Greece,TURKEY,m9_d2_t24,2035,20.37500002
Greece,TURKEY,m9_d3_t1,2035,22.41388891
Greece,TURKEY,m9_d3_t2,2035,21.39444446
Greece,TURKEY,m9_d3_t3,2035,19.86666668
Greece,TURKEY,m9_d3_t4,2035,19.13611113
Greece,TURKEY,m9_d3_t5,2035,16.25000001
Greece,TURKEY,m9_d3_t6,2035,19.13611113
Greece,TURKEY,m9_d3_t7,2035,19.25555557
Greece,TURKEY,m9_d3_t8,2035,19.86666668
Greece,TURKEY,m9_d3_t9,2035,24.70833335
Greece,TURKEY,m9_d3_t10,2035,26.46944447
Greece,TURKEY,m9_d3_t11,2035,23.4027778
Greece,TURKEY,m9_d3_t12,2035,20.87500002
Greece,TURKEY,m9_d3_t13,2035,18.99166668
Greece,TURKEY,m9_d3_t14,2035,19.27500002
Greece,TURKEY,m9_d3_t15,2035,22.41388891
Greece,TURKEY,m9_d3_t16,2035,23.68888891
Greece,TURKEY,m9_d3_t17,2035,26.4777778
Greece,TURKEY,m9_d3_t18,2035,27.50833336
Greece,TURKEY,m9_d3_t19,2035,27.50833336
Greece,TURKEY,m9_d3_t20,2035,27.50833336
Greece,TURKEY,m9_d3_t21,2035,26.79444447
Greece,TURKEY,m9_d3_t22,2035,26.46944447
Greece,TURKEY,m9_d3_t23,2035,22.41388891
Greece,TURKEY,m9_d3_t24,2035,19.86666668
Greece,TURKEY,m9_d4_t1,2035,21.75833335
Greece,TURKEY,m9_d4_t2,2035,20.72222224
Greece,TURKEY,m9_d4_t3,2035,17.09722224
Greece,TURKEY,m9_d4_t4,2035,15.54166668
Greece,TURKEY,m9_d4_t5,2035,17.09722224
Greece,TURKEY,m9_d4_t6,2035,19.68611113
Greece,TURKEY,m9_d4_t7,2035,20.18611113
Greece,TURKEY,m9_d4_t8,2035,20.18611113
Greece,TURKEY,m9_d4_t9,2035,22.77500002
Greece,TURKEY,m9_d4_t10,2035,23.03611113
Greece,TURKEY,m9_d4_t11,2035,20.82777779
Greece,TURKEY,m9_d4_t12,2035,19.68611113
Greece,TURKEY,m9_d4_t13,2035,17.09722224
Greece,TURKEY,m9_d4_t14,2035,19.94722224
Greece,TURKEY,m9_d4_t15,2035,21.24166668
Greece,TURKEY,m9_d4_t16,2035,20.71388891
Greece,TURKEY,m9_d4_t17,2035,19.16944446
Greece,TURKEY,m9_d4_t18,2035,22.91944446
Greece,TURKEY,m9_d4_t19,2035,25.9027778
Greece,TURKEY,m9_d4_t20,2035,25.9027778
Greece,TURKEY,m9_d4_t21,2035,25.29722224
Greece,TURKEY,m9_d4_t22,2035,19.68611113
Greece,TURKEY,m9_d4_t23,2035,22.15000002
Greece,TURKEY,m9_d4_t24,2035,21.37777779
Greece,TURKEY,m9_d5_t1,2035,22.43611113
Greece,TURKEY,m9_d5_t2,2035,19.42222224
Greece,TURKEY,m9_d5_t3,2035,16.38611112
Greece,TURKEY,m9_d5_t4,2035,16.30277779
Greece,TURKEY,m9_d5_t5,2035,16.30277779
Greece,TURKEY,m9_d5_t6,2035,16.30277779
Greece,TURKEY,m9_d5_t7,2035,18.40000001
Greece,TURKEY,m9_d5_t8,2035,17.47777779
Greece,TURKEY,m9_d5_t9,2035,21.16388891
Greece,TURKEY,m9_d5_t10,2035,22.51944446
Greece,TURKEY,m9_d5_t11,2035,21.35277779
Greece,TURKEY,m9_d5_t12,2035,16.61111112
Greece,TURKEY,m9_d5_t13,2035,18.60277779
Greece,TURKEY,m9_d5_t14,2035,19.82777779
Greece,TURKEY,m9_d5_t15,2035,20.90277779
Greece,TURKEY,m9_d5_t16,2035,20.94444446
Greece,TURKEY,m9_d5_t17,2035,22.43611113
Greece,TURKEY,m9_d5_t18,2035,26.5777778
Greece,TURKEY,m9_d5_t19,2035,27.59722224
Greece,TURKEY,m9_d5_t20,2035,27.60000002
Greece,TURKEY,m9_d5_t21,2035,27.59722224
Greece,TURKEY,m9_d5_t22,2035,23.51111113
Greece,TURKEY,m9_d5_t23,2035,21.35277779
Greece,TURKEY,m9_d5_t24,2035,19.93333335
Greece,TURKEY,m10_d1_t1,2035,23.90000002
Greece,TURKEY,m10_d1_t2,2035,23.18333335
Greece,TURKEY,m10_d1_t3,2035,19.40277779
Greece,TURKEY,m10_d1_t4,2035,15.11944446
Greece,TURKEY,m10_d1_t5,2035,18.14444446
Greece,TURKEY,m10_d1_t6,2035,22.16666668
Greece,TURKEY,m10_d1_t7,2035,22.16666668
Greece,TURKEY,m10_d1_t8,2035,22.89166668
Greece,TURKEY,m10_d1_t9,2035,25.38611113
Greece,TURKEY,m10_d1_t10,2035,25.20000002
Greece,TURKEY,m10_d1_t11,2035,23.18333335
Greece,TURKEY,m10_d1_t12,2035,23.43611113
Greece,TURKEY,m10_d1_t13,2035,20.64444446
Greece,TURKEY,m10_d1_t14,2035,21.96388891
Greece,TURKEY,m10_d1_t15,2035,23.63055557
Greece,TURKEY,m10_d1_t16,2035,24.44444446
Greece,TURKEY,m10_d1_t17,2035,26.20833335
Greece,TURKEY,m10_d1_t18,2035,27.21666669
Greece,TURKEY,m10_d1_t19,2035,27.21666669
Greece,TURKEY,m10_d1_t20,2035,27.21666669
Greece,TURKEY,m10_d1_t21,2035,26.20833335
Greece,TURKEY,m10_d1_t22,2035,24.19166669
Greece,TURKEY,m10_d1_t23,2035,21.73055557
Greece,TURKEY,m10_d1_t24,2035,13.58611112
Greece,TURKEY,m10_d2_t1,2035,25.20000002
Greece,TURKEY,m10_d2_t2,2035,24.19166669
Greece,TURKEY,m10_d2_t3,2035,21.67222224
Greece,TURKEY,m10_d2_t4,2035,21.44722224
Greece,TURKEY,m10_d2_t5,2035,20.66388891
Greece,TURKEY,m10_d2_t6,2035,22.17500002
Greece,TURKEY,m10_d2_t7,2035,26.00555558
Greece,TURKEY,m10_d2_t8,2035,25.01666669
Greece,TURKEY,m10_d2_t9,2035,20.56388891
Greece,TURKEY,m10_d2_t10,2035,13.10277779
Greece,TURKEY,m10_d2_t11,2035,13.10277779
Greece,TURKEY,m10_d2_t12,2035,10.08055556
Greece,TURKEY,m10_d2_t13,2035,5.544444449
Greece,TURKEY,m10_d2_t14,2035,10.08055556
Greece,TURKEY,m10_d2_t15,2035,13.58611112
Greece,TURKEY,m10_d2_t16,2035,13.58611112
Greece,TURKEY,m10_d2_t17,2035,20.56388891
Greece,TURKEY,m10_d2_t18,2035,23.68888891
Greece,TURKEY,m10_d2_t19,2035,26.20833335
Greece,TURKEY,m10_d2_t20,2035,27.21388891
Greece,TURKEY,m10_d2_t21,2035,26.81111113
Greece,TURKEY,m10_d2_t22,2035,24.68611113
Greece,TURKEY,m10_d2_t23,2035,23.1527778
Greece,TURKEY,m10_d2_t24,2035,20.66388891
Greece,TURKEY,m10_d3_t1,2035,23.64166669
Greece,TURKEY,m10_d3_t2,2035,23.81944446
Greece,TURKEY,m10_d3_t3,2035,22.92222224
Greece,TURKEY,m10_d3_t4,2035,22.44166668
Greece,TURKEY,m10_d3_t5,2035,20.53333335
Greece,TURKEY,m10_d3_t6,2035,22.59166668
Greece,TURKEY,m10_d3_t7,2035,22.92222224
Greece,TURKEY,m10_d3_t8,2035,22.92222224
Greece,TURKEY,m10_d3_t9,2035,26.44444447
Greece,TURKEY,m10_d3_t10,2035,25.93611113
Greece,TURKEY,m10_d3_t11,2035,23.81944446
Greece,TURKEY,m10_d3_t12,2035,23.8277778
Greece,TURKEY,m10_d3_t13,2035,21.79444446
Greece,TURKEY,m10_d3_t14,2035,22.34444446
Greece,TURKEY,m10_d3_t15,2035,25.44722224
Greece,TURKEY,m10_d3_t16,2035,26.94444447
Greece,TURKEY,m10_d3_t17,2035,26.94444447
Greece,TURKEY,m10_d3_t18,2035,26.94444447
Greece,TURKEY,m10_d3_t19,2035,26.44444447
Greece,TURKEY,m10_d3_t20,2035,25.44722224
Greece,TURKEY,m10_d3_t21,2035,25.00833335
Greece,TURKEY,m10_d3_t22,2035,23.24166669
Greece,TURKEY,m10_d3_t23,2035,21.43333335
Greece,TURKEY,m10_d3_t24,2035,21.92500002
Greece,TURKEY,m10_d4_t1,2035,21.58611113
Greece,TURKEY,m10_d4_t2,2035,20.90555557
Greece,TURKEY,m10_d4_t3,2035,18.02222224
Greece,TURKEY,m10_d4_t4,2035,18.02222224
Greece,TURKEY,m10_d4_t5,2035,18.29166668
Greece,TURKEY,m10_d4_t6,2035,22.71944446
Greece,TURKEY,m10_d4_t7,2035,23.00000002
Greece,TURKEY,m10_d4_t8,2035,23.00000002
Greece,TURKEY,m10_d4_t9,2035,25.03055558
Greece,TURKEY,m10_d4_t10,2035,24.53888891
Greece,TURKEY,m10_d4_t11,2035,23.0277778
Greece,TURKEY,m10_d4_t12,2035,23.51944446
Greece,TURKEY,m10_d4_t13,2035,21.91666668
Greece,TURKEY,m10_d4_t14,2035,22.05000002
Greece,TURKEY,m10_d4_t15,2035,24.03055557
Greece,TURKEY,m10_d4_t16,2035,25.02500002
Greece,TURKEY,m10_d4_t17,2035,26.2777778
Greece,TURKEY,m10_d4_t18,2035,27.03333335
Greece,TURKEY,m10_d4_t19,2035,27.03333335
Greece,TURKEY,m10_d4_t20,2035,27.03333335
Greece,TURKEY,m10_d4_t21,2035,27.03333335
Greece,TURKEY,m10_d4_t22,2035,24.92222224
Greece,TURKEY,m10_d4_t23,2035,23.2777778
Greece,TURKEY,m10_d4_t24,2035,23.41944446
Greece,TURKEY,m10_d5_t1,2035,23.83888891
Greece,TURKEY,m10_d5_t2,2035,21.76388891
Greece,TURKEY,m10_d5_t3,2035,21.76388891
Greece,TURKEY,m10_d5_t4,2035,15.77777779
Greece,TURKEY,m10_d5_t5,2035,17.31111112
Greece,TURKEY,m10_d5_t6,2035,21.08888891
Greece,TURKEY,m10_d5_t7,2035,23.56388891
Greece,TURKEY,m10_d5_t8,2035,24.73055558
Greece,TURKEY,m10_d5_t9,2035,26.70833335
Greece,TURKEY,m10_d5_t10,2035,24.73055558
Greece,TURKEY,m10_d5_t11,2035,23.95833335
Greece,TURKEY,m10_d5_t12,2035,21.26944446
Greece,TURKEY,m10_d5_t13,2035,9.891666675
Greece,TURKEY,m10_d5_t14,2035,10.45555556
Greece,TURKEY,m10_d5_t15,2035,21.26944446
Greece,TURKEY,m10_d5_t16,2035,23.68055557
Greece,TURKEY,m10_d5_t17,2035,24.73055558
Greece,TURKEY,m10_d5_t18,2035,26.60833335
Greece,TURKEY,m10_d5_t19,2035,26.70833335
Greece,TURKEY,m10_d5_t20,2035,26.61111113
Greece,TURKEY,m10_d5_t21,2035,24.98611113
Greece,TURKEY,m10_d5_t22,2035,24.98888891
Greece,TURKEY,m10_d5_t23,2035,22.47500002
Greece,TURKEY,m10_d5_t24,2035,15.94722223
Greece,TURKEY,m11_d1_t1,2035,15.37777779
Greece,TURKEY,m11_d1_t2,2035,14.4638889
Greece,TURKEY,m11_d1_t3,2035,13.01666668
Greece,TURKEY,m11_d1_t4,2035,12.08611112
Greece,TURKEY,m11_d1_t5,2035,14.4638889
Greece,TURKEY,m11_d1_t6,2035,15.37777779
Greece,TURKEY,m11_d1_t7,2035,19.28333335
Greece,TURKEY,m11_d1_t8,2035,23.81666669
Greece,TURKEY,m11_d1_t9,2035,26.03333335
Greece,TURKEY,m11_d1_t10,2035,26.03333335
Greece,TURKEY,m11_d1_t11,2035,24.09444446
Greece,TURKEY,m11_d1_t12,2035,23.11388891
Greece,TURKEY,m11_d1_t13,2035,20.66111113
Greece,TURKEY,m11_d1_t14,2035,21.18333335
Greece,TURKEY,m11_d1_t15,2035,23.62222224
Greece,TURKEY,m11_d1_t16,2035,26.03333335
Greece,TURKEY,m11_d1_t17,2035,26.03333335
Greece,TURKEY,m11_d1_t18,2035,26.03333335
Greece,TURKEY,m11_d1_t19,2035,26.03333335
Greece,TURKEY,m11_d1_t20,2035,26.03333335
Greece,TURKEY,m11_d1_t21,2035,26.03333335
Greece,TURKEY,m11_d1_t22,2035,25.54166669
Greece,TURKEY,m11_d1_t23,2035,22.63055557
Greece,TURKEY,m11_d1_t24,2035,20.73055557
Greece,TURKEY,m11_d2_t1,2035,14.10000001
Greece,TURKEY,m11_d2_t2,2035,14.10000001
Greece,TURKEY,m11_d2_t3,2035,12.18055557
Greece,TURKEY,m11_d2_t4,2035,11.98055557
Greece,TURKEY,m11_d2_t5,2035,11.98055557
Greece,TURKEY,m11_d2_t6,2035,14.10000001
Greece,TURKEY,m11_d2_t7,2035,16.43055557
Greece,TURKEY,m11_d2_t8,2035,20.45000002
Greece,TURKEY,m11_d2_t9,2035,25.64722224
Greece,TURKEY,m11_d2_t10,2035,25.06666669
Greece,TURKEY,m11_d2_t11,2035,19.50277779
Greece,TURKEY,m11_d2_t12,2035,20.46944446
Greece,TURKEY,m11_d2_t13,2035,18.95833335
Greece,TURKEY,m11_d2_t14,2035,20.46944446
Greece,TURKEY,m11_d2_t15,2035,24.36944446
Greece,TURKEY,m11_d2_t16,2035,26.3277778
Greece,TURKEY,m11_d2_t17,2035,26.3277778
Greece,TURKEY,m11_d2_t18,2035,26.3277778
Greece,TURKEY,m11_d2_t19,2035,26.3277778
Greece,TURKEY,m11_d2_t20,2035,24.22222224
Greece,TURKEY,m11_d2_t21,2035,21.45277779
Greece,TURKEY,m11_d2_t22,2035,18.0388889
Greece,TURKEY,m11_d2_t23,2035,21.45277779
Greece,TURKEY,m11_d2_t24,2035,17.0638889
Greece,TURKEY,m11_d3_t1,2035,21.74444446
Greece,TURKEY,m11_d3_t2,2035,21.68611113
Greece,TURKEY,m11_d3_t3,2035,21.24722224
Greece,TURKEY,m11_d3_t4,2035,17.03055557
Greece,TURKEY,m11_d3_t5,2035,15.52222223
Greece,TURKEY,m11_d3_t6,2035,16.40000001
Greece,TURKEY,m11_d3_t7,2035,21.47222224
Greece,TURKEY,m11_d3_t8,2035,21.85000002
Greece,TURKEY,m11_d3_t9,2035,26.2777778
Greece,TURKEY,m11_d3_t10,2035,26.0527778
Greece,TURKEY,m11_d3_t11,2035,24.15555557
Greece,TURKEY,m11_d3_t12,2035,17.51666668
Greece,TURKEY,m11_d3_t13,2035,10.21944445
Greece,TURKEY,m11_d3_t14,2035,14.07222223
Greece,TURKEY,m11_d3_t15,2035,15.52222223
Greece,TURKEY,m11_d3_t16,2035,21.50833335
Greece,TURKEY,m11_d3_t17,2035,26.2777778
Greece,TURKEY,m11_d3_t18,2035,26.2777778
Greece,TURKEY,m11_d3_t19,2035,25.77222224
Greece,TURKEY,m11_d3_t20,2035,25.01111113
Greece,TURKEY,m11_d3_t21,2035,23.83333335
Greece,TURKEY,m11_d3_t22,2035,22.86944446
Greece,TURKEY,m11_d3_t23,2035,22.17222224
Greece,TURKEY,m11_d3_t24,2035,20.76944446
Greece,TURKEY,m11_d4_t1,2035,24.49722224
Greece,TURKEY,m11_d4_t2,2035,22.48888891
Greece,TURKEY,m11_d4_t3,2035,21.12500002
Greece,TURKEY,m11_d4_t4,2035,21.50833335
Greece,TURKEY,m11_d4_t5,2035,21.01388891
Greece,TURKEY,m11_d4_t6,2035,21.50833335
Greece,TURKEY,m11_d4_t7,2035,25.95833335
Greece,TURKEY,m11_d4_t8,2035,26.45833335
Greece,TURKEY,m11_d4_t9,2035,26.45833335
Greece,TURKEY,m11_d4_t10,2035,26.45833335
Greece,TURKEY,m11_d4_t11,2035,26.13055558
Greece,TURKEY,m11_d4_t12,2035,23.99722224
Greece,TURKEY,m11_d4_t13,2035,14.16944446
Greece,TURKEY,m11_d4_t14,2035,20.44444446
Greece,TURKEY,m11_d4_t15,2035,24.01666669
Greece,TURKEY,m11_d4_t16,2035,26.45833335
Greece,TURKEY,m11_d4_t17,2035,26.45833335
Greece,TURKEY,m11_d4_t18,2035,26.45833335
Greece,TURKEY,m11_d4_t19,2035,26.45833335
Greece,TURKEY,m11_d4_t20,2035,26.45833335
Greece,TURKEY,m11_d4_t21,2035,26.45833335
Greece,TURKEY,m11_d4_t22,2035,26.45833335
Greece,TURKEY,m11_d4_t23,2035,26.45833335
Greece,TURKEY,m11_d4_t24,2035,22.53333335
Greece,TURKEY,m11_d5_t1,2035,15.4888889
Greece,TURKEY,m11_d5_t2,2035,14.5388889
Greece,TURKEY,m11_d5_t3,2035,12.11666668
Greece,TURKEY,m11_d5_t4,2035,12.11666668
Greece,TURKEY,m11_d5_t5,2035,12.11666668
Greece,TURKEY,m11_d5_t6,2035,9.691666674
Greece,TURKEY,m11_d5_t7,2035,12.8888889
Greece,TURKEY,m11_d5_t8,2035,9.49722223
Greece,TURKEY,m11_d5_t9,2035,12.8888889
Greece,TURKEY,m11_d5_t10,2035,14.5388889
Greece,TURKEY,m11_d5_t11,2035,12.11666668
Greece,TURKEY,m11_d5_t12,2035,9.691666674
Greece,TURKEY,m11_d5_t13,2035,4.847222226
Greece,TURKEY,m11_d5_t14,2035,12.11666668
Greece,TURKEY,m11_d5_t15,2035,14.5388889
Greece,TURKEY,m11_d5_t16,2035,12.8888889
Greece,TURKEY,m11_d5_t17,2035,14.5388889
Greece,TURKEY,m11_d5_t18,2035,25.58888891
Greece,TURKEY,m11_d5_t19,2035,24.23055557
Greece,TURKEY,m11_d5_t20,2035,25.66666669
Greece,TURKEY,m11_d5_t21,2035,23.75555557
Greece,TURKEY,m11_d5_t22,2035,22.49722224
Greece,TURKEY,m11_d5_t23,2035,22.17500002
Greece,TURKEY,m11_d5_t24,2035,21.66388891
Greece,TURKEY,m12_d1_t1,2035,12.84444445
Greece,TURKEY,m12_d1_t2,2035,9.583333341
Greece,TURKEY,m12_d1_t3,2035,12.9388889
Greece,TURKEY,m12_d1_t4,2035,9.583333341
Greece,TURKEY,m12_d1_t5,2035,13.89722223
Greece,TURKEY,m12_d1_t6,2035,13.89722223
Greece,TURKEY,m12_d1_t7,2035,20.66111113
Greece,TURKEY,m12_d1_t8,2035,25.86944447
Greece,TURKEY,m12_d1_t9,2035,25.87500002
Greece,TURKEY,m12_d1_t10,2035,25.86666669
Greece,TURKEY,m12_d1_t11,2035,19.16666668
Greece,TURKEY,m12_d1_t12,2035,19.64722224
Greece,TURKEY,m12_d1_t13,2035,18.20833335
Greece,TURKEY,m12_d1_t14,2035,19.16666668
Greece,TURKEY,m12_d1_t15,2035,20.58333335
Greece,TURKEY,m12_d1_t16,2035,22.49444446
Greece,TURKEY,m12_d1_t17,2035,25.86944447
Greece,TURKEY,m12_d1_t18,2035,25.87500002
Greece,TURKEY,m12_d1_t19,2035,25.87222224
Greece,TURKEY,m12_d1_t20,2035,24.19722224
Greece,TURKEY,m12_d1_t21,2035,23.10833335
Greece,TURKEY,m12_d1_t22,2035,22.9527778
Greece,TURKEY,m12_d1_t23,2035,22.01388891
Greece,TURKEY,m12_d1_t24,2035,20.26944446
Greece,TURKEY,m12_d2_t1,2035,13.90000001
Greece,TURKEY,m12_d2_t2,2035,12.8888889
Greece,TURKEY,m12_d2_t3,2035,9.586111119
Greece,TURKEY,m12_d2_t4,2035,10.0638889
Greece,TURKEY,m12_d2_t5,2035,10.13333334
Greece,TURKEY,m12_d2_t6,2035,13.90000001
Greece,TURKEY,m12_d2_t7,2035,16.0888889
Greece,TURKEY,m12_d2_t8,2035,25.39444446
Greece,TURKEY,m12_d2_t9,2035,25.88333335
Greece,TURKEY,m12_d2_t10,2035,25.86944447
Greece,TURKEY,m12_d2_t11,2035,19.17222224
Greece,TURKEY,m12_d2_t12,2035,16.15277779
Greece,TURKEY,m12_d2_t13,2035,10.0638889
Greece,TURKEY,m12_d2_t14,2035,13.90000001
Greece,TURKEY,m12_d2_t15,2035,16.15277779
Greece,TURKEY,m12_d2_t16,2035,22.04722224
Greece,TURKEY,m12_d2_t17,2035,23.93611113
Greece,TURKEY,m12_d2_t18,2035,25.39444446
Greece,TURKEY,m12_d2_t19,2035,23.96388891
Greece,TURKEY,m12_d2_t20,2035,22.27500002
Greece,TURKEY,m12_d2_t21,2035,23.00555557
Greece,TURKEY,m12_d2_t22,2035,22.28888891
Greece,TURKEY,m12_d2_t23,2035,12.94166668
Greece,TURKEY,m12_d2_t24,2035,8.616666674
Greece,TURKEY,m12_d3_t1,2035,10.02777779
Greece,TURKEY,m12_d3_t2,2035,11.50000001
Greece,TURKEY,m12_d3_t3,2035,12.70000001
Greece,TURKEY,m12_d3_t4,2035,11.50000001
Greece,TURKEY,m12_d3_t5,2035,9.583333341
Greece,TURKEY,m12_d3_t6,2035,9.583333341
Greece,TURKEY,m12_d3_t7,2035,15.84166668
Greece,TURKEY,m12_d3_t8,2035,9.583333341
Greece,TURKEY,m12_d3_t9,2035,6.230555561
Greece,TURKEY,m12_d3_t10,2035,11.50000001
Greece,TURKEY,m12_d3_t11,2035,12.9388889
Greece,TURKEY,m12_d3_t12,2035,12.70000001
Greece,TURKEY,m12_d3_t13,2035,12.70000001
Greece,TURKEY,m12_d3_t14,2035,9.583333341
Greece,TURKEY,m12_d3_t15,2035,10.45833334
Greece,TURKEY,m12_d3_t16,2035,12.9388889
Greece,TURKEY,m12_d3_t17,2035,12.21944445
Greece,TURKEY,m12_d3_t18,2035,12.17777779
Greece,TURKEY,m12_d3_t19,2035,19.14722224
Greece,TURKEY,m12_d3_t20,2035,16.14722224
Greece,TURKEY,m12_d3_t21,2035,19.16666668
Greece,TURKEY,m12_d3_t22,2035,16.99166668
Greece,TURKEY,m12_d3_t23,2035,12.70000001
Greece,TURKEY,m12_d3_t24,2035,10.13055556
Greece,TURKEY,m12_d4_t1,2035,12.92777779
Greece,TURKEY,m12_d4_t2,2035,12.86111112
Greece,TURKEY,m12_d4_t3,2035,9.577777785
Greece,TURKEY,m12_d4_t4,2035,9.577777785
Greece,TURKEY,m12_d4_t5,2035,12.86111112
Greece,TURKEY,m12_d4_t6,2035,13.88611112
Greece,TURKEY,m12_d4_t7,2035,21.88333335
Greece,TURKEY,m12_d4_t8,2035,21.9777778
Greece,TURKEY,m12_d4_t9,2035,25.85555558
Greece,TURKEY,m12_d4_t10,2035,25.3777778
Greece,TURKEY,m12_d4_t11,2035,22.00833335
Greece,TURKEY,m12_d4_t12,2035,22.26666668
Greece,TURKEY,m12_d4_t13,2035,11.96944445
Greece,TURKEY,m12_d4_t14,2035,10.12222223
Greece,TURKEY,m12_d4_t15,2035,18.67500001
Greece,TURKEY,m12_d4_t16,2035,21.64722224
Greece,TURKEY,m12_d4_t17,2035,21.33888891
Greece,TURKEY,m12_d4_t18,2035,25.84722224
Greece,TURKEY,m12_d4_t19,2035,25.36944446
Greece,TURKEY,m12_d4_t20,2035,20.11111113
Greece,TURKEY,m12_d4_t21,2035,22.86111113
Greece,TURKEY,m12_d4_t22,2035,22.4777778
Greece,TURKEY,m12_d4_t23,2035,21.50000002
Greece,TURKEY,m12_d4_t24,2035,12.86111112
Greece,TURKEY,m12_d5_t1,2035,21.82222224
Greece,TURKEY,m12_d5_t2,2035,21.21388891
Greece,TURKEY,m12_d5_t3,2035,19.93333335
Greece,TURKEY,m12_d5_t4,2035,12.8138889
Greece,TURKEY,m12_d5_t5,2035,12.22777779
Greece,TURKEY,m12_d5_t6,2035,12.22777779
Greece,TURKEY,m12_d5_t7,2035,18.68055557
Greece,TURKEY,m12_d5_t8,2035,15.99444446
Greece,TURKEY,m12_d5_t9,2035,25.6277778
Greece,TURKEY,m12_d5_t10,2035,25.6277778
Greece,TURKEY,m12_d5_t11,2035,23.42500002
Greece,TURKEY,m12_d5_t12,2035,22.94166669
Greece,TURKEY,m12_d5_t13,2035,12.22777779
Greece,TURKEY,m12_d5_t14,2035,12.8138889
Greece,TURKEY,m12_d5_t15,2035,20.00833335
Greece,TURKEY,m12_d5_t16,2035,22.45000002
Greece,TURKEY,m12_d5_t17,2035,23.21944446
Greece,TURKEY,m12_d5_t18,2035,25.6277778
Greece,TURKEY,m12_d5_t19,2035,25.6277778
Greece,TURKEY,m12_d5_t20,2035,24.8027778
Greece,TURKEY,m12_d5_t21,2035,21.64166668
Greece,TURKEY,m12_d5_t22,2035,21.91111113
Greece,TURKEY,m12_d5_t23,2035,21.42777779
Greece,TURKEY,m12_d5_t24,2035,19.45833335
Greece,ALBANIA,m1_d1_t1,2040,21.45195088
Greece,ALBANIA,m1_d1_t2,2040,21.45195088
Greece,ALBANIA,m1_d1_t3,2040,20.24747658
Greece,ALBANIA,m1_d1_t4,2040,19.31906428
Greece,ALBANIA,m1_d1_t5,2040,17.54839916
Greece,ALBANIA,m1_d1_t6,2040,18.26932538
Greece,ALBANIA,m1_d1_t7,2040,21.45195088
Greece,ALBANIA,m1_d1_t8,2040,21.10027955
Greece,ALBANIA,m1_d1_t9,2040,21.45195088
Greece,ALBANIA,m1_d1_t10,2040,20.49892158
Greece,ALBANIA,m1_d1_t11,2040,19.98548145
Greece,ALBANIA,m1_d1_t12,2040,18.15151548
Greece,ALBANIA,m1_d1_t13,2040,17.78050223
Greece,ALBANIA,m1_d1_t14,2040,17.10529329
Greece,ALBANIA,m1_d1_t15,2040,21.45195088
Greece,ALBANIA,m1_d1_t16,2040,21.45195088
Greece,ALBANIA,m1_d1_t17,2040,22.75313478
Greece,ALBANIA,m1_d1_t18,2040,24.12992802
Greece,ALBANIA,m1_d1_t19,2040,24.52379991
Greece,ALBANIA,m1_d1_t20,2040,24.42005687
Greece,ALBANIA,m1_d1_t21,2040,23.3562511
Greece,ALBANIA,m1_d1_t22,2040,22.00759157
Greece,ALBANIA,m1_d1_t23,2040,21.45195088
Greece,ALBANIA,m1_d1_t24,2040,21.45195088
Greece,ALBANIA,m1_d2_t1,2040,22.85863618
Greece,ALBANIA,m1_d2_t2,2040,21.97945786
Greece,ALBANIA,m1_d2_t3,2040,12.20123665
Greece,ALBANIA,m1_d2_t4,2040,10.99148729
Greece,ALBANIA,m1_d2_t5,2040,10.49211401
