REGION,INTERCONNECTION,TIMESLICE,YEAR,VALUE
EL53,ALBANIA,m3_d3_t2,2023,19.58747597
EL53,ALBANIA,m3_d3_t3,2023,19.32630963
EL53,ALBANIA,m3_d3_t4,2023,21.72801583
EL53,ALBANIA,m3_d3_t5,2023,19.65660824
EL53,ALBANIA,m3_d3_t6,2023,22.38605261
EL53,ALBANIA,m3_d3_t7,2023,26.81563868
EL53,ALBANIA,m3_d3_t8,2023,21.91236855
EL53,ALBANIA,m3_d3_t9,2023,5.120908752
EL53,ALBANIA,m3_d3_t10,2023,2.048363501
EL53,ALBANIA,m3_d3_t11,2023,2.048363501
EL53,ALBANIA,m3_d3_t12,2023,9.47368119
EL53,ALBANIA,m3_d3_t13,2023,9.217635753
EL53,ALBANIA,m3_d3_t14,2023,9.729726628
EL53,ALBANIA,m3_d3_t15,2023,11.26599925
EL53,ALBANIA,m3_d3_t16,2023,25.08989243
EL53,ALBANIA,m3_d3_t17,2023,29.09700353
EL53,ALBANIA,m3_d3_t18,2023,34.14109865
EL53,ALBANIA,m3_d3_t19,2023,45.34052609
EL53,ALBANIA,m3_d3_t20,2023,48.88419494
EL53,ALBANIA,m3_d3_t21,2023,44.56726886
EL53,ALBANIA,m3_d3_t22,2023,36.90126846
EL53,ALBANIA,m3_d3_t23,2023,34.45347408
EL53,ALBANIA,m3_d3_t24,2023,24.6315711
EL53,ALBANIA,m3_d4_t1,2023,38.78064198
EL53,ALBANIA,m3_d4_t2,2023,38.45802472
EL53,ALBANIA,m3_d4_t3,2023,33.82104185
EL53,ALBANIA,m3_d4_t4,2023,35.86172399
EL53,ALBANIA,m3_d4_t5,2023,35.97438398
EL53,ALBANIA,m3_d4_t6,2023,25.68135739
EL53,ALBANIA,m3_d4_t7,2023,26.39828461
EL53,ALBANIA,m3_d4_t8,2023,23.1721121
EL53,ALBANIA,m3_d4_t9,2023,18.02559881
EL53,ALBANIA,m3_d4_t10,2023,14.09530134
EL53,ALBANIA,m3_d4_t11,2023,9.793737987
EL53,ALBANIA,m3_d4_t12,2023,7.059172714
EL53,ALBANIA,m3_d4_t13,2023,6.462586844
EL53,ALBANIA,m3_d4_t14,2023,5.049216029
EL53,ALBANIA,m3_d4_t15,2023,3.310667508
EL53,ALBANIA,m3_d4_t16,2023,8.493027164
EL53,ALBANIA,m3_d4_t17,2023,25.58149967
EL53,ALBANIA,m3_d4_t18,2023,44.80795158
EL53,ALBANIA,m3_d4_t19,2023,53.25745102
EL53,ALBANIA,m3_d4_t20,2023,51.20908752
EL53,ALBANIA,m3_d4_t21,2023,45.78348469
EL53,ALBANIA,m3_d4_t22,2023,44.01165027
EL53,ALBANIA,m3_d4_t23,2023,40.53967413
EL53,ALBANIA,m3_d4_t24,2023,37.34422707
EL53,ALBANIA,m3_d5_t1,2023,23.04664984
EL53,ALBANIA,m3_d5_t2,2023,18.88591148
EL53,ALBANIA,m3_d5_t3,2023,16.44067755
EL53,ALBANIA,m3_d5_t4,2023,15.69814578
EL53,ALBANIA,m3_d5_t5,2023,16.15390666
EL53,ALBANIA,m3_d5_t6,2023,23.50497117
EL53,ALBANIA,m3_d5_t7,2023,25.57893921
EL53,ALBANIA,m3_d5_t8,2023,12.54366599
EL53,ALBANIA,m3_d5_t9,2023,9.985772066
EL53,ALBANIA,m3_d5_t10,2023,7.169272252
EL53,ALBANIA,m3_d5_t11,2023,0.768136313
EL53,ALBANIA,m3_d5_t12,2023,0.256045438
EL53,ALBANIA,m3_d5_t13,2023,0.256045438
EL53,ALBANIA,m3_d5_t14,2023,0.256045438
EL53,ALBANIA,m3_d5_t15,2023,0.358463613
EL53,ALBANIA,m3_d5_t16,2023,9.78349617
EL53,ALBANIA,m3_d5_t17,2023,34.9348395
EL53,ALBANIA,m3_d5_t18,2023,28.19060268
EL53,ALBANIA,m3_d5_t19,2023,32.54337512
EL53,ALBANIA,m3_d5_t20,2023,29.48363214
