REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
EL54,Geothermal_ME,Elec_Transmission,1,2023,1
EL54,Geothermal_ME,Elec_Transmission,1,2025,1
EL54,Geothermal_ME,Elec_Transmission,1,2030,1
EL54,Geothermal_ME,Elec_Transmission,1,2035,1
EL54,Geothermal_ME,Elec_Transmission,1,2040,1
EL54,Geothermal_ME,Elec_Transmission,1,2045,1
EL54,Geothermal_ME,Elec_Transmission,1,2050,1
EL54,HydroStor,Elec_Transmission,1,2023,1
EL54,HydroStor,Elec_Transmission,1,2025,1
EL54,HydroStor,Elec_Transmission,1,2030,1
EL54,HydroStor,Elec_Transmission,1,2035,1
EL54,HydroStor,Elec_Transmission,1,2040,1
EL54,HydroStor,Elec_Transmission,1,2045,1
EL54,HydroStor,Elec_Transmission,1,2050,1
EL61,Gas_CCS,Elec_Transmission,1,2023,1
EL61,Gas_CCS,Elec_Transmission,1,2025,1
EL61,Gas_CCS,Elec_Transmission,1,2030,1
EL61,Gas_CCS,Elec_Transmission,1,2035,1
EL61,Gas_CCS,Elec_Transmission,1,2040,1
EL61,Gas_CCS,Elec_Transmission,1,2045,1
EL61,Gas_CCS,Elec_Transmission,1,2050,1
EL61,Geothermal_HI,Elec_Transmission,1,2023,1
EL61,Geothermal_HI,Elec_Transmission,1,2025,1
EL61,Geothermal_HI,Elec_Transmission,1,2030,1
EL61,Geothermal_HI,Elec_Transmission,1,2035,1
EL61,Geothermal_HI,Elec_Transmission,1,2040,1
EL61,Geothermal_HI,Elec_Transmission,1,2045,1
EL61,Geothermal_HI,Elec_Transmission,1,2050,1
EL61,Geothermal_ME,Elec_Transmission,1,2023,1
EL61,Geothermal_ME,Elec_Transmission,1,2025,1
EL61,Geothermal_ME,Elec_Transmission,1,2030,1
EL61,Geothermal_ME,Elec_Transmission,1,2035,1
EL61,Geothermal_ME,Elec_Transmission,1,2040,1
EL61,Geothermal_ME,Elec_Transmission,1,2045,1
EL61,Geothermal_ME,Elec_Transmission,1,2050,1
EL61,HydroStor,Elec_Transmission,1,2023,1
EL61,HydroStor,Elec_Transmission,1,2025,1
EL61,HydroStor,Elec_Transmission,1,2030,1
EL61,HydroStor,Elec_Transmission,1,2035,1
EL61,HydroStor,Elec_Transmission,1,2040,1
EL61,HydroStor,Elec_Transmission,1,2045,1
EL61,HydroStor,Elec_Transmission,1,2050,1
EL62,Gas_CCS,Elec_Transmission,1,2023,1
EL62,Gas_CCS,Elec_Transmission,1,2025,1
EL62,Gas_CCS,Elec_Transmission,1,2030,1
EL62,Gas_CCS,Elec_Transmission,1,2035,1
EL62,Gas_CCS,Elec_Transmission,1,2040,1
EL62,Gas_CCS,Elec_Transmission,1,2045,1
EL62,Gas_CCS,Elec_Transmission,1,2050,1
EL62,Geothermal_HI,Elec_Transmission,1,2023,1
EL62,Geothermal_HI,Elec_Transmission,1,2025,1
EL62,Geothermal_HI,Elec_Transmission,1,2030,1
EL62,Geothermal_HI,Elec_Transmission,1,2035,1
EL62,Geothermal_HI,Elec_Transmission,1,2040,1
EL62,Geothermal_HI,Elec_Transmission,1,2045,1
EL62,Geothermal_HI,Elec_Transmission,1,2050,1
EL62,Geothermal_ME,Elec_Transmission,1,2023,1
EL62,Geothermal_ME,Elec_Transmission,1,2025,1
EL62,Geothermal_ME,Elec_Transmission,1,2030,1
EL62,Geothermal_ME,Elec_Transmission,1,2035,1
EL62,Geothermal_ME,Elec_Transmission,1,2040,1
EL62,Geothermal_ME,Elec_Transmission,1,2045,1
EL62,Geothermal_ME,Elec_Transmission,1,2050,1
EL62,HydroStor,Elec_Transmission,1,2023,1
EL62,HydroStor,Elec_Transmission,1,2025,1
EL62,HydroStor,Elec_Transmission,1,2030,1
EL62,HydroStor,Elec_Transmission,1,2035,1
EL62,HydroStor,Elec_Transmission,1,2040,1
EL62,HydroStor,Elec_Transmission,1,2045,1
EL62,HydroStor,Elec_Transmission,1,2050,1
EL63,Gas_CCS,Elec_Transmission,1,2023,1
EL63,Gas_CCS,Elec_Transmission,1,2025,1
EL63,Gas_CCS,Elec_Transmission,1,2030,1
EL63,Gas_CCS,Elec_Transmission,1,2035,1
EL63,Gas_CCS,Elec_Transmission,1,2040,1
EL63,Gas_CCS,Elec_Transmission,1,2045,1
EL63,Gas_CCS,Elec_Transmission,1,2050,1
EL63,Geothermal_HI,Elec_Transmission,1,2023,1
EL63,Geothermal_HI,Elec_Transmission,1,2025,1
EL63,Geothermal_HI,Elec_Transmission,1,2030,1
EL63,Geothermal_HI,Elec_Transmission,1,2035,1
EL63,Geothermal_HI,Elec_Transmission,1,2040,1
EL63,Geothermal_HI,Elec_Transmission,1,2045,1
EL63,Geothermal_HI,Elec_Transmission,1,2050,1
EL63,Geothermal_ME,Elec_Transmission,1,2023,1
EL63,Geothermal_ME,Elec_Transmission,1,2025,1
EL63,Geothermal_ME,Elec_Transmission,1,2030,1
EL63,Geothermal_ME,Elec_Transmission,1,2035,1
EL63,Geothermal_ME,Elec_Transmission,1,2040,1
EL63,Geothermal_ME,Elec_Transmission,1,2045,1
EL63,Geothermal_ME,Elec_Transmission,1,2050,1
EL63,HydroStor,Elec_Transmission,1,2023,1
EL63,HydroStor,Elec_Transmission,1,2025,1
EL63,HydroStor,Elec_Transmission,1,2030,1
EL63,HydroStor,Elec_Transmission,1,2035,1
EL63,HydroStor,Elec_Transmission,1,2040,1
EL63,HydroStor,Elec_Transmission,1,2045,1
EL63,HydroStor,Elec_Transmission,1,2050,1
EL64,Gas_CCS,Elec_Transmission,1,2023,1
EL64,Gas_CCS,Elec_Transmission,1,2025,1
EL64,Gas_CCS,Elec_Transmission,1,2030,1
EL64,Gas_CCS,Elec_Transmission,1,2035,1
EL64,Gas_CCS,Elec_Transmission,1,2040,1
EL64,Gas_CCS,Elec_Transmission,1,2045,1
EL64,Gas_CCS,Elec_Transmission,1,2050,1
EL64,Geothermal_HI,Elec_Transmission,1,2023,1
EL64,Geothermal_HI,Elec_Transmission,1,2025,1
EL64,Geothermal_HI,Elec_Transmission,1,2030,1
EL64,Geothermal_HI,Elec_Transmission,1,2035,1
EL64,Geothermal_HI,Elec_Transmission,1,2040,1
EL64,Geothermal_HI,Elec_Transmission,1,2045,1
EL64,Geothermal_HI,Elec_Transmission,1,2050,1
EL64,Geothermal_ME,Elec_Transmission,1,2023,1
EL64,Geothermal_ME,Elec_Transmission,1,2025,1
EL64,Geothermal_ME,Elec_Transmission,1,2030,1
EL64,Geothermal_ME,Elec_Transmission,1,2035,1
EL64,Geothermal_ME,Elec_Transmission,1,2040,1
EL64,Geothermal_ME,Elec_Transmission,1,2045,1
EL64,Geothermal_ME,Elec_Transmission,1,2050,1
EL64,HydroStor,Elec_Transmission,1,2023,1
EL64,HydroStor,Elec_Transmission,1,2025,1
EL64,HydroStor,Elec_Transmission,1,2030,1
EL64,HydroStor,Elec_Transmission,1,2035,1
EL64,HydroStor,Elec_Transmission,1,2040,1
EL64,HydroStor,Elec_Transmission,1,2045,1
EL64,HydroStor,Elec_Transmission,1,2050,1
EL30,Gas_CCS,Elec_Transmission,1,2023,1
EL30,Gas_CCS,Elec_Transmission,1,2025,1
EL30,Gas_CCS,Elec_Transmission,1,2030,1
EL30,Gas_CCS,Elec_Transmission,1,2035,1
EL30,Gas_CCS,Elec_Transmission,1,2040,1
EL30,Gas_CCS,Elec_Transmission,1,2045,1
EL30,Gas_CCS,Elec_Transmission,1,2050,1
EL30,Geothermal_HI,Elec_Transmission,1,2023,1
EL30,Geothermal_HI,Elec_Transmission,1,2025,1
EL30,Geothermal_HI,Elec_Transmission,1,2030,1
EL30,Geothermal_HI,Elec_Transmission,1,2035,1
EL30,Geothermal_HI,Elec_Transmission,1,2040,1
EL30,Geothermal_HI,Elec_Transmission,1,2045,1
EL30,Geothermal_HI,Elec_Transmission,1,2050,1
EL30,Geothermal_ME,Elec_Transmission,1,2023,1
EL30,Geothermal_ME,Elec_Transmission,1,2025,1
EL30,Geothermal_ME,Elec_Transmission,1,2030,1
EL30,Geothermal_ME,Elec_Transmission,1,2035,1
EL30,Geothermal_ME,Elec_Transmission,1,2040,1
EL30,Geothermal_ME,Elec_Transmission,1,2045,1
EL30,Geothermal_ME,Elec_Transmission,1,2050,1
EL30,HydroStor,Elec_Transmission,1,2023,1
EL30,HydroStor,Elec_Transmission,1,2025,1
EL30,HydroStor,Elec_Transmission,1,2030,1
EL30,HydroStor,Elec_Transmission,1,2035,1
EL30,HydroStor,Elec_Transmission,1,2040,1
EL30,HydroStor,Elec_Transmission,1,2045,1
EL30,HydroStor,Elec_Transmission,1,2050,1
EL65,Gas_CCS,Elec_Transmission,1,2023,1
EL65,Gas_CCS,Elec_Transmission,1,2025,1
EL65,Gas_CCS,Elec_Transmission,1,2030,1
EL65,Gas_CCS,Elec_Transmission,1,2035,1
EL65,Gas_CCS,Elec_Transmission,1,2040,1
EL65,Gas_CCS,Elec_Transmission,1,2045,1
EL65,Gas_CCS,Elec_Transmission,1,2050,1
EL65,Geothermal_HI,Elec_Transmission,1,2023,1
EL65,Geothermal_HI,Elec_Transmission,1,2025,1
EL65,Geothermal_HI,Elec_Transmission,1,2030,1
EL65,Geothermal_HI,Elec_Transmission,1,2035,1
EL65,Geothermal_HI,Elec_Transmission,1,2040,1
EL65,Geothermal_HI,Elec_Transmission,1,2045,1
EL65,Geothermal_HI,Elec_Transmission,1,2050,1
EL65,Geothermal_ME,Elec_Transmission,1,2023,1
EL65,Geothermal_ME,Elec_Transmission,1,2025,1
EL65,Geothermal_ME,Elec_Transmission,1,2030,1
EL65,Geothermal_ME,Elec_Transmission,1,2035,1
EL65,Geothermal_ME,Elec_Transmission,1,2040,1
EL65,Geothermal_ME,Elec_Transmission,1,2045,1
EL65,Geothermal_ME,Elec_Transmission,1,2050,1
EL65,HydroStor,Elec_Transmission,1,2023,1
EL65,HydroStor,Elec_Transmission,1,2025,1
EL65,HydroStor,Elec_Transmission,1,2030,1
EL65,HydroStor,Elec_Transmission,1,2035,1
EL65,HydroStor,Elec_Transmission,1,2040,1
EL65,HydroStor,Elec_Transmission,1,2045,1
EL65,HydroStor,Elec_Transmission,1,2050,1
EL53,Ilariona,Elec_Transmission,1,2023,1
EL53,Ilariona,Elec_Transmission,1,2025,1
EL53,Ilariona,Elec_Transmission,1,2030,1
EL53,Ilariona,Elec_Transmission,1,2035,1
EL53,Ilariona,Elec_Transmission,1,2040,1
EL53,Ilariona,Elec_Transmission,1,2045,1
EL53,Ilariona,Elec_Transmission,1,2050,1
EL64,Iron_I,Elec_Transmission,1,2023,1
EL64,Iron_I,Elec_Transmission,1,2025,1
EL64,Iron_I,Elec_Transmission,1,2030,1
EL64,Iron_I,Elec_Transmission,1,2035,1
EL64,Iron_I,Elec_Transmission,1,2040,1
EL64,Iron_I,Elec_Transmission,1,2045,1
EL64,Iron_I,Elec_Transmission,1,2050,1
EL64,Iron_II,Elec_Transmission,1,2023,1
EL64,Iron_II,Elec_Transmission,1,2025,1
EL64,Iron_II,Elec_Transmission,1,2030,1
EL64,Iron_II,Elec_Transmission,1,2035,1
EL64,Iron_II,Elec_Transmission,1,2040,1
EL64,Iron_II,Elec_Transmission,1,2045,1
EL64,Iron_II,Elec_Transmission,1,2050,1
EL64,Iron_III,Elec_Transmission,1,2023,1
EL64,Iron_III,Elec_Transmission,1,2025,1
EL64,Iron_III,Elec_Transmission,1,2030,1
EL64,Iron_III,Elec_Transmission,1,2035,1
EL64,Iron_III,Elec_Transmission,1,2040,1
EL64,Iron_III,Elec_Transmission,1,2045,1
EL64,Iron_III,Elec_Transmission,1,2050,1
EL64,IronII_CCGT,Elec_Transmission,1,2023,1
EL64,IronII_CCGT,Elec_Transmission,1,2025,1
EL64,IronII_CCGT,Elec_Transmission,1,2030,1
EL64,IronII_CCGT,Elec_Transmission,1,2035,1
EL64,IronII_CCGT,Elec_Transmission,1,2040,1
EL64,IronII_CCGT,Elec_Transmission,1,2045,1
EL64,IronII_CCGT,Elec_Transmission,1,2050,1
KARPATHOS,Karpathos,Elec_Transmission,1,2023,1
KARPATHOS,Karpathos,Elec_Transmission,1,2025,1
KARPATHOS,Karpathos,Elec_Transmission,1,2030,1
KARPATHOS,Karpathos,Elec_Transmission,1,2035,1
KARPATHOS,Karpathos,Elec_Transmission,1,2040,1
KARPATHOS,Karpathos,Elec_Transmission,1,2045,1
KARPATHOS,Karpathos,Elec_Transmission,1,2050,1
EL63,Kastrakiou,Elec_Transmission,1,2023,1
EL63,Kastrakiou,Elec_Transmission,1,2025,1
EL63,Kastrakiou,Elec_Transmission,1,2030,1
EL63,Kastrakiou,Elec_Transmission,1,2035,1
EL63,Kastrakiou,Elec_Transmission,1,2040,1
EL63,Kastrakiou,Elec_Transmission,1,2045,1
EL63,Kastrakiou,Elec_Transmission,1,2050,1
EL65,KORINTHOS_POWER,Elec_Transmission,1,2023,1
EL65,KORINTHOS_POWER,Elec_Transmission,1,2025,1
EL65,KORINTHOS_POWER,Elec_Transmission,1,2030,1
EL65,KORINTHOS_POWER,Elec_Transmission,1,2035,1
EL65,KORINTHOS_POWER,Elec_Transmission,1,2040,1
EL65,KORINTHOS_POWER,Elec_Transmission,1,2045,1
EL65,KORINTHOS_POWER,Elec_Transmission,1,2050,1
KOS,Kos_Kalymnos,Elec_Transmission,1,2023,1
KOS,Kos_Kalymnos,Elec_Transmission,1,2025,1
KOS,Kos_Kalymnos,Elec_Transmission,1,2030,1
KOS,Kos_Kalymnos,Elec_Transmission,1,2035,1
KOS,Kos_Kalymnos,Elec_Transmission,1,2040,1
KOS,Kos_Kalymnos,Elec_Transmission,1,2045,1
KOS,Kos_Kalymnos,Elec_Transmission,1,2050,1
EL63,Kremaston,Elec_Transmission,1,2023,1
EL63,Kremaston,Elec_Transmission,1,2025,1
EL63,Kremaston,Elec_Transmission,1,2030,1
EL63,Kremaston,Elec_Transmission,1,2035,1
EL63,Kremaston,Elec_Transmission,1,2040,1
EL63,Kremaston,Elec_Transmission,1,2045,1
EL63,Kremaston,Elec_Transmission,1,2050,1
EL65,Ladona,Elec_Transmission,1,2023,1
EL65,Ladona,Elec_Transmission,1,2025,1
EL65,Ladona,Elec_Transmission,1,2030,1
EL65,Ladona,Elec_Transmission,1,2035,1
EL65,Ladona,Elec_Transmission,1,2040,1
EL65,Ladona,Elec_Transmission,1,2045,1
EL65,Ladona,Elec_Transmission,1,2050,1
LEMNOS,Lemnos,Elec_Transmission,1,2023,1
LEMNOS,Lemnos,Elec_Transmission,1,2025,1
LEMNOS,Lemnos,Elec_Transmission,1,2030,1
LEMNOS,Lemnos,Elec_Transmission,1,2035,1
LEMNOS,Lemnos,Elec_Transmission,1,2040,1
LEMNOS,Lemnos,Elec_Transmission,1,2045,1
LEMNOS,Lemnos,Elec_Transmission,1,2050,1
LESVOS,Lesvos,Elec_Transmission,1,2023,1
LESVOS,Lesvos,Elec_Transmission,1,2025,1
LESVOS,Lesvos,Elec_Transmission,1,2030,1
LESVOS,Lesvos,Elec_Transmission,1,2035,1
LESVOS,Lesvos,Elec_Transmission,1,2040,1
LESVOS,Lesvos,Elec_Transmission,1,2045,1
LESVOS,Lesvos,Elec_Transmission,1,2050,1
Crete,Linoperamata,Elec_Transmission,1,2023,1
Crete,Linoperamata,Elec_Transmission,1,2025,1
Crete,Linoperamata,Elec_Transmission,1,2030,1
Crete,Linoperamata,Elec_Transmission,1,2035,1
Crete,Linoperamata,Elec_Transmission,1,2040,1
Crete,Linoperamata,Elec_Transmission,1,2045,1
Crete,Linoperamata,Elec_Transmission,1,2050,1
EL65,Megalopolis_III,Elec_Transmission,1,2023,1
EL65,Megalopolis_III,Elec_Transmission,1,2025,1
EL65,Megalopolis_III,Elec_Transmission,1,2030,1
EL65,Megalopolis_III,Elec_Transmission,1,2035,1
EL65,Megalopolis_III,Elec_Transmission,1,2040,1
EL65,Megalopolis_III,Elec_Transmission,1,2045,1
EL65,Megalopolis_III,Elec_Transmission,1,2050,1
EL65,Megalopolis_IV,Elec_Transmission,1,2023,1
EL65,Megalopolis_IV,Elec_Transmission,1,2025,1
EL65,Megalopolis_IV,Elec_Transmission,1,2030,1
EL65,Megalopolis_IV,Elec_Transmission,1,2035,1
EL65,Megalopolis_IV,Elec_Transmission,1,2040,1
EL65,Megalopolis_IV,Elec_Transmission,1,2045,1
EL65,Megalopolis_IV,Elec_Transmission,1,2050,1
EL53,Melitis_I,Elec_Transmission,1,2023,1
EL53,Melitis_I,Elec_Transmission,1,2025,1
EL53,Melitis_I,Elec_Transmission,1,2030,1
EL53,Melitis_I,Elec_Transmission,1,2035,1
EL53,Melitis_I,Elec_Transmission,1,2040,1
EL53,Melitis_I,Elec_Transmission,1,2045,1
EL53,Melitis_I,Elec_Transmission,1,2050,1
EL51,NGImports,GRGas,1,2023,1
EL51,NGImports,GRGas,1,2025,1
EL51,NGImports,GRGas,1,2030,1
EL51,NGImports,GRGas,1,2035,1
EL51,NGImports,GRGas,1,2040,1
EL51,NGImports,GRGas,1,2045,1
EL51,NGImports,GRGas,1,2050,1
EL51,OCGT,Elec_Transmission,1,2023,1
EL51,OCGT,Elec_Transmission,1,2025,1
EL51,OCGT,Elec_Transmission,1,2030,1
EL51,OCGT,Elec_Transmission,1,2035,1
EL51,OCGT,Elec_Transmission,1,2040,1
EL51,OCGT,Elec_Transmission,1,2045,1
EL51,OCGT,Elec_Transmission,1,2050,1
EL51,OffshoreWind,Elec_Transmission,1,2023,1
EL51,OffshoreWind,Elec_Transmission,1,2025,1
EL51,OffshoreWind,Elec_Transmission,1,2030,1
EL51,OffshoreWind,Elec_Transmission,1,2035,1
EL51,OffshoreWind,Elec_Transmission,1,2040,1
EL51,OffshoreWind,Elec_Transmission,1,2045,1
EL51,OffshoreWind,Elec_Transmission,1,2050,1
EL52,NGImports,GRGas,1,2023,1
EL52,NGImports,GRGas,1,2025,1
EL52,NGImports,GRGas,1,2030,1
EL52,NGImports,GRGas,1,2035,1
EL52,NGImports,GRGas,1,2040,1
EL52,NGImports,GRGas,1,2045,1
EL52,NGImports,GRGas,1,2050,1
EL52,OCGT,Elec_Transmission,1,2023,1
EL52,OCGT,Elec_Transmission,1,2025,1
EL52,OCGT,Elec_Transmission,1,2030,1
EL52,OCGT,Elec_Transmission,1,2035,1
EL52,OCGT,Elec_Transmission,1,2040,1
EL52,OCGT,Elec_Transmission,1,2045,1
EL52,OCGT,Elec_Transmission,1,2050,1
EL52,OffshoreWind,Elec_Transmission,1,2023,1
EL52,OffshoreWind,Elec_Transmission,1,2025,1
EL52,OffshoreWind,Elec_Transmission,1,2030,1
EL52,OffshoreWind,Elec_Transmission,1,2035,1
EL52,OffshoreWind,Elec_Transmission,1,2040,1
EL52,OffshoreWind,Elec_Transmission,1,2045,1
EL52,OffshoreWind,Elec_Transmission,1,2050,1
EL53,NGImports,GRGas,1,2023,1
EL53,NGImports,GRGas,1,2025,1
EL53,NGImports,GRGas,1,2030,1
EL53,NGImports,GRGas,1,2035,1
EL53,NGImports,GRGas,1,2040,1
EL53,NGImports,GRGas,1,2045,1
EL53,NGImports,GRGas,1,2050,1
EL53,OCGT,Elec_Transmission,1,2023,1
EL53,OCGT,Elec_Transmission,1,2025,1
EL53,OCGT,Elec_Transmission,1,2030,1
EL53,OCGT,Elec_Transmission,1,2035,1
EL53,OCGT,Elec_Transmission,1,2040,1
EL53,OCGT,Elec_Transmission,1,2045,1
EL53,OCGT,Elec_Transmission,1,2050,1
EL53,OffshoreWind,Elec_Transmission,1,2023,1
EL53,OffshoreWind,Elec_Transmission,1,2025,1
EL53,OffshoreWind,Elec_Transmission,1,2030,1
EL53,OffshoreWind,Elec_Transmission,1,2035,1
EL53,OffshoreWind,Elec_Transmission,1,2040,1
EL53,OffshoreWind,Elec_Transmission,1,2045,1
EL53,OffshoreWind,Elec_Transmission,1,2050,1
EL54,NGImports,GRGas,1,2023,1
EL54,NGImports,GRGas,1,2025,1
EL54,NGImports,GRGas,1,2030,1
EL54,NGImports,GRGas,1,2035,1
EL54,NGImports,GRGas,1,2040,1
EL54,NGImports,GRGas,1,2045,1
EL54,NGImports,GRGas,1,2050,1
EL54,OCGT,Elec_Transmission,1,2023,1
EL54,OCGT,Elec_Transmission,1,2025,1
EL54,OCGT,Elec_Transmission,1,2030,1
EL54,OCGT,Elec_Transmission,1,2035,1
EL54,OCGT,Elec_Transmission,1,2040,1
EL54,OCGT,Elec_Transmission,1,2045,1
EL54,OCGT,Elec_Transmission,1,2050,1
EL54,OffshoreWind,Elec_Transmission,1,2023,1
EL54,OffshoreWind,Elec_Transmission,1,2025,1
EL54,OffshoreWind,Elec_Transmission,1,2030,1
EL54,OffshoreWind,Elec_Transmission,1,2035,1
EL54,OffshoreWind,Elec_Transmission,1,2040,1
EL54,OffshoreWind,Elec_Transmission,1,2045,1
EL54,OffshoreWind,Elec_Transmission,1,2050,1
EL61,NGImports,GRGas,1,2023,1
EL61,NGImports,GRGas,1,2025,1
EL61,NGImports,GRGas,1,2030,1
EL61,NGImports,GRGas,1,2035,1
EL61,NGImports,GRGas,1,2040,1
EL61,NGImports,GRGas,1,2045,1
EL61,NGImports,GRGas,1,2050,1
EL61,OCGT,Elec_Transmission,1,2023,1
EL61,OCGT,Elec_Transmission,1,2025,1
EL61,OCGT,Elec_Transmission,1,2030,1
EL61,OCGT,Elec_Transmission,1,2035,1
EL61,OCGT,Elec_Transmission,1,2040,1
EL61,OCGT,Elec_Transmission,1,2045,1
EL61,OCGT,Elec_Transmission,1,2050,1
EL61,OffshoreWind,Elec_Transmission,1,2023,1
EL61,OffshoreWind,Elec_Transmission,1,2025,1
EL61,OffshoreWind,Elec_Transmission,1,2030,1
EL61,OffshoreWind,Elec_Transmission,1,2035,1
EL61,OffshoreWind,Elec_Transmission,1,2040,1
EL61,OffshoreWind,Elec_Transmission,1,2045,1
EL61,OffshoreWind,Elec_Transmission,1,2050,1
EL62,NGImports,GRGas,1,2023,1
EL62,NGImports,GRGas,1,2025,1
EL62,NGImports,GRGas,1,2030,1
EL62,NGImports,GRGas,1,2035,1
EL62,NGImports,GRGas,1,2040,1
EL62,NGImports,GRGas,1,2045,1
EL62,NGImports,GRGas,1,2050,1
EL62,OCGT,Elec_Transmission,1,2023,1
EL62,OCGT,Elec_Transmission,1,2025,1
EL62,OCGT,Elec_Transmission,1,2030,1
EL62,OCGT,Elec_Transmission,1,2035,1
EL62,OCGT,Elec_Transmission,1,2040,1
EL62,OCGT,Elec_Transmission,1,2045,1
EL62,OCGT,Elec_Transmission,1,2050,1
EL62,OffshoreWind,Elec_Transmission,1,2023,1
EL62,OffshoreWind,Elec_Transmission,1,2025,1
EL62,OffshoreWind,Elec_Transmission,1,2030,1
EL62,OffshoreWind,Elec_Transmission,1,2035,1
EL62,OffshoreWind,Elec_Transmission,1,2040,1
EL62,OffshoreWind,Elec_Transmission,1,2045,1
EL62,OffshoreWind,Elec_Transmission,1,2050,1
EL63,NGImports,GRGas,1,2023,1
EL63,NGImports,GRGas,1,2025,1
EL63,NGImports,GRGas,1,2030,1
EL63,NGImports,GRGas,1,2035,1
EL63,NGImports,GRGas,1,2040,1
EL63,NGImports,GRGas,1,2045,1
EL63,NGImports,GRGas,1,2050,1
EL63,OCGT,Elec_Transmission,1,2023,1
EL63,OCGT,Elec_Transmission,1,2025,1
EL63,OCGT,Elec_Transmission,1,2030,1
EL63,OCGT,Elec_Transmission,1,2035,1
EL63,OCGT,Elec_Transmission,1,2040,1
EL63,OCGT,Elec_Transmission,1,2045,1
EL63,OCGT,Elec_Transmission,1,2050,1
EL63,OffshoreWind,Elec_Transmission,1,2023,1
EL63,OffshoreWind,Elec_Transmission,1,2025,1
EL63,OffshoreWind,Elec_Transmission,1,2030,1
EL63,OffshoreWind,Elec_Transmission,1,2035,1
EL63,OffshoreWind,Elec_Transmission,1,2040,1
EL63,OffshoreWind,Elec_Transmission,1,2045,1
EL63,OffshoreWind,Elec_Transmission,1,2050,1
EL64,NGImports,GRGas,1,2023,1
EL64,NGImports,GRGas,1,2025,1
EL64,NGImports,GRGas,1,2030,1
EL64,NGImports,GRGas,1,2035,1
EL64,NGImports,GRGas,1,2040,1
EL64,NGImports,GRGas,1,2045,1
EL64,NGImports,GRGas,1,2050,1
EL64,OCGT,Elec_Transmission,1,2023,1
EL64,OCGT,Elec_Transmission,1,2025,1
EL64,OCGT,Elec_Transmission,1,2030,1
EL64,OCGT,Elec_Transmission,1,2035,1
EL64,OCGT,Elec_Transmission,1,2040,1
EL64,OCGT,Elec_Transmission,1,2045,1
EL64,OCGT,Elec_Transmission,1,2050,1
EL64,OffshoreWind,Elec_Transmission,1,2023,1
EL64,OffshoreWind,Elec_Transmission,1,2025,1
EL64,OffshoreWind,Elec_Transmission,1,2030,1
EL64,OffshoreWind,Elec_Transmission,1,2035,1
EL64,OffshoreWind,Elec_Transmission,1,2040,1
EL64,OffshoreWind,Elec_Transmission,1,2045,1
EL64,OffshoreWind,Elec_Transmission,1,2050,1
EL30,NGImports,GRGas,1,2023,1
EL30,NGImports,GRGas,1,2025,1
EL30,NGImports,GRGas,1,2030,1
EL30,NGImports,GRGas,1,2035,1
EL30,NGImports,GRGas,1,2040,1
EL30,NGImports,GRGas,1,2045,1
EL30,NGImports,GRGas,1,2050,1
EL30,OCGT,Elec_Transmission,1,2023,1
EL30,OCGT,Elec_Transmission,1,2025,1
EL30,OCGT,Elec_Transmission,1,2030,1
EL30,OCGT,Elec_Transmission,1,2035,1
EL30,OCGT,Elec_Transmission,1,2040,1
EL30,OCGT,Elec_Transmission,1,2045,1
EL30,OCGT,Elec_Transmission,1,2050,1
EL30,OffshoreWind,Elec_Transmission,1,2023,1
EL30,OffshoreWind,Elec_Transmission,1,2025,1
EL30,OffshoreWind,Elec_Transmission,1,2030,1
EL30,OffshoreWind,Elec_Transmission,1,2035,1
EL30,OffshoreWind,Elec_Transmission,1,2040,1
EL30,OffshoreWind,Elec_Transmission,1,2045,1
EL30,OffshoreWind,Elec_Transmission,1,2050,1
EL65,NGImports,GRGas,1,2023,1
EL65,NGImports,GRGas,1,2025,1
EL65,NGImports,GRGas,1,2030,1
EL65,NGImports,GRGas,1,2035,1
EL65,NGImports,GRGas,1,2040,1
EL65,NGImports,GRGas,1,2045,1
EL65,NGImports,GRGas,1,2050,1
EL65,OCGT,Elec_Transmission,1,2023,1
EL65,OCGT,Elec_Transmission,1,2025,1
EL65,OCGT,Elec_Transmission,1,2030,1
EL65,OCGT,Elec_Transmission,1,2035,1
EL65,OCGT,Elec_Transmission,1,2040,1
EL65,OCGT,Elec_Transmission,1,2045,1
EL65,OCGT,Elec_Transmission,1,2050,1
EL65,OffshoreWind,Elec_Transmission,1,2023,1
EL65,OffshoreWind,Elec_Transmission,1,2025,1
EL65,OffshoreWind,Elec_Transmission,1,2030,1
EL65,OffshoreWind,Elec_Transmission,1,2035,1
EL65,OffshoreWind,Elec_Transmission,1,2040,1
EL65,OffshoreWind,Elec_Transmission,1,2045,1
EL65,OffshoreWind,Elec_Transmission,1,2050,1
THIRA,OilImports,GROil,1,2023,1
THIRA,OilImports,GROil,1,2025,1
THIRA,OilImports,GROil,1,2030,1
THIRA,OilImports,GROil,1,2035,1
THIRA,OilImports,GROil,1,2040,1
THIRA,OilImports,GROil,1,2045,1
THIRA,OilImports,GROil,1,2050,1
SAMOS,OilImports,GROil,1,2023,1
SAMOS,OilImports,GROil,1,2025,1
SAMOS,OilImports,GROil,1,2030,1
SAMOS,OilImports,GROil,1,2035,1
SAMOS,OilImports,GROil,1,2040,1
SAMOS,OilImports,GROil,1,2045,1
SAMOS,OilImports,GROil,1,2050,1
CHIOS,OilImports,GROil,1,2023,1
CHIOS,OilImports,GROil,1,2025,1
