REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
EL62,OCGT,1,2025,0.69
EL62,OCGT,1,2030,0.69
EL62,OCGT,1,2035,0.69
EL62,OCGT,1,2040,0.69
EL62,OCGT,1,2045,0.69
EL62,OCGT,1,2050,0.69
EL63,OCGT,1,2023,0.69
EL63,OCGT,1,2025,0.69
EL63,OCGT,1,2030,0.69
EL63,OCGT,1,2035,0.69
EL63,OCGT,1,2040,0.69
EL63,OCGT,1,2045,0.69
EL63,OCGT,1,2050,0.69
EL64,OCGT,1,2023,0.69
EL64,OCGT,1,2025,0.69
EL64,OCGT,1,2030,0.69
EL64,OCGT,1,2035,0.69
EL64,OCGT,1,2040,0.69
EL64,OCGT,1,2045,0.69
EL64,OCGT,1,2050,0.69
EL51,OCGT,1,2023,0.69
EL51,OCGT,1,2025,0.69
EL51,OCGT,1,2030,0.69
EL51,OCGT,1,2035,0.69
EL51,OCGT,1,2040,0.69
EL51,OCGT,1,2045,0.69
EL51,OCGT,1,2050,0.69
EL52,OCGT,1,2023,0.69
EL52,OCGT,1,2025,0.69
EL52,OCGT,1,2030,0.69
EL52,OCGT,1,2035,0.69
EL52,OCGT,1,2040,0.69
EL52,OCGT,1,2045,0.69
EL52,OCGT,1,2050,0.69
EL53,OCGT,1,2023,0.69
EL53,OCGT,1,2025,0.69
EL53,OCGT,1,2030,0.69
EL53,OCGT,1,2035,0.69
EL53,OCGT,1,2040,0.69
EL53,OCGT,1,2045,0.69
EL53,OCGT,1,2050,0.69
EL54,OCGT,1,2023,0.69
EL54,OCGT,1,2025,0.69
EL54,OCGT,1,2030,0.69
EL54,OCGT,1,2035,0.69
EL54,OCGT,1,2040,0.69
EL54,OCGT,1,2045,0.69
EL54,OCGT,1,2050,0.69
EL30,OCGT,1,2023,0.69
EL30,OCGT,1,2025,0.69
EL30,OCGT,1,2030,0.69
EL30,OCGT,1,2035,0.69
EL30,OCGT,1,2040,0.69
EL30,OCGT,1,2045,0.69
EL30,OCGT,1,2050,0.69
EL65,OCGT,1,2023,0.69
EL65,OCGT,1,2025,0.69
EL65,OCGT,1,2030,0.69
EL65,OCGT,1,2035,0.69
EL65,OCGT,1,2040,0.69
EL65,OCGT,1,2045,0.69
EL65,OCGT,1,2050,0.69
EL61,OffshoreWind,1,2023,0.12
EL61,OffshoreWind,1,2025,0.12
EL61,OffshoreWind,1,2030,0.12
EL61,OffshoreWind,1,2035,0.12
EL61,OffshoreWind,1,2040,0.12
EL61,OffshoreWind,1,2045,0.12
EL61,OffshoreWind,1,2050,0.12
EL62,OffshoreWind,1,2023,0.12
EL62,OffshoreWind,1,2025,0.12
EL62,OffshoreWind,1,2030,0.12
EL62,OffshoreWind,1,2035,0.12
EL62,OffshoreWind,1,2040,0.12
EL62,OffshoreWind,1,2045,0.12
EL62,OffshoreWind,1,2050,0.12
EL63,OffshoreWind,1,2023,0.12
EL63,OffshoreWind,1,2025,0.12
EL63,OffshoreWind,1,2030,0.12
EL63,OffshoreWind,1,2035,0.12
EL63,OffshoreWind,1,2040,0.12
EL63,OffshoreWind,1,2045,0.12
EL63,OffshoreWind,1,2050,0.12
EL64,OffshoreWind,1,2023,0.12
EL64,OffshoreWind,1,2025,0.12
EL64,OffshoreWind,1,2030,0.12
EL64,OffshoreWind,1,2035,0.12
EL64,OffshoreWind,1,2040,0.12
EL64,OffshoreWind,1,2045,0.12
EL64,OffshoreWind,1,2050,0.12
EL51,OffshoreWind,1,2023,0.12
EL51,OffshoreWind,1,2025,0.12
EL51,OffshoreWind,1,2030,0.12
EL51,OffshoreWind,1,2035,0.12
EL51,OffshoreWind,1,2040,0.12
EL51,OffshoreWind,1,2045,0.12
EL51,OffshoreWind,1,2050,0.12
EL52,OffshoreWind,1,2023,0.12
EL52,OffshoreWind,1,2025,0.12
EL52,OffshoreWind,1,2030,0.12
EL52,OffshoreWind,1,2035,0.12
EL52,OffshoreWind,1,2040,0.12
EL52,OffshoreWind,1,2045,0.12
EL52,OffshoreWind,1,2050,0.12
EL53,OffshoreWind,1,2023,0.12
EL53,OffshoreWind,1,2025,0.12
EL53,OffshoreWind,1,2030,0.12
EL53,OffshoreWind,1,2035,0.12
EL53,OffshoreWind,1,2040,0.12
EL53,OffshoreWind,1,2045,0.12
EL53,OffshoreWind,1,2050,0.12
EL54,OffshoreWind,1,2023,0.12
EL54,OffshoreWind,1,2025,0.12
EL54,OffshoreWind,1,2030,0.12
EL54,OffshoreWind,1,2035,0.12
EL54,OffshoreWind,1,2040,0.12
EL54,OffshoreWind,1,2045,0.12
EL54,OffshoreWind,1,2050,0.12
EL30,OffshoreWind,1,2023,0.12
EL30,OffshoreWind,1,2025,0.12
EL30,OffshoreWind,1,2030,0.12
EL30,OffshoreWind,1,2035,0.12
EL30,OffshoreWind,1,2040,0.12
EL30,OffshoreWind,1,2045,0.12
EL30,OffshoreWind,1,2050,0.12
EL65,OffshoreWind,1,2023,0.12
EL65,OffshoreWind,1,2025,0.12
EL65,OffshoreWind,1,2030,0.12
EL65,OffshoreWind,1,2035,0.12
EL65,OffshoreWind,1,2040,0.12
EL65,OffshoreWind,1,2045,0.12
EL65,OffshoreWind,1,2050,0.12
Crete,OffshoreWind,1,2023,0.12
Crete,OffshoreWind,1,2025,0.12
Crete,OffshoreWind,1,2030,0.12
Crete,OffshoreWind,1,2035,0.12
Crete,OffshoreWind,1,2040,0.12
Crete,OffshoreWind,1,2045,0.12
Crete,OffshoreWind,1,2050,0.12
THIRA,OffshoreWind,1,2023,0.12
THIRA,OffshoreWind,1,2025,0.12
THIRA,OffshoreWind,1,2030,0.12
THIRA,OffshoreWind,1,2035,0.12
THIRA,OffshoreWind,1,2040,0.12
THIRA,OffshoreWind,1,2045,0.12
THIRA,OffshoreWind,1,2050,0.12
SAMOS,OffshoreWind,1,2023,0.12
SAMOS,OffshoreWind,1,2025,0.12
SAMOS,OffshoreWind,1,2030,0.12
SAMOS,OffshoreWind,1,2035,0.12
SAMOS,OffshoreWind,1,2040,0.12
SAMOS,OffshoreWind,1,2045,0.12
SAMOS,OffshoreWind,1,2050,0.12
CHIOS,OffshoreWind,1,2023,0.12
CHIOS,OffshoreWind,1,2025,0.12
CHIOS,OffshoreWind,1,2030,0.12
CHIOS,OffshoreWind,1,2035,0.12
CHIOS,OffshoreWind,1,2040,0.12
CHIOS,OffshoreWind,1,2045,0.12
CHIOS,OffshoreWind,1,2050,0.12
LESVOS,OffshoreWind,1,2023,0.12
LESVOS,OffshoreWind,1,2025,0.12
LESVOS,OffshoreWind,1,2030,0.12
LESVOS,OffshoreWind,1,2035,0.12
LESVOS,OffshoreWind,1,2040,0.12
LESVOS,OffshoreWind,1,2045,0.12
LESVOS,OffshoreWind,1,2050,0.12
LEMNOS,OffshoreWind,1,2023,0.12
LEMNOS,OffshoreWind,1,2025,0.12
LEMNOS,OffshoreWind,1,2030,0.12
LEMNOS,OffshoreWind,1,2035,0.12
LEMNOS,OffshoreWind,1,2040,0.12
LEMNOS,OffshoreWind,1,2045,0.12
LEMNOS,OffshoreWind,1,2050,0.12
KOS,OffshoreWind,1,2023,0.12
KOS,OffshoreWind,1,2025,0.12
KOS,OffshoreWind,1,2030,0.12
KOS,OffshoreWind,1,2035,0.12
KOS,OffshoreWind,1,2040,0.12
KOS,OffshoreWind,1,2045,0.12
KOS,OffshoreWind,1,2050,0.12
KARPATHOS,OffshoreWind,1,2023,0.12
KARPATHOS,OffshoreWind,1,2025,0.12
KARPATHOS,OffshoreWind,1,2030,0.12
KARPATHOS,OffshoreWind,1,2035,0.12
KARPATHOS,OffshoreWind,1,2040,0.12
KARPATHOS,OffshoreWind,1,2045,0.12
KARPATHOS,OffshoreWind,1,2050,0.12
RODOS,OffshoreWind,1,2023,0.12
RODOS,OffshoreWind,1,2025,0.12
RODOS,OffshoreWind,1,2030,0.12
RODOS,OffshoreWind,1,2035,0.12
RODOS,OffshoreWind,1,2040,0.12
RODOS,OffshoreWind,1,2045,0.12
RODOS,OffshoreWind,1,2050,0.12
SKYROS,OffshoreWind,1,2023,0.12
SKYROS,OffshoreWind,1,2025,0.12
SKYROS,OffshoreWind,1,2030,0.12
SKYROS,OffshoreWind,1,2035,0.12
SKYROS,OffshoreWind,1,2040,0.12
SKYROS,OffshoreWind,1,2045,0.12
SKYROS,OffshoreWind,1,2050,0.12
SERIFOS,OffshoreWind,1,2023,0.12
SERIFOS,OffshoreWind,1,2025,0.12
SERIFOS,OffshoreWind,1,2030,0.12
SERIFOS,OffshoreWind,1,2035,0.12
SERIFOS,OffshoreWind,1,2040,0.12
SERIFOS,OffshoreWind,1,2045,0.12
SERIFOS,OffshoreWind,1,2050,0.12
EL61,OilImports,1,2023,13.39869282
EL61,OilImports,1,2025,18.17647028
EL61,OilImports,1,2030,18.17647028
EL61,OilImports,1,2035,18.17647028
EL61,OilImports,1,2040,18.17647028
EL61,OilImports,1,2045,18.17647028
EL61,OilImports,1,2050,18.17647028
EL62,OilImports,1,2023,13.39869282
EL62,OilImports,1,2025,18.17647028
EL62,OilImports,1,2030,18.17647028
EL62,OilImports,1,2035,18.17647028
EL62,OilImports,1,2040,18.17647028
EL62,OilImports,1,2045,18.17647028
EL62,OilImports,1,2050,18.17647028
EL63,OilImports,1,2023,13.39869282
EL63,OilImports,1,2025,18.17647028
EL63,OilImports,1,2030,18.17647028
EL63,OilImports,1,2035,18.17647028
EL63,OilImports,1,2040,18.17647028
EL63,OilImports,1,2045,18.17647028
EL63,OilImports,1,2050,18.17647028
EL64,OilImports,1,2023,13.39869282
EL64,OilImports,1,2025,18.17647028
EL64,OilImports,1,2030,18.17647028
EL64,OilImports,1,2035,18.17647028
EL64,OilImports,1,2040,18.17647028
EL64,OilImports,1,2045,18.17647028
EL64,OilImports,1,2050,18.17647028
EL51,OilImports,1,2023,13.39869282
EL51,OilImports,1,2025,18.17647028
EL51,OilImports,1,2030,18.17647028
EL51,OilImports,1,2035,18.17647028
EL51,OilImports,1,2040,18.17647028
EL51,OilImports,1,2045,18.17647028
EL51,OilImports,1,2050,18.17647028
EL52,OilImports,1,2023,13.39869282
EL52,OilImports,1,2025,18.17647028
EL52,OilImports,1,2030,18.17647028
EL52,OilImports,1,2035,18.17647028
EL52,OilImports,1,2040,18.17647028
EL52,OilImports,1,2045,18.17647028
EL52,OilImports,1,2050,18.17647028
EL53,OilImports,1,2023,13.39869282
EL53,OilImports,1,2025,18.17647028
EL53,OilImports,1,2030,18.17647028
EL53,OilImports,1,2035,18.17647028
EL53,OilImports,1,2040,18.17647028
EL53,OilImports,1,2045,18.17647028
EL53,OilImports,1,2050,18.17647028
EL54,OilImports,1,2023,13.39869282
EL54,OilImports,1,2025,18.17647028
EL54,OilImports,1,2030,18.17647028
EL54,OilImports,1,2035,18.17647028
EL54,OilImports,1,2040,18.17647028
EL54,OilImports,1,2045,18.17647028
EL54,OilImports,1,2050,18.17647028
EL30,OilImports,1,2023,13.39869282
EL30,OilImports,1,2025,18.17647028
EL30,OilImports,1,2030,18.17647028
EL30,OilImports,1,2035,18.17647028
EL30,OilImports,1,2040,18.17647028
EL30,OilImports,1,2045,18.17647028
EL30,OilImports,1,2050,18.17647028
EL65,OilImports,1,2023,13.39869282
EL65,OilImports,1,2025,18.17647028
EL65,OilImports,1,2030,18.17647028
EL65,OilImports,1,2035,18.17647028
EL65,OilImports,1,2040,18.17647028
EL65,OilImports,1,2045,18.17647028
EL65,OilImports,1,2050,18.17647028
THIRA,OilImports,1,2023,13.39869282
THIRA,OilImports,1,2025,18.17647028
THIRA,OilImports,1,2030,18.17647028
THIRA,OilImports,1,2035,18.17647028
THIRA,OilImports,1,2040,18.17647028
THIRA,OilImports,1,2045,18.17647028
THIRA,OilImports,1,2050,18.17647028
SAMOS,OilImports,1,2023,13.39869282
SAMOS,OilImports,1,2025,18.17647028
SAMOS,OilImports,1,2030,18.17647028
SAMOS,OilImports,1,2035,18.17647028
SAMOS,OilImports,1,2040,18.17647028
SAMOS,OilImports,1,2045,18.17647028
SAMOS,OilImports,1,2050,18.17647028
RODOS,OilImports,1,2023,13.39869282
RODOS,OilImports,1,2025,18.17647028
RODOS,OilImports,1,2030,18.17647028
RODOS,OilImports,1,2035,18.17647028
RODOS,OilImports,1,2040,18.17647028
RODOS,OilImports,1,2045,18.17647028
RODOS,OilImports,1,2050,18.17647028
LESVOS,OilImports,1,2023,13.39869282
LESVOS,OilImports,1,2025,18.17647028
LESVOS,OilImports,1,2030,18.17647028
LESVOS,OilImports,1,2035,18.17647028
LESVOS,OilImports,1,2040,18.17647028
LESVOS,OilImports,1,2045,18.17647028
LESVOS,OilImports,1,2050,18.17647028
LEMNOS,OilImports,1,2023,13.39869282
LEMNOS,OilImports,1,2025,18.17647028
LEMNOS,OilImports,1,2030,18.17647028
LEMNOS,OilImports,1,2035,18.17647028
LEMNOS,OilImports,1,2040,18.17647028
LEMNOS,OilImports,1,2045,18.17647028
LEMNOS,OilImports,1,2050,18.17647028
KOS,OilImports,1,2023,13.39869282
KOS,OilImports,1,2025,18.17647028
KOS,OilImports,1,2030,18.17647028
KOS,OilImports,1,2035,18.17647028
KOS,OilImports,1,2040,18.17647028
KOS,OilImports,1,2045,18.17647028
KOS,OilImports,1,2050,18.17647028
KARPATHOS,OilImports,1,2023,13.39869282
KARPATHOS,OilImports,1,2025,18.17647028
KARPATHOS,OilImports,1,2030,18.17647028
KARPATHOS,OilImports,1,2035,18.17647028
KARPATHOS,OilImports,1,2040,18.17647028
KARPATHOS,OilImports,1,2045,18.17647028
KARPATHOS,OilImports,1,2050,18.17647028
CHIOS,OilImports,1,2023,13.39869282
CHIOS,OilImports,1,2025,18.17647028
CHIOS,OilImports,1,2030,18.17647028
CHIOS,OilImports,1,2035,18.17647028
CHIOS,OilImports,1,2040,18.17647028
CHIOS,OilImports,1,2045,18.17647028
CHIOS,OilImports,1,2050,18.17647028
SKYROS,OilImports,1,2023,13.39869282
SKYROS,OilImports,1,2025,18.17647028
SKYROS,OilImports,1,2030,18.17647028
SKYROS,OilImports,1,2035,18.17647028
SKYROS,OilImports,1,2040,18.17647028
SKYROS,OilImports,1,2045,18.17647028
SKYROS,OilImports,1,2050,18.17647028
SERIFOS,OilImports,1,2023,13.39869282
SERIFOS,OilImports,1,2025,18.17647028
SERIFOS,OilImports,1,2030,18.17647028
SERIFOS,OilImports,1,2035,18.17647028
SERIFOS,OilImports,1,2040,18.17647028
SERIFOS,OilImports,1,2045,18.17647028
SERIFOS,OilImports,1,2050,18.17647028
Crete,OilImports,1,2023,13.39869282
Crete,OilImports,1,2025,18.17647028
Crete,OilImports,1,2030,18.17647028
Crete,OilImports,1,2035,18.17647028
Crete,OilImports,1,2040,18.17647028
Crete,OilImports,1,2045,18.17647028
Crete,OilImports,1,2050,18.17647028
EL54,Pigwn_Aoou,1,2023,0.09
EL54,Pigwn_Aoou,1,2025,0.09
EL54,Pigwn_Aoou,1,2030,0.09
EL54,Pigwn_Aoou,1,2035,0.09
EL54,Pigwn_Aoou,1,2040,0.09
EL54,Pigwn_Aoou,1,2045,0.09
EL54,Pigwn_Aoou,1,2050,0.09
EL61,Plastira,1,2023,0.09
EL61,Plastira,1,2025,0.09
EL61,Plastira,1,2030,0.09
EL61,Plastira,1,2035,0.09
EL61,Plastira,1,2040,0.09
EL61,Plastira,1,2045,0.09
EL61,Plastira,1,2050,0.09
EL51,Platanovrisis,1,2023,0.09
EL51,Platanovrisis,1,2025,0.09
EL51,Platanovrisis,1,2030,0.09
EL51,Platanovrisis,1,2035,0.09
EL51,Platanovrisis,1,2040,0.09
EL51,Platanovrisis,1,2045,0.09
EL51,Platanovrisis,1,2050,0.09
EL53,Polifitou,1,2023,0.09
EL53,Polifitou,1,2025,0.09
EL53,Polifitou,1,2030,0.09
EL53,Polifitou,1,2035,0.09
EL53,Polifitou,1,2040,0.09
EL53,Polifitou,1,2045,0.09
EL53,Polifitou,1,2050,0.09
EL54,Pournarou_I,1,2023,0.09
EL54,Pournarou_I,1,2025,0.09
EL54,Pournarou_I,1,2030,0.09
EL54,Pournarou_I,1,2035,0.09
EL54,Pournarou_I,1,2040,0.09
EL54,Pournarou_I,1,2045,0.09
EL54,Pournarou_I,1,2050,0.09
EL54,Pournarou_II,1,2023,0.09
EL54,Pournarou_II,1,2025,0.09
EL54,Pournarou_II,1,2030,0.09
EL54,Pournarou_II,1,2035,0.09
EL54,Pournarou_II,1,2040,0.09
EL54,Pournarou_II,1,2045,0.09
EL54,Pournarou_II,1,2050,0.09
EL64,PROTERGIA_CC,1,2023,0.69
EL64,PROTERGIA_CC,1,2025,0.69
EL64,PROTERGIA_CC,1,2030,0.69
EL64,PROTERGIA_CC,1,2035,0.69
EL64,PROTERGIA_CC,1,2040,0.69
EL64,PROTERGIA_CC,1,2045,0.69
EL64,PROTERGIA_CC,1,2050,0.69
EL53,Ptolemaidas_V,1,2023,0.33
EL53,Ptolemaidas_V,1,2025,0.33
EL53,Ptolemaidas_V,1,2030,0.33
EL53,Ptolemaidas_V,1,2035,0.33
EL53,Ptolemaidas_V,1,2040,0.33
EL53,Ptolemaidas_V,1,2045,0.33
EL53,Ptolemaidas_V,1,2050,0.33
EL51,PV,1,2023,0.001
EL51,PV,1,2025,0.001
EL51,PV,1,2030,0.001
EL51,PV,1,2035,0.001
EL51,PV,1,2040,0.001
EL51,PV,1,2045,0.001
EL51,PV,1,2050,0.001
EL52,PV,1,2023,0.001
EL52,PV,1,2025,0.001
EL52,PV,1,2030,0.001
EL52,PV,1,2035,0.001
EL52,PV,1,2040,0.001
EL52,PV,1,2045,0.001
EL52,PV,1,2050,0.001
EL53,PV,1,2023,0.001
EL53,PV,1,2025,0.001
EL53,PV,1,2030,0.001
EL53,PV,1,2035,0.001
EL53,PV,1,2040,0.001
EL53,PV,1,2045,0.001
EL53,PV,1,2050,0.001
EL54,PV,1,2023,0.001
EL54,PV,1,2025,0.001
EL54,PV,1,2030,0.001
EL54,PV,1,2035,0.001
EL54,PV,1,2040,0.001
EL54,PV,1,2045,0.001
EL54,PV,1,2050,0.001
EL61,PV,1,2023,0.001
EL61,PV,1,2025,0.001
EL61,PV,1,2030,0.001
EL61,PV,1,2035,0.001
EL61,PV,1,2040,0.001
EL61,PV,1,2045,0.001
EL61,PV,1,2050,0.001
EL62,PV,1,2023,0.001
EL62,PV,1,2025,0.001
EL62,PV,1,2030,0.001
EL62,PV,1,2035,0.001
EL62,PV,1,2040,0.001
EL62,PV,1,2045,0.001
EL62,PV,1,2050,0.001
EL63,PV,1,2023,0.001
EL63,PV,1,2025,0.001
EL63,PV,1,2030,0.001
EL63,PV,1,2035,0.001
EL63,PV,1,2040,0.001
EL63,PV,1,2045,0.001
EL63,PV,1,2050,0.001
EL64,PV,1,2023,0.001
EL64,PV,1,2025,0.001
EL64,PV,1,2030,0.001
EL64,PV,1,2035,0.001
EL64,PV,1,2040,0.001
EL64,PV,1,2045,0.001
EL64,PV,1,2050,0.001
EL30,PV,1,2023,0.001
EL30,PV,1,2025,0.001
EL30,PV,1,2030,0.001
EL30,PV,1,2035,0.001
EL30,PV,1,2040,0.001
EL30,PV,1,2045,0.001
EL30,PV,1,2050,0.001
EL65,PV,1,2023,0.001
EL65,PV,1,2025,0.001
EL65,PV,1,2030,0.001
EL65,PV,1,2035,0.001
EL65,PV,1,2040,0.001
EL65,PV,1,2045,0.001
EL65,PV,1,2050,0.001
Crete,PV,1,2023,0.001
Crete,PV,1,2025,0.001
Crete,PV,1,2030,0.001
Crete,PV,1,2035,0.001
Crete,PV,1,2040,0.001
Crete,PV,1,2045,0.001
Crete,PV,1,2050,0.001
THIRA,PV,1,2023,0.001
THIRA,PV,1,2025,0.001
THIRA,PV,1,2030,0.001
THIRA,PV,1,2035,0.001
THIRA,PV,1,2040,0.001
THIRA,PV,1,2045,0.001
THIRA,PV,1,2050,0.001
SAMOS,PV,1,2023,0.001
SAMOS,PV,1,2025,0.001
SAMOS,PV,1,2030,0.001
SAMOS,PV,1,2035,0.001
SAMOS,PV,1,2040,0.001
SAMOS,PV,1,2045,0.001
SAMOS,PV,1,2050,0.001
CHIOS,PV,1,2023,0.001
CHIOS,PV,1,2025,0.001
CHIOS,PV,1,2030,0.001
CHIOS,PV,1,2035,0.001
CHIOS,PV,1,2040,0.001
CHIOS,PV,1,2045,0.001
CHIOS,PV,1,2050,0.001
LESVOS,PV,1,2023,0.001
LESVOS,PV,1,2025,0.001
LESVOS,PV,1,2030,0.001
LESVOS,PV,1,2035,0.001
LESVOS,PV,1,2040,0.001
LESVOS,PV,1,2045,0.001
LESVOS,PV,1,2050,0.001
LEMNOS,PV,1,2023,0.001
LEMNOS,PV,1,2025,0.001
LEMNOS,PV,1,2030,0.001
LEMNOS,PV,1,2035,0.001
LEMNOS,PV,1,2040,0.001
LEMNOS,PV,1,2045,0.001
LEMNOS,PV,1,2050,0.001
KOS,PV,1,2023,0.001
KOS,PV,1,2025,0.001
KOS,PV,1,2030,0.001
KOS,PV,1,2035,0.001
KOS,PV,1,2040,0.001
KOS,PV,1,2045,0.001
KOS,PV,1,2050,0.001
KARPATHOS,PV,1,2023,0.001
KARPATHOS,PV,1,2025,0.001
KARPATHOS,PV,1,2030,0.001
KARPATHOS,PV,1,2035,0.001
KARPATHOS,PV,1,2040,0.001
KARPATHOS,PV,1,2045,0.001
KARPATHOS,PV,1,2050,0.001
RODOS,PV,1,2023,0.001
RODOS,PV,1,2025,0.001
RODOS,PV,1,2030,0.001
RODOS,PV,1,2035,0.001
RODOS,PV,1,2040,0.001
RODOS,PV,1,2045,0.001
RODOS,PV,1,2050,0.001
SKYROS,PV,1,2023,0.001
SKYROS,PV,1,2025,0.001
SKYROS,PV,1,2030,0.001
SKYROS,PV,1,2035,0.001
SKYROS,PV,1,2040,0.001
SKYROS,PV,1,2045,0.001
SKYROS,PV,1,2050,0.001
SERIFOS,PV,1,2023,0.001
SERIFOS,PV,1,2025,0.001
SERIFOS,PV,1,2030,0.001
SERIFOS,PV,1,2035,0.001
SERIFOS,PV,1,2040,0.001
SERIFOS,PV,1,2045,0.001
SERIFOS,PV,1,2050,0.001
EL51,PV_Ex,1,2023,0.001
EL51,PV_Ex,1,2025,0.001
EL51,PV_Ex,1,2030,0.001
EL51,PV_Ex,1,2035,0.001
EL51,PV_Ex,1,2040,0.001
EL51,PV_Ex,1,2045,0.001
EL51,PV_Ex,1,2050,0.001
EL52,PV_Ex,1,2023,0.001
EL52,PV_Ex,1,2025,0.001
EL52,PV_Ex,1,2030,0.001
EL52,PV_Ex,1,2035,0.001
EL52,PV_Ex,1,2040,0.001
EL52,PV_Ex,1,2045,0.001
EL52,PV_Ex,1,2050,0.001
EL53,PV_Ex,1,2023,0.001
EL53,PV_Ex,1,2025,0.001
EL53,PV_Ex,1,2030,0.001
EL53,PV_Ex,1,2035,0.001
EL53,PV_Ex,1,2040,0.001
EL53,PV_Ex,1,2045,0.001
EL53,PV_Ex,1,2050,0.001
EL54,PV_Ex,1,2023,0.001
EL54,PV_Ex,1,2025,0.001
EL54,PV_Ex,1,2030,0.001
EL54,PV_Ex,1,2035,0.001
EL54,PV_Ex,1,2040,0.001
EL54,PV_Ex,1,2045,0.001
EL54,PV_Ex,1,2050,0.001
EL61,PV_Ex,1,2023,0.001
EL61,PV_Ex,1,2025,0.001
EL61,PV_Ex,1,2030,0.001
EL61,PV_Ex,1,2035,0.001
EL61,PV_Ex,1,2040,0.001
EL61,PV_Ex,1,2045,0.001
EL61,PV_Ex,1,2050,0.001
EL62,PV_Ex,1,2023,0.001
EL62,PV_Ex,1,2025,0.001
EL62,PV_Ex,1,2030,0.001
EL62,PV_Ex,1,2035,0.001
EL62,PV_Ex,1,2040,0.001
EL62,PV_Ex,1,2045,0.001
EL62,PV_Ex,1,2050,0.001
EL63,PV_Ex,1,2023,0.001
EL63,PV_Ex,1,2025,0.001
EL63,PV_Ex,1,2030,0.001
EL63,PV_Ex,1,2035,0.001
EL63,PV_Ex,1,2040,0.001
EL63,PV_Ex,1,2045,0.001
EL63,PV_Ex,1,2050,0.001
EL64,PV_Ex,1,2023,0.001
EL64,PV_Ex,1,2025,0.001
EL64,PV_Ex,1,2030,0.001
EL64,PV_Ex,1,2035,0.001
EL64,PV_Ex,1,2040,0.001
EL64,PV_Ex,1,2045,0.001
EL64,PV_Ex,1,2050,0.001
EL30,PV_Ex,1,2023,0.001
EL30,PV_Ex,1,2025,0.001
EL30,PV_Ex,1,2030,0.001
EL30,PV_Ex,1,2035,0.001
EL30,PV_Ex,1,2040,0.001
EL30,PV_Ex,1,2045,0.001
EL30,PV_Ex,1,2050,0.001
EL65,PV_Ex,1,2023,0.001
EL65,PV_Ex,1,2025,0.001
EL65,PV_Ex,1,2030,0.001
EL65,PV_Ex,1,2035,0.001
EL65,PV_Ex,1,2040,0.001
EL65,PV_Ex,1,2045,0.001
EL65,PV_Ex,1,2050,0.001
Crete,PV_Ex,1,2023,0.001
Crete,PV_Ex,1,2025,0.001
Crete,PV_Ex,1,2030,0.001
Crete,PV_Ex,1,2035,0.001
Crete,PV_Ex,1,2040,0.001
Crete,PV_Ex,1,2045,0.001
Crete,PV_Ex,1,2050,0.001
THIRA,PV_Ex,1,2023,0.001
THIRA,PV_Ex,1,2025,0.001
THIRA,PV_Ex,1,2030,0.001
THIRA,PV_Ex,1,2035,0.001
THIRA,PV_Ex,1,2040,0.001
THIRA,PV_Ex,1,2045,0.001
THIRA,PV_Ex,1,2050,0.001
SAMOS,PV_Ex,1,2023,0.001
SAMOS,PV_Ex,1,2025,0.001
SAMOS,PV_Ex,1,2030,0.001
SAMOS,PV_Ex,1,2035,0.001
SAMOS,PV_Ex,1,2040,0.001
SAMOS,PV_Ex,1,2045,0.001
SAMOS,PV_Ex,1,2050,0.001
CHIOS,PV_Ex,1,2023,0.001
CHIOS,PV_Ex,1,2025,0.001
CHIOS,PV_Ex,1,2030,0.001
CHIOS,PV_Ex,1,2035,0.001
CHIOS,PV_Ex,1,2040,0.001
CHIOS,PV_Ex,1,2045,0.001
CHIOS,PV_Ex,1,2050,0.001
LESVOS,PV_Ex,1,2023,0.001
LESVOS,PV_Ex,1,2025,0.001
LESVOS,PV_Ex,1,2030,0.001
LESVOS,PV_Ex,1,2035,0.001
LESVOS,PV_Ex,1,2040,0.001
LESVOS,PV_Ex,1,2045,0.001
LESVOS,PV_Ex,1,2050,0.001
LEMNOS,PV_Ex,1,2023,0.001
LEMNOS,PV_Ex,1,2025,0.001
LEMNOS,PV_Ex,1,2030,0.001
LEMNOS,PV_Ex,1,2035,0.001
LEMNOS,PV_Ex,1,2040,0.001
LEMNOS,PV_Ex,1,2045,0.001
LEMNOS,PV_Ex,1,2050,0.001
KOS,PV_Ex,1,2023,0.001
KOS,PV_Ex,1,2025,0.001
KOS,PV_Ex,1,2030,0.001
KOS,PV_Ex,1,2035,0.001
KOS,PV_Ex,1,2040,0.001
KOS,PV_Ex,1,2045,0.001
KOS,PV_Ex,1,2050,0.001
KARPATHOS,PV_Ex,1,2023,0.001
KARPATHOS,PV_Ex,1,2025,0.001
KARPATHOS,PV_Ex,1,2030,0.001
KARPATHOS,PV_Ex,1,2035,0.001
KARPATHOS,PV_Ex,1,2040,0.001
KARPATHOS,PV_Ex,1,2045,0.001
KARPATHOS,PV_Ex,1,2050,0.001
RODOS,PV_Ex,1,2023,0.001
RODOS,PV_Ex,1,2025,0.001
RODOS,PV_Ex,1,2030,0.001
RODOS,PV_Ex,1,2035,0.001
RODOS,PV_Ex,1,2040,0.001
RODOS,PV_Ex,1,2045,0.001
RODOS,PV_Ex,1,2050,0.001
SKYROS,PV_Ex,1,2023,0.001
SKYROS,PV_Ex,1,2025,0.001
SKYROS,PV_Ex,1,2030,0.001
